timestamp,x (in radians/s),y (in radians/s),z (in radians/s)
1426433323.835013,-0.118959,0.377951,0.200900
1426433323.845025,-0.108513,0.350271,0.193306
1426433323.855031,-0.100206,0.294741,0.203728
1426433323.865041,-0.104624,0.244579,0.217424
1426433323.875047,-0.131439,0.193521,0.226971
1426433323.885059,-0.178624,0.137396,0.221700
1426433323.895065,-0.237619,0.079320,0.204771
1426433323.905083,-0.303993,0.034057,0.188985
1426433323.915089,-0.360521,0.028072,0.180731
1426433323.925094,-0.399780,0.063505,0.174656
1426433323.935100,-0.409197,0.118027,0.158913
1426433323.945099,-0.379374,0.159653,0.131223
1426433323.955105,-0.317703,0.196927,0.093779
1426433323.965113,-0.235805,0.235160,0.055173
1426433323.975119,-0.141052,0.277508,0.023968
1426433323.985120,-0.043094,0.308032,0.002289
1426433323.995126,0.049397,0.313036,-0.020511
1426433324.005139,0.125723,0.280858,-0.043352
1426433324.015145,0.174111,0.205204,-0.069390
1426433324.025148,0.186086,0.086073,-0.093260
1426433324.035154,0.155337,-0.047651,-0.124417
1426433324.045165,0.073498,-0.167166,-0.162724
1426433324.055171,-0.040170,-0.258767,-0.205039
1426433324.065178,-0.168617,-0.332218,-0.242963
1426433324.075184,-0.303230,-0.380183,-0.269063
1426433324.085191,-0.426716,-0.353771,-0.283264
1426433324.095197,-0.523368,-0.281686,-0.300644
1426433324.105204,-0.567893,-0.207701,-0.325728
1426433324.115210,-0.540323,-0.181987,-0.358782
1426433324.125218,-0.427951,-0.213106,-0.403090
1426433324.135224,-0.231848,-0.291397,-0.466067
1426433324.145230,0.010865,-0.387881,-0.548498
1426433324.155236,0.255576,-0.500291,-0.637378
1426433324.165243,0.446419,-0.571126,-0.697111
1426433324.175249,0.556833,-0.586370,-0.729647
1426433324.185257,0.583695,-0.538588,-0.730689
1426433324.195263,0.526933,-0.420184,-0.715115
1426433324.205269,0.403441,-0.243945,-0.692631
1426433324.215275,0.252419,-0.046297,-0.664617
1426433324.225283,0.134293,0.122355,-0.631540
1426433324.235289,0.083879,0.211825,-0.601188
1426433324.245297,0.097742,0.202069,-0.591708
1426433324.255303,0.140991,0.147655,-0.608070
1426433324.265309,0.188419,0.104039,-0.642515
1426433324.275315,0.223018,0.065921,-0.687523
1426433324.285322,0.238545,0.036374,-0.726020
1426433324.295328,0.228748,0.010970,-0.736700
1426433324.305338,0.195716,-0.016682,-0.720658
1426433324.315344,0.141457,-0.060378,-0.684337
1426433324.325357,0.069142,-0.116892,-0.633063
1426433324.335363,-0.026521,-0.160502,-0.580567
1426433324.345353,-0.131732,-0.177300,-0.541775
1426433324.355359,-0.239984,-0.158894,-0.507110
1426433324.365381,-0.328015,-0.125583,-0.484206
1426433324.375387,-0.371430,-0.096688,-0.472185
1426433324.385371,-0.369087,-0.063736,-0.466766
1426433324.395377,-0.315662,-0.034263,-0.462678
1426433324.405403,-0.222845,-0.014662,-0.452431
1426433324.415409,-0.096999,-0.008142,-0.430681
1426433324.425410,0.040506,-0.017705,-0.404785
1426433324.435416,0.166276,-0.034676,-0.376724
1426433324.445429,0.252635,-0.054616,-0.348478
1426433324.455435,0.277277,-0.080681,-0.310362
1426433324.465441,0.240308,-0.106573,-0.252778
1426433324.475447,0.159955,-0.123977,-0.165142
1426433324.485454,0.053126,-0.130690,-0.065630
1426433324.495460,-0.058002,-0.129822,0.023283
1426433324.505468,-0.147153,-0.154328,0.079003
1426433324.515474,-0.200605,-0.228795,0.102446
1426433324.525480,-0.226579,-0.301017,0.097016
1426433324.535486,-0.225620,-0.307322,0.087409
1426433324.545493,-0.190222,-0.253179,0.084217
1426433324.555499,-0.131182,-0.175862,0.093757
1426433324.565506,-0.062421,-0.070900,0.102274
1426433324.575512,0.005489,0.059527,0.121525
1426433324.585515,0.063986,0.199442,0.156822
1426433324.595521,0.104380,0.329815,0.198565
1426433324.605525,0.121305,0.437867,0.249932
1426433324.615531,0.115637,0.493813,0.306564
1426433324.625532,0.091539,0.490242,0.360964
1426433324.635538,0.048062,0.443097,0.417447
1426433324.645541,-0.014714,0.359782,0.481359
1426433324.655547,-0.092618,0.240382,0.540970
1426433324.665575,-0.172874,0.095546,0.588800
1426433324.675581,-0.261718,-0.039503,0.620736
1426433324.685572,-0.367399,-0.127535,0.646523
1426433324.695578,-0.477145,-0.166471,0.663975
1426433324.705592,-0.549869,-0.207458,0.650364
1426433324.715598,-0.547501,-0.283619,0.593683
1426433324.725595,-0.457030,-0.364236,0.503546
1426433324.735601,-0.276007,-0.417562,0.400274
1426433324.745625,-0.031851,-0.415899,0.300060
1426433324.755631,0.240399,-0.359168,0.215855
1426433324.765639,0.491698,-0.259866,0.147862
1426433324.775645,0.675244,-0.124216,0.106940
1426433324.785639,0.774994,0.023310,0.100539
1426433324.795645,0.787360,0.123191,0.117837
1426433324.805664,0.726906,0.139322,0.138418
1426433324.815670,0.618158,0.094031,0.151586
1426433324.825678,0.476039,-0.005285,0.154097
1426433324.835684,0.318908,-0.121534,0.154500
1426433324.845690,0.168314,-0.200484,0.148604
1426433324.855696,0.029582,-0.240026,0.135327
1426433324.865710,-0.123190,-0.279236,0.095507
1426433324.875716,-0.236883,-0.218839,0.085626
1426433324.885705,-0.300165,-0.142045,0.112807
1426433324.895711,-0.321838,-0.070956,0.154665
1426433324.905724,-0.312584,0.017046,0.191102
1426433324.915730,-0.271601,0.107277,0.197580
1426433324.925744,-0.196903,0.167745,0.177180
1426433324.935750,-0.107535,0.187688,0.153380
1426433324.945763,-0.028822,0.186261,0.143402
1426433324.955769,0.025297,0.160450,0.136661
1426433324.965751,0.034688,0.128475,0.133315
1426433324.975757,-0.003697,0.113755,0.136652
1426433324.985769,-0.068497,0.122517,0.150843
1426433324.995775,-0.151183,0.167563,0.168435
1426433325.005794,-0.233806,0.223249,0.187126
1426433325.015800,-0.292975,0.279834,0.208898
1426433325.025806,-0.322340,0.329828,0.233692
1426433325.035812,-0.328455,0.349887,0.256144
1426433325.045821,-0.318696,0.352824,0.277395
1426433325.055827,-0.293145,0.332311,0.291040
1426433325.065833,-0.265694,0.275626,0.299234
1426433325.075839,-0.245783,0.214804,0.298935
1426433325.085847,-0.244007,0.155203,0.293408
1426433325.095853,-0.267633,0.124503,0.288103
1426433325.105860,-0.310260,0.120509,0.286173
1426433325.115866,-0.360181,0.141011,0.288618
1426433325.125873,-0.404610,0.179497,0.300675
1426433325.135879,-0.424471,0.217741,0.323255
1426433325.145886,-0.416621,0.257935,0.347832
