timestamp,x (in microteslas),y (in microteslas),z (in microteslas)
1426433321.869405,27.564178,50.304626,-246.629105
1426433321.889200,28.425552,51.855118,-248.126862
1426433321.909013,27.908722,50.304626,-245.630615
1426433321.928823,27.736450,49.787796,-245.464188
1426433321.948656,28.253281,49.960068,-245.963440
1426433321.968464,28.770111,50.132355,-246.129852
1426433321.988271,27.564178,48.926422,-245.297775
1426433322.008089,27.564178,50.993729,-246.961945
1426433322.027883,27.736450,50.476898,-245.131363
1426433322.047707,26.875076,50.304626,-246.296280
1426433322.067525,27.391891,52.199661,-246.129852
1426433322.087338,29.286942,49.960068,-245.297775
1426433322.107132,29.803772,49.443237,-245.797028
1426433322.126943,28.253281,50.993729,-248.293274
1426433322.146779,27.391891,50.476898,-246.795517
1426433322.166571,27.908722,51.338287,-246.629105
1426433322.186397,26.875076,49.960068,-246.961945
1426433322.206221,28.597824,50.304626,-247.294769
1426433322.226016,27.736450,51.510559,-245.797028
1426433322.245839,26.875076,48.581863,-246.629105
1426433322.265644,27.219620,49.960068,-246.961945
1426433322.285439,26.875076,49.615524,-245.630615
1426433322.305256,27.564178,50.304626,-244.964951
1426433322.325069,27.391891,49.443237,-246.795517
1426433322.344900,28.081009,49.787796,-247.128357
1426433322.364713,27.219620,49.270966,-245.963440
1426433322.384505,28.942383,49.960068,-243.966446
1426433322.404341,28.425552,49.787796,-246.795517
1426433322.424135,27.391891,50.821457,-246.462692
1426433322.443949,27.219620,50.649170,-245.963440
1426433322.463763,26.702789,50.476898,-246.129852
1426433322.483571,26.702789,49.443237,-246.795517
1426433322.503392,27.908722,49.270966,-246.629105
1426433322.523201,25.841415,50.649170,-247.294769
1426433322.543009,26.013687,50.821457,-246.795517
1426433322.562817,27.391891,50.132355,-246.129852
1426433322.582631,29.631485,49.960068,-246.961945
1426433322.602437,27.564178,50.993729,-246.296280
1426433322.622256,27.564178,49.960068,-246.296280
1426433322.642063,26.702789,51.166000,-247.794022
1426433322.661885,26.358246,50.132355,-246.462692
1426433322.681698,26.702789,50.476898,-247.794022
1426433322.701503,28.253281,50.304626,-247.294769
1426433322.721321,25.841415,50.649170,-246.296280
1426433322.741131,26.013687,49.787796,-247.461182
1426433322.760946,25.152313,50.993729,-246.296280
1426433322.780757,24.635483,51.166000,-245.464188
1426433322.800575,24.118652,50.993729,-246.961945
1426433322.820388,23.946381,50.476898,-247.461182
1426433322.840202,24.635483,51.855118,-246.462692
1426433322.860035,25.324585,51.166000,-246.129852
1426433322.880511,24.635483,50.821457,-248.126862
1426433322.900322,26.013687,50.821457,-245.131363
1426433322.920132,26.185959,51.682831,-246.961945
1426433322.939956,26.358246,51.510559,-246.795517
1426433322.959765,24.980026,52.199661,-246.462692
1426433322.979572,25.496857,50.993729,-248.293274
1426433322.999365,24.980026,52.888763,-246.462692
1426433323.019186,24.290924,51.166000,-245.797028
1426433323.038999,24.980026,51.166000,-247.128357
1426433323.058828,25.152313,50.649170,-246.961945
1426433323.078633,23.946381,53.577866,-247.128357
1426433323.098470,24.290924,51.166000,-246.129852
1426433323.118275,24.807755,52.716492,-246.629105
1426433323.138068,25.152313,52.716492,-246.961945
1426433323.157903,25.669144,54.611526,-246.795517
1426433323.177694,25.841415,52.371933,-247.627609
1426433323.197522,26.013687,52.544220,-246.129852
1426433323.217335,25.669144,52.544220,-246.795517
1426433323.237134,24.118652,53.061050,-246.961945
1426433323.256949,24.807755,52.027390,-247.294769
1426433323.276764,25.324585,53.233322,-247.128357
1426433323.296572,24.807755,52.027390,-246.296280
1426433323.316390,26.013687,52.199661,-246.795517
1426433323.336198,24.635483,51.510559,-245.797028
1426433323.356003,25.496857,53.750153,-246.961945
1426433323.375825,26.185959,52.716492,-246.296280
1426433323.395640,24.463211,52.371933,-246.961945
1426433323.415458,25.324585,52.199661,-246.129852
1426433323.435266,26.702789,53.233322,-245.464188
1426433323.455083,25.496857,53.405594,-246.296280
1426433323.474896,26.530518,55.128357,-245.297775
1426433323.494710,25.324585,53.233322,-245.797028
1426433323.514528,24.463211,53.750153,-245.963440
1426433323.534348,25.324585,54.611526,-245.797028
1426433323.554163,25.841415,52.027390,-245.963440
1426433323.573978,26.013687,52.888763,-245.464188
1426433323.593793,27.047348,52.199661,-245.797028
1426433323.613611,28.597824,51.338287,-245.297775
1426433323.633423,29.459213,52.199661,-245.464188
1426433323.653236,29.459213,51.166000,-245.797028
1426433323.673051,28.081009,51.510559,-246.129852
1426433323.692863,29.803772,50.821457,-246.129852
1426433323.712678,28.081009,51.510559,-245.131363
1426433323.732490,29.976044,49.960068,-245.630615
1426433323.752311,29.803772,51.166000,-246.462692
1426433323.772146,29.286942,49.960068,-245.963440
1426433323.791940,28.425552,49.787796,-244.798523
1426433323.811759,29.976044,52.027390,-245.630615
1426433323.831572,29.803772,51.166000,-245.464188
1426433323.851384,30.665146,50.993729,-246.296280
1426433323.871202,31.871078,50.821457,-244.798523
1426433323.891400,30.837418,50.132355,-245.464188
1426433323.911214,31.698807,51.682831,-243.966446
1426433323.931032,30.837418,51.166000,-243.467194
1426433323.950847,30.148315,51.166000,-244.798523
1426433323.970664,30.837418,52.544220,-245.464188
1426433323.990472,32.215637,52.199661,-244.132858
1426433324.010288,31.181976,51.510559,-244.465698
1426433324.030103,31.526520,50.476898,-244.465698
1426433324.049921,30.837418,50.821457,-245.797028
1426433324.069751,31.871078,51.166000,-245.464188
1426433324.089559,30.320587,50.993729,-245.963440
1426433324.109365,31.698807,53.405594,-244.632111
1426433324.129201,28.942383,54.094696,-244.964951
1426433324.149007,28.942383,53.750153,-244.632111
1426433324.168812,28.942383,53.405594,-248.293274
1426433324.188650,27.391891,53.577866,-246.462692
1426433324.208455,28.770111,53.922424,-246.795517
1426433324.228266,28.081009,53.233322,-245.131363
1426433324.248098,28.253281,53.405594,-246.629105
1426433324.267904,27.908722,53.405594,-244.964951
1426433324.287710,27.736450,54.266983,-245.797028
1426433324.307525,28.770111,53.233322,-246.795517
1426433324.327351,27.391891,54.611526,-246.129852
1426433324.347163,28.253281,53.750153,-246.296280
1426433324.366964,27.736450,53.577866,-246.129852
1426433324.386800,26.702789,54.611526,-247.461182
1426433324.406605,27.564178,55.128357,-246.629105
1426433324.426410,26.702789,54.956085,-246.462692
1426433324.446248,26.530518,54.783798,-246.296280
1426433324.466062,26.530518,54.783798,-248.626099
1426433324.485876,25.841415,54.783798,-245.963440
1426433324.505671,26.358246,55.989731,-247.128357
1426433324.525488,26.530518,55.128357,-247.627609
1426433324.545304,26.013687,55.645187,-248.126862
1426433324.565129,25.669144,54.956085,-246.795517
1426433324.584944,26.185959,53.750153,-247.627609
1426433324.604760,26.875076,55.472916,-246.296280
1426433324.624588,27.908722,54.094696,-245.297775
1426433324.644385,27.219620,55.817459,-246.961945
1426433324.664206,27.047348,53.577866,-246.795517
1426433324.684040,28.081009,55.300629,-245.797028
1426433324.703838,28.253281,55.472916,-246.961945
1426433324.723652,28.597824,55.128357,-245.963440
1426433324.743464,26.185959,54.439255,-246.961945
1426433324.763285,27.391891,54.956085,-246.795517
1426433324.783097,27.564178,52.371933,-247.294769
1426433324.802912,27.908722,54.094696,-246.296280
1426433324.822729,27.047348,53.577866,-249.458191
1426433324.842541,27.908722,53.405594,-246.629105
1426433324.862352,27.219620,53.405594,-247.627609
1426433324.882170,27.047348,52.544220,-245.797028
1426433324.901292,26.702789,53.233322,-247.461182
1426433324.921111,27.564178,52.371933,-247.294769
1426433324.940924,26.702789,54.266983,-245.464188
1426433324.960738,27.219620,54.094696,-247.627609
1426433324.980547,26.875076,52.716492,-247.627609
1426433325.000371,28.081009,52.199661,-247.461182
1426433325.020190,27.564178,52.716492,-246.629105
1426433325.040000,27.908722,53.750153,-246.629105
1426433325.059823,28.081009,53.577866,-246.462692
1426433325.079636,28.425552,52.544220,-245.464188
1426433325.099448,29.631485,52.371933,-245.630615
1426433325.119268,29.631485,52.716492,-246.296280
1426433325.139086,29.286942,54.439255,-245.297775
1426433325.158901,29.631485,54.439255,-244.632111
1426433325.178717,31.354248,54.094696,-246.629105
1426433325.198541,28.942383,53.750153,-246.296280
1426433325.218350,31.354248,53.750153,-244.299271
1426433325.238163,31.009705,54.783798,-244.299271
1426433325.257980,31.354248,54.783798,-244.964951
1426433325.277795,30.148315,53.233322,-244.798523
1426433325.297612,29.631485,54.439255,-245.963440
1426433325.317433,29.459213,55.300629,-245.464188
1426433325.337267,29.976044,56.851120,-245.297775
1426433325.357066,29.803772,55.989731,-245.131363
1426433325.376896,29.803772,56.334290,-244.132858
1426433325.396716,29.459213,55.645187,-246.795517
1426433325.416521,29.286942,55.817459,-246.296280
1426433325.436327,28.425552,54.266983,-245.797028
1426433325.456165,28.597824,54.094696,-246.296280
1426433325.475971,27.908722,54.439255,-246.961945
1426433325.495790,28.253281,55.128357,-245.963440
1426433325.515613,28.942383,54.783798,-245.963440
1426433325.535406,29.114655,54.956085,-245.797028
1426433325.555224,29.286942,53.750153,-246.961945
1426433325.575060,27.736450,54.956085,-246.129852
1426433325.594859,28.425552,55.989731,-246.462692
1426433325.614678,27.391891,55.645187,-246.462692
1426433325.634508,26.875076,56.162018,-246.961945
1426433325.654315,27.391891,56.334290,-246.795517
1426433325.674151,27.047348,54.611526,-247.794022
1426433325.693949,26.702789,54.956085,-245.797028
1426433325.713760,27.391891,53.233322,-247.128357
1426433325.733583,28.253281,54.439255,-247.294769
1426433325.753403,27.391891,53.577866,-247.794022
1426433325.773217,27.391891,53.577866,-247.128357
1426433325.793036,26.875076,55.128357,-247.627609
1426433325.812848,27.564178,54.439255,-245.297775
1426433325.832670,29.803772,51.855118,-246.462692
1426433325.852497,29.631485,51.682831,-244.964951
1426433325.872297,29.631485,51.338287,-246.629105
1426433325.892119,30.837418,51.855118,-246.129852
1426433325.911243,31.181976,51.855118,-248.126862
1426433325.931049,29.803772,51.166000,-247.794022
1426433325.950855,28.770111,49.787796,-248.792526
1426433325.970691,29.803772,51.855118,-248.792526
1426433325.990496,29.631485,51.682831,-249.291763
1426433326.010301,31.354248,47.548203,-248.626099
1426433326.030109,29.631485,47.892761,-248.958939
1426433326.049936,29.114655,46.686829,-249.458191
1426433326.069752,29.976044,47.548203,-248.293274
1426433326.089556,28.597824,46.514557,-247.960434
1426433326.109394,30.320587,48.237305,-248.958939
1426433326.129187,29.459213,47.720490,-248.126862
1426433326.149028,29.631485,48.237305,-248.958939
1426433326.168817,29.631485,49.270966,-248.293274
1426433326.188643,30.320587,49.270966,-248.293274
1426433326.208441,30.837418,49.098694,-248.126862
1426433326.228258,29.631485,47.203659,-247.960434
1426433326.248064,29.286942,48.926422,-247.294769
1426433326.267902,30.148315,48.754135,-248.126862
1426433326.287696,30.148315,50.132355,-246.795517
1426433326.307513,31.181976,49.098694,-247.128357
1426433326.327340,31.698807,48.926422,-247.960434
1426433326.347152,29.803772,49.098694,-246.795517
1426433326.366946,31.354248,49.270966,-247.627609
1426433326.386783,31.698807,49.960068,-246.629105
1426433326.406574,30.148315,50.821457,-247.461182
1426433326.426381,31.354248,49.960068,-246.296280
1426433326.446193,29.976044,50.993729,-245.963440
1426433326.466010,30.148315,49.443237,-246.129852
1426433326.485821,31.871078,50.821457,-246.795517
1426433326.505628,31.181976,49.787796,-248.459686
1426433326.525441,30.320587,49.615524,-246.629105
1426433326.545246,31.526520,50.821457,-247.128357
1426433326.565075,31.526520,50.821457,-246.795517
1426433326.584888,31.698807,50.993729,-247.294769
1426433326.604686,31.871078,51.510559,-248.126862
1426433326.624525,31.354248,49.960068,-248.293274
1426433326.644336,29.976044,50.304626,-245.630615
1426433326.664142,29.976044,50.304626,-245.963440
1426433326.683947,31.526520,50.132355,-247.461182
1426433326.703754,29.631485,52.027390,-246.961945
1426433326.723559,30.148315,51.510559,-247.128357
1426433326.743380,27.908722,51.338287,-247.294769
1426433326.763192,28.942383,52.027390,-247.294769
1426433326.783011,28.425552,52.199661,-248.126862
1426433326.802813,29.976044,51.338287,-246.961945
1426433326.822605,28.081009,52.888763,-248.126862
1426433326.842425,27.736450,51.855118,-247.794022
1426433326.862234,26.875076,53.750153,-246.629105
1426433326.882046,27.391891,51.855118,-247.794022
1426433326.901855,27.564178,52.371933,-248.958939
1426433326.920480,27.564178,52.027390,-247.627609
