timestamp,x (in G's),y (in G's),z (in G's)
1426437771.251114,-0.030151,-0.024765,-1.010254
1426437771.260939,-0.029297,-0.024002,-1.007202
1426437771.270764,-0.030014,-0.023911,-0.996613
1426437771.280589,-0.027054,-0.023651,-0.985916
1426437771.290413,-0.028244,-0.023300,-0.975815
1426437771.300239,-0.030365,-0.024216,-0.971970
1426437771.310063,-0.031494,-0.025909,-0.976273
1426437771.319888,-0.033798,-0.028931,-0.991898
1426437771.329714,-0.034897,-0.026825,-1.004608
1426437771.339536,-0.031021,-0.024612,-1.007935
1426437771.349348,-0.033478,-0.022339,-1.007584
1426437771.359186,-0.034683,-0.020309,-1.006714
1426437771.369024,-0.034042,-0.021530,-1.005310
1426437771.378836,-0.032211,-0.025284,-1.007584
1426437771.388668,-0.028824,-0.029602,-1.007004
1426437771.398485,-0.028717,-0.038193,-1.010788
1426437771.408299,-0.029739,-0.031586,-1.008835
1426437771.418136,-0.033905,-0.028091,-0.997513
1426437771.427951,-0.035507,-0.029388,-0.994232
1426437771.437786,-0.035172,-0.031952,-0.992889
1426437771.447610,-0.030182,-0.032288,-0.995529
1426437771.457435,-0.030060,-0.023117,-0.990387
1426437771.467261,-0.020325,-0.026840,-0.999054
1426437771.477085,-0.012741,-0.047989,-1.008163
1426437771.486910,-0.005493,-0.063446,-1.007431
1426437771.496733,-0.001663,-0.075211,-1.002869
1426437771.506564,-0.004227,-0.081955,-0.991776
1426437771.516391,-0.003159,-0.079910,-0.991943
1426437771.526205,-0.004196,-0.073471,-1.002029
1426437771.536028,-0.005127,-0.064850,-1.011139
1426437771.545850,-0.007202,-0.051285,-1.014633
1426437771.555674,-0.016983,-0.041794,-1.012039
1426437771.565499,-0.022491,-0.041885,-1.010880
1426437771.575323,-0.023697,-0.044373,-1.012924
1426437771.585148,-0.018906,-0.046356,-1.014252
1426437771.594973,-0.007126,-0.053864,-1.014435
1426437771.604795,0.001709,-0.055908,-1.017349
1426437771.614621,0.002914,-0.051483,-1.012360
1426437771.624446,-0.001907,-0.048798,-1.009171
1426437771.634271,-0.000214,-0.045593,-1.012817
1426437771.644095,0.006836,-0.042480,-1.008652
1426437771.653920,0.006409,-0.043152,-0.997772
1426437771.663743,0.002441,-0.042496,-0.993500
1426437771.673567,0.000900,-0.045975,-0.985611
1426437771.683391,0.002808,-0.049225,-0.984329
1426437771.693223,0.002594,-0.045990,-0.983765
1426437771.703038,-0.003311,-0.039612,-0.987106
1426437771.712864,-0.008804,-0.031616,-0.990295
1426437771.722688,-0.009918,-0.023636,-0.990875
1426437771.732515,-0.019913,-0.015854,-0.984390
1426437771.742336,-0.029922,-0.007568,-0.984726
1426437771.752169,-0.025711,0.000061,-0.987045
1426437771.761985,-0.018860,0.002274,-0.990936
1426437771.771797,-0.014893,0.001892,-0.991013
1426437771.781636,-0.010620,-0.006546,-0.985657
1426437771.791446,-0.009750,-0.020065,-0.985458
1426437771.801286,-0.007950,-0.025299,-0.984863
1426437771.811123,-0.010117,-0.023407,-0.984222
1426437771.820925,-0.012100,-0.020264,-0.993195
1426437771.830752,-0.013580,-0.020828,-1.006348
1426437771.840589,-0.009811,-0.019547,-1.018845
1426437771.850404,-0.001205,-0.018646,-1.027374
1426437771.860240,0.001526,-0.023514,-1.023926
1426437771.870069,0.004318,-0.026108,-1.021332
1426437771.879892,0.006363,-0.028900,-1.013550
1426437771.889700,0.008453,-0.035843,-1.015015
1426437771.899541,0.003448,-0.036865,-1.016708
1426437771.909376,-0.000320,-0.030975,-1.022247
1426437771.919189,-0.000458,-0.025284,-1.035553
1426437771.929006,0.003082,-0.026184,-1.045959
1426437771.938836,0.007172,-0.025040,-1.049973
1426437771.948674,0.005493,-0.024719,-1.047913
1426437771.958483,0.001083,-0.024948,-1.044800
1426437771.968295,0.005920,-0.024384,-1.042404
1426437771.978129,0.010559,-0.024063,-1.031845
1426437771.987939,0.012955,-0.024231,-1.016647
1426437771.997775,0.004898,-0.023560,-1.001862
1426437772.007602,0.001572,-0.020828,-0.986786
1426437772.017428,-0.002945,-0.014954,-0.974579
1426437772.027251,-0.004715,-0.007217,-0.967026
1426437772.037082,-0.008865,-0.007980,-0.962875
1426437772.046896,-0.011337,-0.011703,-0.962906
1426437772.056715,-0.013351,-0.017899,-0.967941
1426437772.066558,-0.004242,-0.017563,-0.970032
1426437772.076364,-0.008575,-0.007202,-0.955872
1426437772.086206,-0.021057,-0.001389,-0.944946
1426437772.096020,-0.024353,0.000275,-0.948486
1426437772.105850,-0.028305,-0.005234,-0.962006
1426437772.115671,-0.029404,-0.009445,-0.982086
1426437772.125491,-0.027954,-0.008316,-1.003662
1426437772.135337,-0.024734,0.002731,-1.016693
1426437772.145144,-0.025223,0.004837,-1.025635
1426437772.154966,-0.023071,-0.000580,-1.033325
1426437772.164797,-0.021530,-0.004593,-1.042114
1426437772.174663,-0.026749,-0.005646,-1.043121
1426437772.184470,-0.030777,-0.007751,-1.039597
1426437772.194294,-0.028931,-0.016678,-1.031662
1426437772.204118,-0.017990,-0.024429,-1.028214
1426437772.213943,-0.015030,-0.025421,-1.017273
1426437772.223767,-0.014008,-0.029755,-1.004684
1426437772.233592,-0.016281,-0.037750,-0.991028
