timestamp,x (in microteslas),y (in microteslas),z (in microteslas)
1426433258.409607,-7.407883,28.425552,-244.465698
1426433258.429406,-8.441544,29.114655,-245.131363
1426433258.449214,-6.546494,28.942383,-245.630615
1426433258.469025,-7.407883,28.770111,-245.797028
1426433258.488833,-7.580154,27.564178,-244.964951
1426433258.508652,-5.512848,29.631485,-245.963440
1426433258.528451,-5.857391,29.286942,-244.964951
1426433258.548252,-5.857391,28.597824,-245.963440
1426433258.568063,-7.235611,28.942383,-245.630615
1426433258.587870,-6.029678,28.081009,-245.131363
1426433258.607680,-5.857391,29.286942,-245.297775
1426433258.627484,-5.340561,28.081009,-245.131363
1426433258.647284,-6.891052,28.597824,-245.297775
1426433258.667088,-6.029678,27.391891,-244.465698
1426433258.686904,-7.063324,27.736450,-244.798523
1426433258.706709,-6.201950,27.908722,-243.633606
1426433258.726518,-6.029678,28.081009,-245.464188
1426433258.746326,-8.786087,28.425552,-244.465698
1426433258.766127,-6.891052,27.908722,-244.632111
1426433258.785938,-6.891052,27.908722,-244.632111
1426433258.805740,-5.685120,27.736450,-242.468704
1426433258.825572,-6.029678,28.770111,-244.465698
1426433258.845356,-5.857391,27.219620,-244.299271
1426433258.865191,-6.029678,27.047348,-244.465698
1426433258.885000,-6.374222,27.391891,-244.798523
1426433258.904806,-6.201950,29.286942,-244.299271
1426433258.924609,-5.685120,26.702789,-245.131363
1426433258.944398,-5.685120,27.736450,-244.798523
1426433258.964225,-6.201950,27.908722,-244.964951
1426433258.984032,-7.580154,28.253281,-243.966446
1426433259.003820,-7.235611,27.564178,-243.966446
1426433259.023654,-6.201950,27.219620,-244.964951
1426433259.043461,-7.407883,26.702789,-244.465698
1426433259.063243,-7.063324,27.391891,-244.798523
1426433259.083057,-5.857391,28.942383,-244.964951
1426433259.102877,-6.718781,28.770111,-244.132858
1426433259.122683,-5.512848,27.564178,-244.964951
1426433259.142505,-7.752441,27.047348,-243.467194
1426433259.162311,-7.580154,29.286942,-244.299271
1426433259.182118,-6.718781,27.047348,-244.465698
1426433259.201954,-6.546494,27.564178,-243.300781
1426433259.221745,-6.718781,27.047348,-244.132858
1426433259.241560,-7.407883,28.081009,-243.800034
1426433259.261366,-7.235611,28.253281,-245.630615
1426433259.281178,-7.235611,27.219620,-242.967941
1426433259.301001,-5.857391,27.219620,-244.964951
1426433259.320819,-8.786087,26.702789,-244.465698
1426433259.340638,-7.580154,27.564178,-243.966446
1426433259.360450,-9.475189,26.702789,-244.798523
1426433259.380265,-7.235611,26.875076,-244.632111
1426433259.400084,-7.063324,26.013687,-244.798523
1426433259.419190,-6.891052,25.841415,-245.297775
1426433259.439004,-6.546494,27.564178,-244.964951
1426433259.458818,-7.580154,25.841415,-244.299271
1426433259.478632,-5.340561,26.358246,-244.465698
1426433259.498436,-7.924713,26.530518,-243.633606
1426433259.518248,-7.063324,27.391891,-243.134369
1426433259.538061,-7.580154,25.496857,-245.297775
1426433259.557874,-7.924713,27.219620,-244.299271
1426433259.577683,-5.857391,26.185959,-243.633606
1426433259.597501,-6.891052,27.564178,-244.632111
1426433259.617308,-7.407883,27.736450,-243.134369
1426433259.637119,-6.891052,28.253281,-244.632111
1426433259.656936,-7.407883,26.013687,-243.134369
1426433259.676747,-6.374222,27.391891,-243.467194
1426433259.696556,-7.235611,27.219620,-244.632111
1426433259.716368,-7.407883,26.358246,-243.800034
1426433259.736178,-4.651459,26.358246,-243.467194
1426433259.755996,-6.718781,26.013687,-242.801529
1426433259.775815,-6.029678,26.702789,-243.134369
1426433259.795625,-4.823746,25.152313,-242.635117
1426433259.815434,-4.996017,26.358246,-243.467194
1426433259.835254,-5.857391,25.152313,-244.632111
