timestamp,x (in microteslas),y (in microteslas),z (in microteslas)
1426433196.806265,28.081009,48.754135,-244.798523
1426433196.826066,27.736450,50.132355,-246.462692
1426433196.845876,28.081009,49.443237,-246.462692
1426433196.865689,28.425552,49.098694,-246.795517
1426433196.885493,27.736450,48.409592,-245.464188
1426433196.905303,27.908722,49.960068,-246.961945
1426433196.925114,27.908722,48.926422,-246.629105
1426433196.944926,28.597824,50.649170,-245.963440
1426433196.964737,28.425552,48.754135,-246.129852
1426433196.984545,28.253281,48.581863,-246.629105
1426433197.004351,29.803772,48.065033,-246.129852
1426433197.024164,28.425552,49.098694,-246.462692
1426433197.043972,28.597824,49.270966,-244.964951
1426433197.063786,29.631485,49.615524,-246.629105
1426433197.083598,29.976044,48.926422,-246.629105
1426433197.103417,27.908722,49.960068,-246.296280
1426433197.123221,28.597824,49.960068,-246.296280
1426433197.143033,28.253281,50.649170,-245.630615
1426433197.162837,28.081009,49.787796,-245.797028
1426433197.182650,28.425552,49.443237,-245.131363
1426433197.202476,28.597824,49.960068,-246.629105
1426433197.222265,27.219620,50.993729,-246.296280
1426433197.242098,30.148315,49.443237,-245.797028
1426433197.261894,28.770111,50.132355,-246.462692
1426433197.281701,27.908722,49.615524,-244.632111
1426433197.301518,29.631485,48.581863,-246.296280
1426433197.321342,28.253281,49.615524,-246.296280
1426433197.341149,29.803772,49.098694,-246.795517
1426433197.360975,27.908722,50.649170,-245.963440
1426433197.380779,28.425552,49.098694,-247.461182
1426433197.400597,27.219620,50.993729,-246.629105
1426433197.420407,27.908722,48.926422,-245.963440
1426433197.440218,28.942383,50.304626,-245.963440
1426433197.460033,27.908722,50.304626,-246.629105
1426433197.479835,27.908722,50.649170,-246.296280
1426433197.499641,28.081009,50.132355,-245.464188
1426433197.519463,28.425552,51.855118,-244.132858
1426433197.539269,27.391891,50.132355,-245.797028
1426433197.559075,27.736450,50.821457,-245.131363
1426433197.578884,28.081009,49.443237,-246.795517
1426433197.598686,27.391891,50.821457,-245.131363
1426433197.618523,29.286942,49.270966,-245.630615
1426433197.638328,27.908722,50.304626,-246.629105
1426433197.658127,27.564178,49.615524,-246.296280
1426433197.677939,29.459213,49.787796,-247.128357
1426433197.697751,27.908722,49.615524,-246.296280
1426433197.717582,28.425552,51.166000,-246.129852
1426433197.737379,28.081009,51.166000,-246.129852
1426433197.757188,29.114655,51.166000,-246.129852
1426433197.777000,27.564178,49.960068,-244.632111
1426433197.796813,28.253281,50.993729,-245.297775
1426433197.815918,27.908722,50.304626,-244.632111
1426433197.835732,27.047348,50.821457,-246.462692
1426433197.855537,27.219620,51.682831,-246.961945
1426433197.875351,27.047348,50.132355,-246.129852
1426433197.895164,28.081009,50.476898,-245.797028
1426433197.914980,28.081009,51.166000,-246.129852
1426433197.934802,25.496857,50.649170,-247.294769
1426433197.954611,26.358246,50.476898,-245.464188
1426433197.974419,27.219620,52.027390,-245.297775
1426433197.994226,28.253281,51.338287,-244.964951
1426433198.014036,25.669144,52.544220,-247.128357
1426433198.033846,26.530518,51.338287,-246.629105
1426433198.053661,25.669144,52.199661,-244.798523
1426433198.073470,27.219620,51.682831,-246.961945
1426433198.093282,27.391891,53.922424,-246.462692
1426433198.113082,25.841415,54.094696,-245.963440
1426433198.132893,26.358246,53.233322,-246.129852
1426433198.152699,27.736450,54.266983,-245.797028
1426433198.172511,26.185959,54.439255,-244.964951
1426433198.192322,24.807755,54.439255,-246.296280
1426433198.212132,25.669144,54.956085,-245.797028
1426433198.231937,26.013687,55.300629,-245.797028
1426433198.251756,26.013687,54.611526,-245.797028
1426433198.271569,25.669144,54.956085,-245.464188
1426433198.291376,25.496857,55.472916,-244.964951
1426433198.311189,25.669144,55.989731,-246.129852
1426433198.331000,25.841415,55.472916,-245.963440
1426433198.350816,26.185959,55.128357,-245.297775
1426433198.370626,27.564178,55.817459,-245.297775
1426433198.390439,27.736450,56.678848,-244.798523
1426433198.410249,26.530518,55.817459,-244.632111
1426433198.430061,26.530518,56.162018,-245.297775
1426433198.449878,26.358246,55.645187,-246.462692
1426433198.469693,25.841415,55.128357,-244.632111
1426433198.489504,26.185959,55.472916,-245.297775
1426433198.509318,26.875076,56.506561,-244.964951
1426433198.529129,26.185959,56.506561,-245.963440
1426433198.548948,26.702789,57.367950,-245.131363
1426433198.568774,27.047348,55.989731,-243.800034
1426433198.588574,27.047348,55.989731,-245.797028
1426433198.608386,26.530518,55.128357,-244.964951
1426433198.628203,27.564178,55.472916,-244.632111
1426433198.648012,28.770111,54.611526,-243.467194
1426433198.667841,28.597824,54.439255,-246.296280
1426433198.687648,28.253281,53.061050,-244.632111
1426433198.707448,28.081009,53.233322,-245.797028
1426433198.727254,28.081009,52.544220,-244.798523
1426433198.747063,29.631485,50.993729,-243.966446
1426433198.766899,29.976044,50.649170,-244.964951
1426433198.786705,30.837418,50.821457,-245.797028
1426433198.806513,29.803772,50.476898,-246.129852
1426433198.825371,28.942383,50.993729,-245.297775
1426433198.845177,28.081009,50.132355,-245.797028
1426433198.864983,30.148315,50.476898,-246.129852
1426433198.884784,30.148315,51.166000,-245.464188
1426433198.904611,30.320587,49.960068,-244.299271
1426433198.924400,29.976044,50.649170,-244.964951
1426433198.944232,28.770111,50.821457,-246.129852
1426433198.964042,31.698807,51.338287,-244.964951
1426433198.983848,29.803772,48.754135,-245.797028
1426433199.003655,31.009705,49.960068,-244.964951
1426433199.023461,31.181976,49.787796,-245.131363
1426433199.043266,31.181976,49.443237,-245.797028
1426433199.063089,29.286942,51.338287,-244.964951
1426433199.082909,29.803772,50.821457,-245.797028
1426433199.102714,29.803772,49.098694,-245.464188
1426433199.122515,30.837418,50.132355,-245.131363
1426433199.142343,29.976044,53.061050,-245.297775
1426433199.162131,29.803772,51.166000,-244.465698
1426433199.181965,29.631485,50.649170,-243.966446
1426433199.201772,29.286942,51.338287,-243.300781
1426433199.221580,28.942383,51.682831,-245.297775
1426433199.241395,28.942383,50.993729,-246.629105
1426433199.261179,29.286942,53.750153,-244.964951
1426433199.280990,30.492874,53.922424,-245.464188
1426433199.300803,29.459213,54.956085,-245.464188
1426433199.320615,28.942383,54.094696,-245.297775
1426433199.340425,28.597824,54.094696,-244.964951
1426433199.360235,28.081009,53.233322,-246.462692
1426433199.380042,28.081009,52.544220,-245.131363
1426433199.399848,29.286942,52.027390,-246.629105
1426433199.419661,28.770111,54.611526,-245.464188
1426433199.439477,28.597824,52.716492,-244.632111
1426433199.459274,27.391891,55.989731,-246.462692
1426433199.479084,27.047348,54.956085,-246.462692
1426433199.498899,26.185959,54.783798,-245.963440
1426433199.518712,26.185959,54.783798,-246.296280
1426433199.538532,27.564178,54.783798,-245.630615
1426433199.558344,27.219620,55.128357,-244.964951
1426433199.578162,27.736450,53.233322,-246.795517
1426433199.597970,27.391891,54.611526,-244.798523
1426433199.617786,27.736450,55.300629,-246.129852
1426433199.637604,28.253281,53.405594,-244.632111
1426433199.657412,26.358246,54.956085,-245.464188
1426433199.677225,26.702789,53.922424,-245.797028
1426433199.697035,27.219620,54.439255,-245.963440
1426433199.716848,27.047348,53.922424,-245.797028
1426433199.736654,24.980026,55.300629,-245.797028
1426433199.756467,27.908722,55.128357,-246.296280
1426433199.776278,26.530518,55.817459,-245.297775
1426433199.796086,28.425552,55.300629,-243.134369
1426433199.815901,28.425552,55.300629,-245.464188
1426433199.836185,27.564178,55.472916,-245.630615
1426433199.855999,28.081009,54.611526,-245.797028
1426433199.875797,28.081009,55.645187,-246.129852
1426433199.895605,29.286942,54.783798,-246.296280
1426433199.915422,28.942383,53.405594,-245.963440
1426433199.935228,28.942383,54.094696,-246.296280
1426433199.955028,30.665146,51.338287,-245.297775
1426433199.974839,29.114655,51.510559,-245.464188
1426433199.994646,28.770111,49.443237,-246.795517
1426433200.014483,30.148315,49.443237,-244.798523
1426433200.034289,28.425552,51.510559,-247.128357
1426433200.054095,28.425552,50.132355,-246.129852
1426433200.073899,28.081009,49.098694,-246.462692
1426433200.093705,27.908722,51.338287,-247.294769
1426433200.113495,30.148315,49.787796,-246.795517
1426433200.133309,29.459213,50.821457,-247.128357
1426433200.153123,28.425552,51.166000,-247.461182
1426433200.172923,29.976044,49.960068,-245.963440
1426433200.192739,30.492874,49.787796,-247.128357
1426433200.212549,29.286942,49.960068,-247.627609
1426433200.232369,29.631485,51.338287,-248.293274
1426433200.252187,29.114655,50.476898,-247.128357
1426433200.271987,28.942383,50.649170,-247.627609
1426433200.291800,29.631485,51.338287,-248.958939
1426433200.311610,28.597824,50.649170,-246.961945
1426433200.331416,29.114655,52.199661,-246.129852
1426433200.351227,30.837418,52.199661,-245.797028
1426433200.371035,28.770111,52.199661,-246.129852
1426433200.390843,30.148315,52.199661,-246.462692
1426433200.410654,27.908722,53.061050,-245.963440
1426433200.430461,30.492874,53.577866,-245.464188
1426433200.450268,28.770111,53.922424,-245.797028
1426433200.470074,28.425552,54.266983,-245.797028
1426433200.489883,29.286942,54.783798,-246.961945
1426433200.509695,27.736450,54.611526,-245.797028
1426433200.529494,28.597824,54.783798,-245.963440
1426433200.549307,28.253281,55.128357,-247.627609
1426433200.569112,27.736450,54.611526,-246.129852
1426433200.588925,27.908722,54.094696,-246.296280
1426433200.608736,29.114655,52.888763,-246.129852
1426433200.628550,29.286942,51.338287,-247.627609
1426433200.648369,29.286942,53.061050,-245.630615
1426433200.668183,27.908722,52.027390,-246.961945
1426433200.687993,27.391891,52.888763,-246.795517
1426433200.707812,27.736450,53.922424,-245.797028
1426433200.727621,27.391891,52.544220,-247.461182
1426433200.747424,27.219620,52.716492,-246.296280
1426433200.767240,26.702789,51.510559,-248.792526
1426433200.787046,25.841415,53.405594,-248.626099
1426433200.806853,27.219620,52.716492,-247.960434
1426433200.826664,26.358246,52.199661,-247.794022
1426433200.846844,26.702789,52.199661,-247.461182
1426433200.866653,26.875076,51.338287,-247.960434
1426433200.886463,25.669144,52.199661,-246.795517
1426433200.906275,27.564178,52.371933,-246.961945
1426433200.926081,27.564178,53.061050,-247.627609
1426433200.945909,26.185959,53.061050,-247.294769
1426433200.965699,27.564178,50.993729,-247.627609
1426433200.985522,25.669144,53.233322,-247.128357
1426433201.005326,27.047348,53.233322,-249.125351
1426433201.025127,27.908722,52.027390,-248.958939
1426433201.044944,27.047348,52.544220,-247.461182
1426433201.064745,27.047348,51.510559,-247.794022
1426433201.084581,27.391891,51.166000,-248.126862
1426433201.104356,27.219620,51.338287,-247.627609
1426433201.124192,29.976044,53.750153,-246.961945
1426433201.143999,29.286942,52.371933,-247.627609
1426433201.163794,28.425552,51.166000,-246.795517
1426433201.183611,30.148315,50.821457,-246.129852
1426433201.203413,29.114655,50.132355,-247.794022
1426433201.223222,30.148315,51.510559,-246.462692
1426433201.243024,30.837418,49.443237,-247.128357
1426433201.262834,31.871078,48.065033,-246.129852
1426433201.282641,31.871078,48.065033,-245.464188
1426433201.302452,32.732452,46.514557,-246.629105
1426433201.322266,33.593842,47.031372,-247.461182
1426433201.342100,31.698807,46.859100,-246.629105
1426433201.361877,32.043350,46.859100,-247.294769
1426433201.381688,30.837418,48.065033,-247.461182
1426433201.401501,31.181976,48.065033,-247.128357
1426433201.421307,31.181976,47.375931,-247.461182
1426433201.441114,31.009705,47.548203,-245.630615
1426433201.460920,30.837418,47.375931,-248.126862
1426433201.480730,32.560181,48.754135,-246.795517
1426433201.500542,32.215637,48.754135,-246.462692
1426433201.520354,32.904739,48.754135,-247.128357
1426433201.540155,33.421570,47.892761,-246.629105
1426433201.559962,32.043350,47.548203,-245.630615
1426433201.579771,31.871078,47.031372,-246.462692
1426433201.599579,32.560181,48.409592,-246.462692
1426433201.619388,32.387909,47.892761,-246.629105
1426433201.639206,33.421570,49.270966,-245.963440
1426433201.659018,34.110672,49.615524,-245.630615
1426433201.678831,33.249283,48.754135,-245.797028
1426433201.698640,32.560181,49.443237,-246.129852
1426433201.718453,32.904739,49.098694,-246.795517
1426433201.738259,32.560181,50.821457,-245.797028
1426433201.758066,34.282944,48.065033,-245.797028
1426433201.777880,32.560181,49.443237,-244.465698
