timestamp,x (in G's),y (in G's),z (in G's)
1426433323.391620,0.022018,-0.003143,-1.356567
1426433323.401443,0.019608,0.005173,-1.313019
1426433323.411267,0.024200,0.002167,-1.285934
1426433323.421091,0.024124,0.007050,-1.304367
1426433323.430913,0.010406,0.018219,-1.377029
1426433323.440739,0.004120,0.044189,-1.465424
1426433323.450563,-0.001190,0.062363,-1.543091
1426433323.460388,-0.000320,0.058212,-1.573349
1426433323.470200,-0.011841,0.047928,-1.550644
1426433323.480033,-0.022049,0.032700,-1.462891
1426433323.489856,-0.030563,0.022888,-1.331680
1426433323.499680,-0.030441,0.004181,-1.166031
1426433323.509504,-0.023468,-0.020096,-1.000320
1426433323.519326,-0.002747,-0.028976,-0.858459
1426433323.529160,0.031525,-0.040085,-0.753250
1426433323.538977,0.059982,-0.058090,-0.680206
1426433323.548798,0.081589,-0.066193,-0.648804
1426433323.558625,0.095291,-0.062607,-0.670547
1426433323.568436,0.106705,-0.040558,-0.740143
1426433323.578272,0.112900,-0.009262,-0.818726
1426433323.588089,0.111450,0.028946,-0.901505
1426433323.597920,0.109619,0.065308,-0.968536
1426433323.607741,0.110214,0.082336,-1.023163
1426433323.617567,0.109756,0.083801,-1.060532
1426433323.627383,0.109192,0.079987,-1.065384
1426433323.637215,0.104263,0.072021,-1.041245
1426433323.647047,0.101059,0.060852,-0.997086
1426433323.656861,0.090378,0.039993,-0.939636
1426433323.666672,0.085266,0.018051,-0.876694
1426433323.676508,0.077286,0.003387,-0.813599
1426433323.686325,0.068924,-0.007996,-0.759079
1426433323.696141,0.062637,-0.021561,-0.718765
1426433323.705965,0.059723,-0.028336,-0.700104
1426433323.715800,0.059158,-0.030136,-0.687149
1426433323.725613,0.054108,-0.035522,-0.685730
1426433323.735448,0.052963,-0.043030,-0.693222
1426433323.745260,0.052185,-0.048279,-0.706207
1426433323.755097,0.054413,-0.048233,-0.721481
1426433323.764911,0.049530,-0.050919,-0.729919
1426433323.774747,0.048691,-0.054993,-0.731796
1426433323.784571,0.054565,-0.050964,-0.732834
1426433323.794395,0.053284,-0.051331,-0.730637
1426433323.804219,0.048569,-0.057251,-0.734177
1426433323.814031,0.055145,-0.062149,-0.744247
1426433323.823868,0.064240,-0.062180,-0.742111
1426433323.833694,0.064941,-0.079239,-0.757111
1426433323.843519,0.067001,-0.098267,-0.757889
1426433323.853346,0.061478,-0.111557,-0.766205
1426433323.863171,0.058929,-0.119644,-0.786072
1426433323.872996,0.057037,-0.124268,-0.806244
1426433323.882828,0.050491,-0.130295,-0.835693
1426433323.892637,0.037140,-0.137650,-0.867020
1426433323.902466,0.029068,-0.144806,-0.910309
1426433323.912276,0.024857,-0.147995,-0.960938
1426433323.922123,0.017670,-0.148178,-1.028519
1426433323.931929,0.018875,-0.142075,-1.099686
1426433323.941753,0.020844,-0.128677,-1.152863
1426433323.951579,0.019318,-0.117661,-1.198257
1426433323.961400,0.021744,-0.113358,-1.234756
1426433323.971225,0.024506,-0.112350,-1.276947
1426433323.981051,0.040970,-0.112015,-1.318848
1426433323.990875,0.061111,-0.112915,-1.351578
1426433324.000699,0.077576,-0.118790,-1.374130
1426433324.010522,0.086182,-0.131104,-1.382462
1426433324.020346,0.088654,-0.134491,-1.362503
1426433324.030170,0.089294,-0.132156,-1.334503
1426433324.039995,0.089279,-0.129623,-1.313492
1426433324.049838,0.089355,-0.124268,-1.317352
1426433324.059648,0.087723,-0.112015,-1.333435
1426433324.069473,0.086517,-0.074905,-1.361404
1426433324.079296,0.084915,-0.032166,-1.404282
1426433324.089127,0.078674,0.001373,-1.445053
1426433324.098946,0.066956,0.039200,-1.469711
1426433324.108780,0.050919,0.070496,-1.461014
1426433324.118593,0.026428,0.085205,-1.414459
1426433324.128403,0.011108,0.092789,-1.296692
1426433324.138241,-0.009918,0.082581,-1.154770
1426433324.148069,-0.038559,0.052399,-1.011597
1426433324.157888,-0.054398,0.028763,-0.882751
1426433324.167709,-0.087982,0.008301,-0.784943
1426433324.177536,-0.126740,0.008545,-0.718384
1426433324.187355,-0.150986,0.017151,-0.696121
1426433324.197188,-0.164825,0.029236,-0.702240
1426433324.207006,-0.175217,0.036652,-0.739761
1426433324.216838,-0.172424,0.048721,-0.802002
1426433324.226664,-0.161636,0.068710,-0.863129
1426433324.236486,-0.156601,0.086655,-0.892975
1426433324.246299,-0.158157,0.091934,-0.894791
1426433324.256135,-0.150757,0.080780,-0.877106
1426433324.265950,-0.126801,0.058105,-0.848145
1426433324.275783,-0.095566,0.025833,-0.815369
1426433324.285621,-0.062286,-0.013504,-0.782898
1426433324.295432,-0.045578,-0.037933,-0.761459
1426433324.305257,-0.038132,-0.061768,-0.749039
1426433324.315081,-0.040375,-0.071884,-0.742081
1426433324.324905,-0.044342,-0.068085,-0.746506
1426433324.334728,-0.049561,-0.055191,-0.768372
1426433324.344552,-0.051773,-0.042648,-0.806381
1426433324.354384,-0.049210,-0.031189,-0.861832
1426433324.364199,-0.038452,-0.025818,-0.908539
1426433324.374023,-0.023987,-0.025284,-0.949799
1426433324.383846,0.009125,-0.026382,-0.979050
1426433324.393672,0.034851,-0.030853,-0.993057
1426433324.403497,0.056717,-0.043930,-0.980896
1426433324.413321,0.075836,-0.055954,-0.951843
1426433324.423147,0.088120,-0.066177,-0.908737
1426433324.432970,0.090210,-0.090805,-0.859894
1426433324.442794,0.099503,-0.117142,-0.823746
1426433324.452619,0.112793,-0.146988,-0.798828
1426433324.462443,0.123428,-0.177994,-0.790085
1426433324.472269,0.131943,-0.196182,-0.807373
1426433324.482101,0.117798,-0.205261,-0.847778
1426433324.491917,0.095657,-0.196060,-0.910263
1426433324.501741,0.087967,-0.179962,-0.975693
1426433324.511564,0.088715,-0.166901,-1.018738
1426433324.521389,0.089569,-0.172562,-1.045792
1426433324.531212,0.093857,-0.193420,-1.066040
1426433324.541036,0.113693,-0.212448,-1.100922
1426433324.550862,0.126495,-0.218307,-1.132233
1426433324.560687,0.118835,-0.213394,-1.160355
1426433324.570512,0.108047,-0.208496,-1.185272
1426433324.580336,0.106873,-0.187042,-1.225632
1426433324.590160,0.111023,-0.166138,-1.284027
1426433324.599985,0.122650,-0.147842,-1.365341
1426433324.609818,0.130768,-0.133209,-1.433395
1426433324.619632,0.140762,-0.107483,-1.494568
1426433324.629458,0.149765,-0.078186,-1.532669
1426433324.639276,0.142181,-0.048920,-1.540222
1426433324.649103,0.119446,-0.030289,-1.514633
1426433324.658920,0.096725,-0.017273,-1.454315
1426433324.668747,0.072281,0.000839,-1.375381
1426433324.678583,0.031036,0.011200,-1.321152
1426433324.688410,-0.006683,0.028244,-1.292389
1426433324.698234,-0.031113,0.050461,-1.277618
1426433324.708054,-0.049393,0.062332,-1.255966
1426433324.717884,-0.057739,0.066589,-1.211380
1426433324.727695,-0.056381,0.059235,-1.120361
1426433324.737534,-0.052277,0.047180,-1.010193
1426433324.747359,-0.038528,0.049530,-0.899811
1426433324.757183,-0.026917,0.054306,-0.794678
1426433324.767010,-0.012100,0.051620,-0.725235
1426433324.776835,0.006638,0.044891,-0.702911
1426433324.786666,0.019363,0.035950,-0.721878
1426433324.796486,0.038452,0.030472,-0.748779
1426433324.806299,0.052414,0.028778,-0.774658
1426433324.816136,0.052368,0.030090,-0.795395
1426433324.825952,0.048233,0.039413,-0.805115
1426433324.835800,0.039963,0.043213,-0.805832
1426433324.845601,0.034180,0.037918,-0.820404
1426433324.855433,0.031448,0.023224,-0.813278
1426433324.865256,0.013733,0.028671,-0.797913
1426433324.875079,0.026382,0.035034,-0.816803
1426433324.884902,0.034897,0.024994,-0.860306
1426433324.894728,0.027405,0.013336,-0.897079
1426433324.904550,0.019089,0.013916,-0.926102
1426433324.914372,0.012314,0.015976,-0.940689
1426433324.924196,0.008972,0.009735,-0.939529
1426433324.934022,0.016754,-0.006989,-0.926422
1426433324.943846,0.029282,-0.026337,-0.904373
1426433324.953669,0.038712,-0.042419,-0.870956
1426433324.963492,0.041580,-0.063080,-0.828278
1426433324.973317,0.038574,-0.077301,-0.791702
1426433324.983142,0.033585,-0.081146,-0.769135
1426433324.992966,0.036926,-0.095047,-0.763596
1426433325.002791,0.053528,-0.098358,-0.767120
1426433325.012631,0.068863,-0.098495,-0.778427
1426433325.022428,0.069733,-0.097870,-0.793686
1426433325.032270,0.068481,-0.093323,-0.801422
1426433325.042098,0.075378,-0.083725,-0.815491
1426433325.051924,0.087708,-0.073242,-0.835983
1426433325.061730,0.090393,-0.073288,-0.849930
1426433325.071570,0.090393,-0.085159,-0.858261
