timestamp,x (in microteslas),y (in microteslas),z (in microteslas)
1426433300.951709,-6.891052,28.942383,-243.633606
1426433300.971524,-6.546494,29.976044,-243.966446
1426433300.991328,-7.407883,28.770111,-245.131363
1426433301.011132,-6.374222,29.459213,-244.132858
1426433301.030937,-7.063324,27.391891,-244.465698
1426433301.050743,-7.235611,28.253281,-244.299271
1426433301.070553,-7.752441,28.770111,-245.464188
1426433301.090362,-8.096985,29.114655,-244.465698
1426433301.110164,-6.718781,29.459213,-245.464188
1426433301.129974,-7.235611,27.908722,-244.632111
1426433301.149772,-6.891052,29.286942,-244.964951
1426433301.169586,-7.407883,28.770111,-244.132858
1426433301.189390,-6.546494,28.597824,-244.632111
1426433301.209199,-6.718781,29.459213,-245.131363
1426433301.229009,-6.546494,29.976044,-244.299271
1426433301.248806,-5.685120,29.114655,-244.132858
1426433301.268618,-7.407883,28.081009,-245.131363
1426433301.288425,-7.063324,28.425552,-244.132858
1426433301.308233,-7.752441,29.114655,-244.465698
1426433301.328038,-7.752441,28.081009,-243.134369
1426433301.347841,-7.063324,28.425552,-244.465698
1426433301.367674,-7.235611,28.942383,-244.632111
1426433301.387487,-8.441544,28.081009,-244.132858
1426433301.407292,-6.718781,29.114655,-243.800034
1426433301.427089,-7.407883,28.770111,-244.132858
1426433301.446905,-6.374222,28.425552,-244.132858
1426433301.466725,-6.374222,29.114655,-243.467194
1426433301.486520,-6.891052,29.286942,-244.299271
1426433301.506323,-5.685120,28.081009,-243.800034
1426433301.526153,-5.857391,28.597824,-242.967941
1426433301.545944,-7.235611,28.253281,-245.963440
1426433301.565773,-5.857391,27.908722,-243.300781
1426433301.585590,-6.891052,29.631485,-243.300781
1426433301.605382,-6.718781,27.736450,-244.465698
1426433301.625188,-7.924713,27.908722,-243.633606
1426433301.644993,-6.029678,28.425552,-244.132858
1426433301.664798,-7.580154,28.597824,-243.300781
1426433301.684596,-8.441544,28.425552,-244.132858
1426433301.704412,-6.201950,28.597824,-244.964951
1426433301.724216,-7.407883,29.114655,-245.464188
1426433301.744026,-7.235611,29.286942,-242.967941
1426433301.763827,-8.958374,28.253281,-245.297775
1426433301.783639,-7.235611,27.564178,-244.632111
1426433301.803446,-6.718781,27.391891,-243.467194
1426433301.823249,-7.235611,29.286942,-242.967941
1426433301.843058,-6.201950,28.942383,-244.632111
1426433301.862866,-5.685120,27.736450,-242.801529
1426433301.882669,-7.924713,27.564178,-243.633606
1426433301.902477,-7.752441,28.425552,-244.132858
1426433301.922282,-6.546494,27.564178,-242.967941
1426433301.942088,-7.235611,26.185959,-242.967941
1426433301.961201,-6.546494,27.908722,-242.302277
1426433301.981018,-6.201950,27.564178,-241.636612
1426433302.000825,-6.029678,26.013687,-243.134369
1426433302.020627,-7.063324,26.702789,-243.800034
1426433302.040424,-5.168289,26.530518,-242.635117
1426433302.060234,-7.752441,26.358246,-243.800034
1426433302.080040,-7.235611,26.530518,-242.967941
1426433302.099844,-7.235611,25.496857,-243.300781
