timestamp,x (in microteslas),y (in microteslas),z (in microteslas)
1426433597.188678,-5.168289,29.631485,-244.964951
1426433597.208499,-3.962357,30.837418,-246.129852
1426433597.228314,-5.857391,29.286942,-245.630615
1426433597.248132,-4.823746,30.320587,-245.963440
1426433597.267935,-4.134628,30.320587,-245.630615
1426433597.287754,-5.685120,29.803772,-246.129852
1426433597.307573,-4.823746,31.009705,-245.297775
1426433597.327383,-5.168289,29.976044,-245.963440
1426433597.347193,-6.201950,29.976044,-245.630615
1426433597.367005,-5.512848,30.665146,-245.963440
1426433597.386818,-5.340561,29.114655,-245.797028
1426433597.406633,-5.168289,29.286942,-245.297775
1426433597.426443,-6.029678,30.492874,-245.131363
1426433597.446258,-4.996017,29.803772,-245.797028
1426433597.466071,-6.374222,29.459213,-246.129852
1426433597.485883,-4.996017,29.803772,-244.798523
1426433597.505694,-6.374222,29.459213,-244.465698
1426433597.525505,-5.340561,30.837418,-246.129852
1426433597.545330,-7.407883,29.459213,-245.797028
1426433597.565131,-5.168289,30.320587,-246.296280
1426433597.584936,-4.823746,29.976044,-244.299271
1426433597.604772,-5.857391,29.631485,-246.629105
1426433597.624594,-5.512848,29.631485,-244.632111
1426433597.644385,-5.685120,30.492874,-245.464188
1426433597.664220,-5.857391,29.631485,-245.297775
1426433597.684026,-5.685120,29.114655,-245.797028
1426433597.703832,-5.512848,29.286942,-245.297775
1426433597.723638,-5.685120,29.803772,-245.464188
1426433597.743475,-5.340561,28.770111,-245.131363
1426433597.763281,-4.823746,29.631485,-244.964951
1426433597.783087,-3.790085,28.942383,-244.964951
1426433597.802912,-4.823746,28.942383,-245.630615
1426433597.822699,-5.685120,28.770111,-245.464188
1426433597.842531,-4.996017,29.459213,-244.465698
1426433597.862341,-5.512848,28.597824,-245.297775
1426433597.882147,-4.996017,28.081009,-245.464188
1426433597.901961,-4.134628,28.942383,-243.966446
1426433597.921773,-3.962357,29.459213,-246.129852
1426433597.941566,-3.445526,27.908722,-245.630615
1426433597.961374,-4.996017,30.492874,-245.464188
1426433597.981217,-4.651459,29.459213,-245.797028
1426433598.001003,-4.996017,30.148315,-246.795517
1426433598.020815,-3.273254,29.803772,-245.797028
1426433598.040630,-5.168289,28.942383,-246.629105
1426433598.060446,-4.306915,31.526520,-245.131363
1426433598.080266,-4.823746,30.320587,-245.630615
1426433598.100068,-4.134628,29.286942,-245.630615
1426433598.119882,-5.685120,31.526520,-246.129852
1426433598.139697,-4.651459,32.215637,-246.129852
1426433598.159515,-4.134628,29.976044,-247.960434
1426433598.179329,-6.374222,30.837418,-247.794022
1426433598.198443,-3.617813,31.526520,-245.797028
1426433598.218252,-4.996017,31.871078,-245.464188
1426433598.238070,-5.512848,31.354248,-246.296280
1426433598.257877,-5.857391,31.698807,-247.627609
1426433598.277690,-5.857391,32.732452,-246.629105
1426433598.297503,-4.651459,32.560181,-246.795517
1426433598.317317,-4.651459,31.871078,-246.462692
1426433598.337132,-5.857391,32.387909,-246.296280
1426433598.356942,-6.201950,33.077011,-247.294769
1426433598.376756,-4.651459,32.904739,-246.795517
1426433598.396566,-5.857391,31.009705,-245.963440
1426433598.416378,-4.996017,31.526520,-246.129852
1426433598.436195,-5.512848,30.665146,-245.963440
1426433598.456005,-3.790085,30.665146,-245.963440
1426433598.475820,-6.374222,31.181976,-246.129852
1426433598.495630,-5.857391,31.009705,-245.630615
