timestamp,x (in radians/s),y (in radians/s),z (in radians/s)
1426433599.303466,0.154148,-0.337481,-0.222234
1426433599.313472,0.246137,-0.392949,-0.269714
1426433599.323478,0.319380,-0.382367,-0.307303
1426433599.333484,0.358752,-0.336465,-0.342478
1426433599.343491,0.365441,-0.242539,-0.367753
1426433599.353497,0.354290,-0.118820,-0.379002
1426433599.363504,0.330482,-0.005901,-0.366803
1426433599.373510,0.291941,0.107957,-0.332173
1426433599.383511,0.238483,0.190823,-0.277343
1426433599.393517,0.165665,0.239739,-0.224658
1426433599.403526,0.075440,0.240981,-0.188010
1426433599.413532,-0.001195,0.215660,-0.166420
1426433599.423533,-0.050320,0.171100,-0.154611
1426433599.433539,-0.082408,0.118937,-0.137590
1426433599.443565,-0.100469,0.083613,-0.107808
1426433599.453571,-0.109919,0.059914,-0.073774
1426433599.463555,-0.102474,0.027719,-0.052625
1426433599.473561,-0.070743,-0.017225,-0.049737
1426433599.483575,-0.023166,-0.073895,-0.055483
1426433599.493581,0.023306,-0.127293,-0.068664
1426433599.503595,0.055977,-0.162436,-0.089168
1426433599.513601,0.057930,-0.172946,-0.105180
1426433599.523607,0.031307,-0.163137,-0.112467
1426433599.533613,-0.012203,-0.138411,-0.110040
1426433599.543619,-0.054527,-0.099907,-0.101187
1426433599.553625,-0.092516,-0.056163,-0.085951
1426433599.563632,-0.130380,-0.000786,-0.062161
1426433599.573638,-0.166090,0.054550,-0.035188
1426433599.583645,-0.190200,0.091733,-0.010461
1426433599.593651,-0.205936,0.104392,0.012014
1426433599.603657,-0.209086,0.088273,0.029009
1426433599.613663,-0.205930,0.062574,0.041684
1426433599.623671,-0.204850,0.037890,0.060759
1426433599.633677,-0.211104,0.020604,0.090541
1426433599.643683,-0.227003,-0.008343,0.120332
1426433599.653689,-0.248270,-0.048994,0.152241
1426433599.663697,-0.270688,-0.104538,0.183043
1426433599.673703,-0.281395,-0.149430,0.206369
1426433599.683710,-0.271864,-0.186942,0.225360
1426433599.693716,-0.242049,-0.217136,0.246403
1426433599.703721,-0.205658,-0.224017,0.276006
1426433599.713727,-0.163853,-0.213890,0.305638
1426433599.723736,-0.116684,-0.186692,0.328912
1426433599.733742,-0.067272,-0.142497,0.355424
1426433599.743749,-0.019981,-0.098299,0.383011
1426433599.753755,0.015592,-0.044379,0.403237
1426433599.763760,0.033244,0.022284,0.438497
1426433599.773766,0.042448,0.082474,0.487617
1426433599.783774,0.041826,0.116226,0.522861
1426433599.793780,0.032401,0.127875,0.535720
1426433599.803782,0.020625,0.128023,0.527263
1426433599.813788,0.010922,0.128230,0.511344
1426433599.823800,0.014997,0.125223,0.488959
1426433599.833806,0.038197,0.114651,0.466453
1426433599.843812,0.081548,0.085837,0.445916
1426433599.853818,0.142818,0.031420,0.418819
1426433599.863838,0.211317,-0.054919,0.384130
1426433599.873844,0.262710,-0.152865,0.348423
1426433599.883841,0.279471,-0.211578,0.352405
1426433599.893847,0.250984,-0.221393,0.394032
1426433599.903859,0.174094,-0.170544,0.470164
1426433599.913865,0.056987,-0.077958,0.549827
1426433599.923841,-0.069907,0.009580,0.606102
1426433599.933846,-0.171758,0.065457,0.616374
1426433599.943857,-0.215605,0.073457,0.585747
1426433599.953863,-0.187538,0.035559,0.521610
1426433599.963866,-0.095973,-0.054750,0.442082
1426433599.973872,0.032718,-0.171898,0.362281
1426433599.983877,0.158292,-0.288054,0.292080
1426433599.993883,0.241542,-0.365706,0.230732
1426433600.003884,0.291078,-0.378217,0.171894
1426433600.013891,0.331204,-0.360874,0.115331
1426433600.023901,0.357835,-0.309583,0.081301
1426433600.033907,0.375303,-0.221246,0.077245
1426433600.043914,0.373971,-0.110747,0.106356
1426433600.053921,0.342189,0.026190,0.174029
1426433600.063941,0.262761,0.175930,0.268595
1426433600.073947,0.137292,0.284449,0.357933
1426433600.083943,-0.000446,0.331558,0.416259
1426433600.093949,-0.102510,0.314803,0.448649
1426433600.103954,-0.167607,0.263905,0.464774
1426433600.113961,-0.194532,0.208698,0.462599
1426433600.123968,-0.188536,0.176995,0.432658
1426433600.133974,-0.155884,0.164389,0.394130
1426433600.143981,-0.109228,0.171868,0.363051
1426433600.153987,-0.064598,0.189949,0.338403
1426433600.163994,-0.033895,0.196424,0.310593
1426433600.174001,-0.027782,0.180655,0.284962
1426433600.184006,-0.052567,0.138287,0.275366
1426433600.194012,-0.097610,0.076775,0.275389
1426433600.204019,-0.144825,0.016400,0.269039
1426433600.214025,-0.173945,-0.037638,0.257297
1426433600.224031,-0.183780,-0.067282,0.244475
1426433600.234037,-0.182745,-0.057602,0.233856
1426433600.244045,-0.180477,-0.012762,0.221217
1426433600.254051,-0.179224,0.045958,0.205435
1426433600.264058,-0.185418,0.101496,0.192874
1426433600.274065,-0.195780,0.155872,0.193103
1426433600.284071,-0.198575,0.208989,0.209259
1426433600.294077,-0.197301,0.225871,0.225277
1426433600.304065,-0.194062,0.223652,0.232705
1426433600.314070,-0.185665,0.206603,0.228349
1426433600.324097,-0.172154,0.165130,0.213242
1426433600.334103,-0.148080,0.111912,0.194851
1426433600.344110,-0.126038,0.068229,0.182888
1426433600.354115,-0.102711,0.051065,0.181651
1426433600.364122,-0.080331,0.048766,0.185790
1426433600.374128,-0.068519,0.053932,0.195329
1426433600.384135,-0.065142,0.082628,0.199664
1426433600.394141,-0.061845,0.111426,0.193355
1426433600.404150,-0.046959,0.127446,0.179494
1426433600.414155,-0.020487,0.128551,0.159140
1426433600.424161,0.019720,0.116846,0.133352
1426433600.434167,0.070491,0.095535,0.103222
1426433600.444171,0.130767,0.066765,0.067698
1426433600.454177,0.191070,0.043320,0.032190
1426433600.464183,0.244039,0.041207,-0.002146
1426433600.474190,0.278965,0.049849,-0.036357
1426433600.484190,0.287407,0.069193,-0.059755
1426433600.494196,0.277941,0.095903,-0.062814
1426433600.504210,0.253749,0.123542,-0.042377
1426433600.514216,0.225479,0.148832,0.003622
1426433600.524230,0.196010,0.137847,0.056960
1426433600.534236,0.176978,0.095977,0.103757
1426433600.544241,0.174754,0.035001,0.133376
1426433600.554247,0.184002,-0.057901,0.153251
1426433600.564257,0.198484,-0.157153,0.165628
1426433600.574263,0.194098,-0.204140,0.181464
1426433600.584263,0.131722,-0.170033,0.217017
1426433600.594270,0.015903,-0.034853,0.296813
1426433600.604277,-0.129434,0.118350,0.403428
1426433600.614283,-0.271957,0.206621,0.504495
1426433600.624290,-0.384477,0.189683,0.562485
1426433600.634295,-0.441600,0.064379,0.558101
1426433600.644303,-0.426086,-0.132127,0.492443
1426433600.654310,-0.316601,-0.375349,0.353775
1426433600.664315,-0.128557,-0.600504,0.171128
1426433600.674321,0.077272,-0.708780,0.006873
1426433600.684328,0.268228,-0.658614,-0.121659
1426433600.694335,0.427151,-0.494778,-0.199625
1426433600.704342,0.532553,-0.280157,-0.209028
1426433600.714348,0.571529,-0.032743,-0.154120
1426433600.724353,0.528833,0.207242,-0.051990
1426433600.734360,0.409437,0.415557,0.067452
1426433600.744367,0.236452,0.581740,0.169990
1426433600.754373,0.068228,0.668199,0.253081
1426433600.764378,-0.065379,0.647906,0.340972
1426433600.774384,-0.158792,0.556959,0.442271
1426433600.784392,-0.216467,0.412786,0.518733
1426433600.794398,-0.244653,0.255986,0.560941
1426433600.804399,-0.234764,0.110010,0.561478
1426433600.814404,-0.186752,-0.025203,0.526730
1426433600.824420,-0.103494,-0.113586,0.473863
1426433600.834426,-0.003937,-0.159592,0.434893
1426433600.844445,0.073830,-0.153659,0.435589
1426433600.854450,0.110568,-0.105232,0.472824
1426433600.864452,0.093169,-0.037403,0.518908
1426433600.874458,0.024649,0.029665,0.564180
1426433600.884450,-0.081204,0.084167,0.609597
1426433600.894456,-0.200936,0.113068,0.667773
1426433600.904461,-0.310063,0.110871,0.741763
1426433600.914467,-0.399086,0.107644,0.799681
1426433600.924469,-0.457124,0.152346,0.838440
1426433600.934474,-0.464052,0.227842,0.855755
1426433600.944504,-0.413670,0.286088,0.859953
1426433600.954510,-0.333499,0.333473,0.868225
1426433600.964507,-0.245868,0.391525,0.870107
1426433600.974514,-0.163861,0.427476,0.847461
1426433600.984526,-0.083271,0.431716,0.800234
1426433600.994532,-0.008378,0.400009,0.728432
1426433601.004546,0.056665,0.331174,0.646978
1426433601.014552,0.103468,0.239033,0.563409
1426433601.024535,0.126874,0.135200,0.491628
1426433601.034541,0.123999,0.054677,0.448796
1426433601.044555,0.108817,0.025095,0.432807
1426433601.054561,0.092722,0.019983,0.420096
1426433601.064574,0.088366,0.016914,0.409462
1426433601.074580,0.096754,0.007381,0.398744
1426433601.084589,0.124242,-0.005396,0.381532
1426433601.094595,0.166609,-0.020369,0.362111
1426433601.104599,0.207101,-0.009922,0.358749
1426433601.114605,0.238357,0.034449,0.377901
1426433601.124601,0.247445,0.089425,0.415294
1426433601.134607,0.240507,0.133844,0.452733
1426433601.144624,0.222688,0.164681,0.468891
1426433601.154630,0.196929,0.171522,0.437106
1426433601.164639,0.169614,0.144683,0.363701
1426433601.174644,0.140050,0.121224,0.272221
1426433601.184650,0.111525,0.088143,0.183898
1426433601.194656,0.076622,0.032572,0.112566
1426433601.204664,0.035521,-0.015699,0.061515
1426433601.214669,-0.000178,-0.063027,0.020021
1426433601.224669,-0.016964,-0.147670,-0.029142
1426433601.234674,-0.022167,-0.256874,-0.078443
1426433601.244676,-0.048450,-0.351219,-0.109492
1426433601.254683,-0.116842,-0.381600,-0.120961
1426433601.264696,-0.235838,-0.320128,-0.128683
1426433601.274702,-0.365358,-0.184777,-0.171240
1426433601.284714,-0.457947,-0.045999,-0.260809
1426433601.294720,-0.476310,0.064863,-0.372131
1426433601.304727,-0.404252,0.139927,-0.470182
1426433601.314734,-0.251400,0.149288,-0.540108
1426433601.324733,-0.040150,0.102770,-0.593476
1426433601.334739,0.192491,0.037782,-0.621461
1426433601.344752,0.398662,-0.029386,-0.628032
1426433601.354759,0.549560,-0.098496,-0.620494
1426433601.364766,0.637696,-0.153381,-0.614726
1426433601.374772,0.659946,-0.194111,-0.601131
1426433601.384765,0.615468,-0.201663,-0.563675
1426433601.394771,0.512779,-0.172870,-0.504520
1426433601.404792,0.370030,-0.104683,-0.419486
1426433601.414798,0.214894,0.002750,-0.309778
1426433601.424804,0.073735,0.117437,-0.187341
1426433601.434810,-0.035703,0.202201,-0.073677
1426433601.444817,-0.086992,0.238906,0.018249
1426433601.454823,-0.092929,0.243731,0.074715
1426433601.464831,-0.066403,0.216893,0.080882
1426433601.474838,-0.030804,0.161699,0.039007
1426433601.484843,-0.004021,0.100499,-0.037974
1426433601.494849,0.012008,0.037351,-0.127682
1426433601.504856,0.018606,-0.018429,-0.202415
1426433601.514863,0.009603,-0.051000,-0.243994
1426433601.524869,-0.014967,-0.053973,-0.252398
1426433601.534875,-0.057448,-0.048504,-0.241523
1426433601.544883,-0.108425,-0.038726,-0.230591
1426433601.554889,-0.156229,-0.019291,-0.229225
1426433601.564894,-0.180696,-0.004169,-0.236505
1426433601.574900,-0.184007,-0.001859,-0.253514
1426433601.584908,-0.170433,-0.017681,-0.278118
1426433601.594914,-0.146132,-0.022944,-0.299547
1426433601.604920,-0.122806,-0.011162,-0.320915
1426433601.614926,-0.112163,0.001648,-0.330507
1426433601.624933,-0.119501,0.017626,-0.326160
1426433601.634938,-0.141726,0.032593,-0.318548
1426433601.644954,-0.172585,0.031676,-0.315204
1426433601.654960,-0.202421,0.021157,-0.310832
1426433601.664963,-0.224812,0.010605,-0.307561
1426433601.674969,-0.237770,-0.019111,-0.310787
1426433601.684966,-0.243387,-0.051944,-0.326835
1426433601.694973,-0.242529,-0.059192,-0.349218
1426433601.704986,-0.235103,-0.039903,-0.366225
1426433601.714993,-0.227583,-0.019661,-0.371519
1426433601.725005,-0.218057,-0.019645,-0.379018
1426433601.735011,-0.205574,-0.034355,-0.407871
1426433601.745023,-0.187855,-0.048985,-0.448460
1426433601.755028,-0.159335,-0.029565,-0.492184
1426433601.765023,-0.111560,-0.007152,-0.526414
1426433601.775029,-0.049969,0.008782,-0.559669
1426433601.785038,0.013746,0.026853,-0.595058
1426433601.795043,0.071065,0.044971,-0.631478
1426433601.805049,0.114557,0.056718,-0.661463
1426433601.815055,0.129413,0.068489,-0.676402
1426433601.825063,0.117899,0.083315,-0.660328
1426433601.835068,0.091456,0.080030,-0.634658
1426433601.845088,0.068076,0.067243,-0.619680
1426433601.855094,0.055317,0.073727,-0.621725
1426433601.865098,0.062838,0.100400,-0.631255
1426433601.875103,0.092563,0.111061,-0.650530
1426433601.885103,0.154885,0.072734,-0.690354
1426433601.895109,0.261423,-0.026322,-0.755082
1426433601.905119,0.399626,-0.161661,-0.831797
1426433601.915125,0.505260,-0.268419,-0.869932
1426433601.925139,0.516194,-0.282781,-0.822129
1426433601.935145,0.420484,-0.196880,-0.724498
1426433601.945128,0.234666,-0.055209,-0.612395
1426433601.955134,-0.009531,0.112297,-0.493530
1426433601.965140,-0.249866,0.222391,-0.387647
1426433601.975147,-0.421991,0.197196,-0.320870
1426433601.985168,-0.491907,0.061264,-0.319903
1426433601.995173,-0.427588,-0.122440,-0.417698
1426433602.005178,-0.240432,-0.319940,-0.595992
1426433602.015184,0.013948,-0.486920,-0.776649
1426433602.025190,0.250019,-0.573397,-0.899466
1426433602.035196,0.425331,-0.548211,-0.967323
1426433602.045204,0.521393,-0.468654,-0.992026
1426433602.055210,0.524310,-0.353880,-0.967180
1426433602.065217,0.432976,-0.199539,-0.901282
1426433602.075222,0.257737,-0.023536,-0.822121
1426433602.085235,0.025988,0.145386,-0.748024
1426433602.095241,-0.208366,0.248454,-0.691162
1426433602.105243,-0.372923,0.268097,-0.640244
1426433602.115249,-0.471653,0.235065,-0.578117
1426433602.125255,-0.508624,0.199527,-0.514177
1426433602.135262,-0.475627,0.128592,-0.466670
1426433602.145268,-0.379185,0.014963,-0.448361
1426433602.155274,-0.229890,-0.109208,-0.473996
1426433602.165274,-0.052068,-0.227905,-0.532757
1426433602.175280,0.107956,-0.302924,-0.581704
1426433602.185301,0.204668,-0.312905,-0.599251
1426433602.195307,0.228294,-0.292926,-0.586529
1426433602.205292,0.181882,-0.255685,-0.554240
1426433602.215297,0.079295,-0.190572,-0.506675
1426433602.225310,-0.059528,-0.141285,-0.452595
1426433602.235317,-0.200676,-0.118541,-0.406042
1426433602.245318,-0.301673,-0.114936,-0.387430
1426433602.255324,-0.343414,-0.149801,-0.391594
1426433602.265332,-0.328869,-0.198746,-0.405666
1426433602.275337,-0.281159,-0.222350,-0.416627
1426433602.285359,-0.230069,-0.218333,-0.422191
1426433602.295365,-0.194876,-0.201455,-0.426569
1426433602.305372,-0.181933,-0.165288,-0.429708
1426433602.315378,-0.180603,-0.116315,-0.428490
1426433602.325385,-0.182408,-0.075974,-0.413445
1426433602.335392,-0.178960,-0.050584,-0.397411
1426433602.345397,-0.175629,-0.047560,-0.381450
1426433602.355403,-0.164882,-0.056323,-0.362370
1426433602.365410,-0.153138,-0.077872,-0.343338
1426433602.375417,-0.131973,-0.116426,-0.333989
1426433602.385422,-0.106526,-0.147529,-0.326766
1426433602.395428,-0.082952,-0.146781,-0.307719
1426433602.405435,-0.064534,-0.121558,-0.283244
1426433602.415442,-0.053554,-0.088806,-0.261901
1426433602.425449,-0.048996,-0.054903,-0.245844
1426433602.435455,-0.044373,-0.014650,-0.225509
1426433602.445462,-0.043841,0.032921,-0.188097
1426433602.455467,-0.043202,0.085716,-0.140023
1426433602.465474,-0.041524,0.132104,-0.090910
1426433602.475480,-0.041011,0.170049,-0.049272
1426433602.485487,-0.045927,0.191005,-0.009791
1426433602.495493,-0.040412,0.198237,0.010432
1426433602.505499,-0.021334,0.193948,0.001806
1426433602.515505,0.012335,0.170676,-0.035696
1426433602.525513,0.046909,0.136880,-0.087077
1426433602.535519,0.079258,0.084991,-0.138506
1426433602.545527,0.114621,0.003294,-0.193242
1426433602.555532,0.152159,-0.088122,-0.235246
1426433602.565539,0.178098,-0.173181,-0.266525
1426433602.575545,0.173654,-0.222238,-0.257083
1426433602.585552,0.128437,-0.215187,-0.186575
1426433602.595557,0.030672,-0.145451,-0.067695
1426433602.605565,-0.118892,-0.049083,0.082401
1426433602.615571,-0.284608,0.060470,0.199621
1426433602.625577,-0.408423,0.145992,0.242035
1426433602.635583,-0.435166,0.159168,0.216663
1426433602.645598,-0.348721,0.081498,0.155299
1426433602.655604,-0.167934,-0.051936,0.076249
1426433602.665604,0.061801,-0.197406,0.001174
1426433602.675610,0.276879,-0.312018,-0.062016
1426433602.685616,0.436095,-0.338041,-0.110799
1426433602.695621,0.528859,-0.269055,-0.141907
1426433602.705616,0.542316,-0.134909,-0.144728
1426433602.715622,0.485839,0.041025,-0.131096
1426433602.725636,0.384742,0.216020,-0.103405
1426433602.735641,0.267598,0.364401,-0.067205
1426433602.745665,0.166185,0.448668,-0.018520
1426433602.755672,0.094255,0.451703,0.042527
1426433602.765654,0.046394,0.389733,0.092596
1426433602.775661,0.017371,0.302336,0.116939
1426433602.785674,0.001966,0.204421,0.118824
1426433602.795681,-0.000710,0.117215,0.106841
1426433602.805677,0.004096,0.049227,0.085304
1426433602.815683,0.011073,-0.001673,0.057424
1426433602.825696,0.012770,-0.036516,0.024301
1426433602.835701,0.004993,-0.055360,-0.005529
1426433602.845727,-0.014441,-0.063486,-0.035266
1426433602.855733,-0.038120,-0.070533,-0.063913
1426433602.865724,-0.066111,-0.089281,-0.091513
1426433602.875731,-0.089776,-0.105994,-0.111676
1426433602.885746,-0.109072,-0.104647,-0.129673
1426433602.895751,-0.119671,-0.083204,-0.138066
1426433602.905758,-0.117426,-0.067282,-0.133767
1426433602.915764,-0.114161,-0.070607,-0.122084
1426433602.925769,-0.117257,-0.075000,-0.106115
