timestamp,x (in G's),y (in G's),z (in G's)
1426438672.852771,0.014389,-0.176392,-0.982239
1426438672.862584,0.009964,-0.184906,-0.986298
1426438672.872424,-0.002640,-0.201492,-0.970627
1426438672.882242,-0.007248,-0.212891,-0.964249
1426438672.892065,-0.005920,-0.215485,-0.954788
1426438672.901889,-0.008179,-0.219498,-0.937897
1426438672.911716,0.005615,-0.225021,-0.933105
1426438672.921540,0.020172,-0.228775,-0.956757
1426438672.931364,0.028915,-0.227890,-0.990921
1426438672.941189,0.031235,-0.227829,-1.007721
1426438672.951011,0.027481,-0.230255,-1.011795
1426438672.960821,0.020554,-0.228851,-0.996002
1426438672.970660,0.019577,-0.232422,-0.978745
1426438672.980485,0.021210,-0.237442,-0.960037
1426438672.990311,0.024628,-0.232056,-0.945801
1426438673.000128,0.022598,-0.223068,-0.950012
1426438673.009960,0.026398,-0.218552,-0.959152
1426438673.019787,0.035156,-0.219070,-0.950775
1426438673.029609,0.040146,-0.226974,-0.945465
1426438673.039434,0.042633,-0.234009,-0.947556
1426438673.049262,0.038559,-0.228012,-0.954880
1426438673.059068,0.036194,-0.221024,-0.965851
1426438673.068910,0.034897,-0.222748,-0.978394
1426438673.078723,0.040283,-0.229156,-0.990494
1426438673.088558,0.043106,-0.229401,-1.000717
1426438673.098371,0.047668,-0.229370,-1.004868
1426438673.108207,0.049515,-0.229919,-1.000412
1426438673.118043,0.045822,-0.231598,-0.996475
1426438673.127852,0.046341,-0.231583,-0.990814
1426438673.137678,0.047623,-0.235336,-0.992813
1426438673.147503,0.043503,-0.234161,-0.988708
1426438673.157324,0.041824,-0.233734,-0.983063
1426438673.167150,0.039825,-0.238235,-0.975067
1426438673.176968,0.044601,-0.247238,-0.966537
1426438673.186811,0.047989,-0.253021,-0.958649
1426438673.196635,0.047318,-0.252991,-0.951660
1426438673.206462,0.047485,-0.253937,-0.944870
1426438673.216287,0.042999,-0.259125,-0.932602
1426438673.226113,0.039703,-0.260803,-0.924454
1426438673.235938,0.035492,-0.261551,-0.933792
1426438673.245762,0.030853,-0.264862,-0.950592
1426438673.255587,0.029541,-0.260376,-0.959091
1426438673.265408,0.026520,-0.253159,-0.962952
1426438673.275237,0.023773,-0.255020,-0.968399
1426438673.285059,0.026413,-0.254150,-0.971954
1426438673.294884,0.019836,-0.250580,-0.973511
1426438673.304709,0.023041,-0.247894,-0.972961
1426438673.314533,0.029327,-0.248077,-0.963409
1426438673.324358,0.032318,-0.253250,-0.950668
1426438673.334181,0.036499,-0.256195,-0.949860
1426438673.344005,0.035400,-0.253784,-0.951630
1426438673.353829,0.029526,-0.249863,-0.953049
1426438673.363654,0.031860,-0.248032,-0.965271
1426438673.373479,0.039551,-0.240952,-0.977081
1426438673.383302,0.035675,-0.242447,-0.976044
1426438673.393126,0.031570,-0.247101,-0.977493
1426438673.402951,0.043335,-0.242615,-0.964890
1426438673.412776,0.040497,-0.241547,-0.942947
1426438673.422601,0.034836,-0.246780,-0.920807
1426438673.432426,0.034866,-0.255539,-0.919342
1426438673.442261,0.055450,-0.257645,-0.926651
1426438673.452078,0.051193,-0.252472,-0.919785
1426438673.461887,0.044312,-0.251526,-0.925980
1426438673.471729,0.048859,-0.251099,-0.934677
1426438673.481549,0.050156,-0.241287,-0.931320
1426438673.491387,0.044312,-0.242233,-0.933136
1426438673.501208,0.033295,-0.243820,-0.934250
1426438673.511028,0.040298,-0.238876,-0.930298
1426438673.520854,0.032852,-0.241852,-0.910400
1426438673.530676,0.016861,-0.246735,-0.903122
1426438673.540512,0.013550,-0.253113,-0.895401
1426438673.550328,0.001511,-0.259232,-0.891785
1426438673.560138,-0.013824,-0.257858,-0.884171
1426438673.569963,-0.028412,-0.262711,-0.877045
1426438673.579790,-0.033157,-0.275772,-0.858780
1426438673.589628,-0.045898,-0.291931,-0.834991
1426438673.599443,-0.069794,-0.295578,-0.817413
1426438673.609277,-0.088684,-0.304443,-0.827438
1426438673.619097,-0.101181,-0.308090,-0.848373
1426438673.628920,-0.117203,-0.306503,-0.880814
1426438673.638747,-0.128693,-0.301910,-0.898254
1426438673.648576,-0.134216,-0.294830,-0.920563
1426438673.658402,-0.137711,-0.296051,-0.933868
1426438673.668234,-0.130157,-0.294418,-0.949768
1426438673.678046,-0.112915,-0.306686,-0.958923
1426438673.687884,-0.096954,-0.325058,-0.961212
1426438673.697684,-0.074692,-0.340027,-0.963959
1426438673.707505,-0.062958,-0.346771,-0.965179
1426438673.717353,-0.048325,-0.356415,-0.965546
1426438673.727162,-0.028503,-0.366516,-0.968781
1426438673.737005,0.018753,-0.381805,-0.969879
1426438673.746809,0.070404,-0.382690,-0.978821
1426438673.756655,0.079193,-0.389603,-0.962311
1426438673.766468,0.088821,-0.413925,-0.969101
1426438673.776293,0.090927,-0.410583,-0.963943
1426438673.786108,0.088852,-0.414551,-0.962692
1426438673.795939,0.077026,-0.401154,-0.950684
1426438673.805764,0.044418,-0.400986,-0.915619
1426438673.815591,0.018021,-0.411728,-0.888000
1426438673.825418,-0.003616,-0.418701,-0.874130
1426438673.835240,-0.007126,-0.405029,-0.879425
1426438673.845065,-0.021667,-0.385544,-0.896835
1426438673.854888,-0.028656,-0.362625,-0.920746
1426438673.864714,-0.038162,-0.349228,-0.941315
1426438673.874551,-0.035828,-0.345215,-0.950165
1426438673.884367,-0.020248,-0.334732,-0.957596
1426438673.894192,0.011520,-0.325424,-0.968750
1426438673.904017,0.041428,-0.316818,-0.971725
1426438673.913844,0.076080,-0.301361,-0.964951
1426438673.923669,0.092407,-0.283493,-0.967453
1426438673.933494,0.105972,-0.266922,-0.966660
1426438673.943316,0.128281,-0.256287,-0.973099
1426438673.953141,0.148727,-0.233704,-0.997986
1426438673.962966,0.158493,-0.219254,-1.026093
1426438673.972789,0.177612,-0.205826,-1.036575
1426438673.982613,0.199554,-0.193436,-1.046906
1426438673.992439,0.232254,-0.181564,-1.058075
1426438674.002246,0.269012,-0.159454,-1.080429
1426438674.012085,0.291702,-0.145416,-1.113754
1426438674.021899,0.321136,-0.132294,-1.144562
1426438674.031733,0.340485,-0.137207,-1.183456
1426438674.041552,0.346390,-0.139511,-1.217743
1426438674.051377,0.354965,-0.159149,-1.217712
1426438674.061213,0.387695,-0.203064,-1.209259
