timestamp,x (in microteslas),y (in microteslas),z (in microteslas)
1426438672.864047,-7.063324,29.459213,-244.798523
1426438672.883884,-7.580154,27.219620,-244.299271
1426438672.903690,-6.374222,27.736450,-243.800034
1426438672.923495,-4.479187,27.908722,-245.630615
1426438672.943326,-4.651459,28.770111,-246.462692
1426438672.963139,-5.857391,26.530518,-244.964951
1426438672.982945,-6.718781,29.114655,-246.129852
1426438673.002743,-6.029678,28.770111,-246.462692
1426438673.022554,-5.512848,27.908722,-246.629105
1426438673.042393,-5.512848,28.597824,-244.964951
1426438673.062198,-5.512848,26.875076,-246.629105
1426438673.082000,-6.718781,27.391891,-245.797028
1426438673.101810,-4.996017,27.391891,-243.800034
1426438673.121617,-5.168289,28.942383,-245.297775
1426438673.141443,-4.306915,28.081009,-245.131363
1426438673.161264,-6.029678,28.770111,-245.464188
1426438673.181058,-5.685120,28.081009,-244.465698
1426438673.200871,-6.374222,28.770111,-246.129852
1426438673.220688,-5.512848,28.253281,-245.963440
1426438673.240494,-4.996017,27.736450,-244.465698
1426438673.260303,-7.235611,27.908722,-245.630615
1426438673.280104,-4.306915,28.081009,-245.797028
1426438673.299932,-5.857391,29.286942,-244.632111
1426438673.319742,-4.996017,28.425552,-245.797028
1426438673.339555,-5.685120,28.425552,-245.464188
1426438673.359350,-6.718781,30.148315,-245.464188
1426438673.379164,-4.306915,30.492874,-244.465698
1426438673.398994,-5.340561,29.459213,-245.464188
1426438673.418805,-4.823746,28.253281,-244.964951
1426438673.438604,-6.546494,28.942383,-246.296280
1426438673.458411,-4.479187,27.908722,-246.296280
1426438673.478230,-4.996017,30.148315,-245.797028
1426438673.498069,-4.996017,29.459213,-246.129852
1426438673.517869,-4.479187,28.253281,-246.296280
1426438673.537673,-4.823746,28.597824,-245.297775
1426438673.557481,-4.134628,28.597824,-246.629105
1426438673.577296,-5.857391,28.942383,-246.296280
1426438673.597110,-4.651459,28.425552,-247.128357
1426438673.616917,-6.029678,29.114655,-246.795517
1426438673.636725,-5.340561,30.492874,-246.795517
1426438673.656537,-4.479187,30.320587,-247.960434
1426438673.676348,-5.168289,31.698807,-245.963440
1426438673.696158,-6.374222,30.492874,-245.797028
1426438673.715972,-3.617813,32.215637,-245.797028
1426438673.735785,-4.823746,32.043350,-246.629105
1426438673.755592,-5.512848,32.043350,-247.627609
1426438673.775404,-4.134628,30.665146,-246.629105
1426438673.795215,-3.790085,32.387909,-247.627609
1426438673.815026,-4.823746,31.698807,-248.293274
1426438673.834833,-5.168289,32.387909,-247.627609
1426438673.854646,-3.962357,31.181976,-248.126862
1426438673.874932,-4.134628,31.009705,-248.293274
1426438673.894754,-3.445526,31.354248,-248.626099
1426438673.914571,-4.134628,31.009705,-248.958939
1426438673.934371,-4.479187,32.387909,-247.627609
1426438673.954207,-3.962357,31.181976,-248.459686
1426438673.974014,-3.617813,31.181976,-248.792526
1426438673.993820,-2.584152,30.837418,-248.126862
1426438674.013627,-2.239594,30.148315,-248.792526
1426438674.033422,-2.239594,31.526520,-249.458191
1426438674.053237,-3.273254,30.492874,-249.791016
1426438674.073043,-1.033661,28.942383,-248.626099
1426438674.092880,-0.689117,28.942383,-249.624603
1426438674.112679,0.516815,29.803772,-250.123856
1426438674.132493,0.689102,30.320587,-250.955933
1426438674.152284,1.205933,31.526520,-250.789520
1426438674.172096,-1.205948,30.148315,-250.789520
1426438674.191907,-0.172287,30.492874,-251.122345
1426438674.211719,0.689102,31.354248,-250.623108
1426438674.231520,1.550476,31.181976,-250.456680
1426438674.251340,1.033646,30.665146,-251.954437
1426438674.271152,2.067307,31.009705,-250.955933
1426438674.290966,1.722748,31.009705,-251.954437
1426438674.310776,3.273239,30.837418,-251.455185
1426438674.330576,2.067307,33.077011,-252.287262
1426438674.350391,1.378204,33.421570,-252.287262
1426438674.370201,2.411865,33.077011,-252.952927
1426438674.390013,-0.689117,34.455215,-252.287262
1426438674.409801,-1.033661,33.421570,-252.952927
1426438674.429626,-1.895050,32.215637,-253.119354
1426438674.449446,-2.928696,32.215637,-252.453674
1426438674.469259,-2.928696,30.837418,-252.120850
1426438674.489064,-3.962357,32.904739,-252.120850
1426438674.508893,-4.996017,32.560181,-252.453674
1426438674.528697,-5.168289,31.009705,-249.291763
1426438674.548513,-5.857391,30.320587,-250.623108
1426438674.568318,-4.823746,27.219620,-248.626099
1426438674.588135,-4.823746,25.152313,-247.294769
1426438674.607944,-5.340561,21.879059,-248.459686
1426438674.627761,-3.100983,21.362228,-247.627609
1426438674.647569,-4.306915,23.601822,-248.459686
1426438674.667392,-3.100983,21.362228,-246.961945
1426438674.687207,-3.100983,22.051346,-248.626099
1426438674.707026,-2.411880,22.051346,-248.626099
1426438674.726847,-2.928696,22.223618,-249.125351
1426438674.746655,-2.584152,22.568161,-250.123856
1426438674.766473,-3.100983,23.084991,-249.957428
1426438674.786280,-2.756424,25.496857,-249.957428
1426438674.806103,-2.756424,26.185959,-250.623108
1426438674.825922,-3.273254,27.047348,-251.455185
1426438674.845731,-4.134628,29.976044,-252.287262
1426438674.865556,-4.134628,31.354248,-252.952927
1426438674.886304,-5.340561,31.526520,-254.117844
1426438674.906117,-4.651459,33.938385,-254.117844
1426438674.925937,-3.273254,32.904739,-253.785019
1426438674.945740,-3.962357,32.904739,-254.450684
1426438674.965562,-4.134628,33.421570,-252.952927
1426438674.985395,-3.273254,33.938385,-254.450684
1426438675.005198,-2.411880,33.421570,-254.949921
1426438675.025008,-2.756424,33.421570,-253.285767
1426438675.044814,-1.378220,32.732452,-252.620102
1426438675.064620,-0.689117,31.698807,-253.285767
1426438675.084427,-3.100983,30.320587,-252.620102
1426438675.104262,-1.550491,29.459213,-252.120850
1426438675.124068,-2.411880,27.219620,-252.287262
1426438675.143893,-3.962357,26.358246,-251.122345
1426438675.163713,-2.928696,24.635483,-251.455185
1426438675.183517,-2.067322,27.564178,-251.288773
1426438675.203315,-3.445526,30.320587,-250.955933
1426438675.223130,-6.374222,31.871078,-251.788010
1426438675.242938,-3.445526,32.387909,-251.288773
1426438675.262742,-2.756424,31.009705,-251.621597
1426438675.282578,-0.172287,32.215637,-253.119354
1426438675.302381,3.100967,32.732452,-254.284256
1426438675.322190,3.962341,33.249283,-256.114838
1426438675.342021,4.651443,36.350250,-254.783508
1426438675.361830,4.996002,37.039368,-255.116348
1426438675.381638,7.752426,36.350250,-255.782013
1426438675.401474,8.786072,35.661148,-254.783508
1426438675.421260,8.613800,35.144318,-254.949921
1426438675.441086,7.924698,33.421570,-254.617096
1426438675.460921,5.685104,32.215637,-254.783508
1426438675.480727,4.823730,30.665146,-253.285767
1426438675.500553,3.100967,28.942383,-254.284256
1426438675.520367,2.239578,28.770111,-253.119354
1426438675.540202,1.378204,28.253281,-251.288773
1426438675.560011,-1.033661,28.253281,-250.955933
1426438675.579830,-1.895050,29.114655,-250.123856
1426438675.599627,-0.689117,27.908722,-250.623108
1426438675.619442,-0.516830,28.081009,-250.789520
1426438675.639257,-1.378220,27.908722,-251.288773
1426438675.659070,-1.033661,28.253281,-250.290268
1426438675.678905,-3.617813,27.047348,-249.458191
1426438675.698704,-1.722763,26.530518,-251.621597
1426438675.718524,0.516815,26.702789,-251.122345
1426438675.738342,0.516815,27.391891,-250.123856
1426438675.758153,1.550476,24.290924,-250.789520
