timestamp,x (in G's),y (in G's),z (in G's)
1426433279.172405,0.035492,-0.085846,-1.025558
1426433279.182219,0.018082,-0.080017,-1.020538
1426433279.192059,0.010910,-0.088318,-1.022049
1426433279.201875,0.012451,-0.098831,-1.030670
1426433279.211680,0.016510,-0.101456,-1.027756
1426433279.221512,0.009735,-0.096237,-1.025925
1426433279.231339,0.001205,-0.088593,-1.026184
1426433279.241166,-0.004288,-0.075195,-1.023148
1426433279.251002,-0.009201,-0.064133,-1.016830
1426433279.260821,-0.011108,-0.062607,-1.011703
1426433279.270652,-0.010498,-0.064896,-1.003738
1426433279.280476,-0.006851,-0.072906,-1.003708
1426433279.290296,-0.002975,-0.078598,-1.004272
1426433279.300126,-0.004013,-0.079590,-1.004730
1426433279.309942,-0.001297,-0.079041,-1.000610
1426433279.319778,-0.000961,-0.079254,-0.993103
1426433279.329584,-0.007004,-0.082230,-0.985214
1426433279.339407,-0.013229,-0.082367,-0.976715
1426433279.349218,-0.018555,-0.080704,-0.973984
1426433279.359044,-0.017303,-0.079300,-0.971970
1426433279.368870,-0.007568,-0.079834,-0.974075
1426433279.378707,0.001205,-0.079880,-0.976242
1426433279.388532,0.001129,-0.082947,-0.978424
1426433279.398358,0.001724,-0.085205,-0.975922
1426433279.408183,0.001495,-0.089584,-0.985687
1426433279.418007,0.011475,-0.094604,-0.989746
1426433279.427831,0.020981,-0.095123,-0.995514
1426433279.437668,0.011673,-0.096695,-0.992874
1426433279.447479,0.007401,-0.092621,-0.997238
1426433279.457308,0.007904,-0.088318,-1.008209
1426433279.467132,0.014389,-0.093307,-1.017426
1426433279.476957,0.021622,-0.098648,-1.016403
1426433279.486789,0.020477,-0.100723,-1.007675
1426433279.496603,0.019058,-0.103256,-0.996201
1426433279.506428,0.014267,-0.107758,-0.992371
1426433279.516254,0.017807,-0.107971,-0.995514
1426433279.526076,0.021652,-0.109039,-1.006256
1426433279.535901,0.020981,-0.108505,-1.007843
1426433279.545724,0.017670,-0.106766,-1.004364
1426433279.555550,0.014297,-0.104462,-0.997711
1426433279.565386,0.013245,-0.101379,-0.997879
1426433279.575199,0.007919,-0.101791,-0.998428
1426433279.585008,0.004044,-0.102173,-1.000580
1426433279.594847,0.005692,-0.104156,-0.997757
1426433279.604661,0.000931,-0.105133,-0.982056
1426433279.614487,-0.002167,-0.102478,-0.973907
1426433279.624315,-0.003128,-0.101715,-0.976471
1426433279.634143,0.004059,-0.100510,-0.986588
1426433279.643959,0.011871,-0.100555,-0.995834
1426433279.653791,0.013992,-0.100021,-0.995209
1426433279.663622,0.015930,-0.103104,-1.000717
1426433279.673442,0.018829,-0.104950,-1.008362
1426433279.683267,0.022003,-0.105179,-1.009827
1426433279.693089,0.022644,-0.105072,-1.015686
1426433279.702901,0.018784,-0.105286,-1.010803
1426433279.712738,0.006165,-0.106720,-1.004105
1426433279.722550,-0.004837,-0.104752,-1.001709
1426433279.732388,-0.004715,-0.102280,-1.004318
1426433279.742225,-0.000885,-0.101471,-1.002350
1426433279.752035,-0.004898,-0.099915,-0.994095
1426433279.761851,-0.000732,-0.097183,-0.989197
1426433279.771687,0.000565,-0.095749,-0.983414
1426433279.781511,-0.003647,-0.100266,-0.975525
1426433279.791331,-0.003220,-0.101669,-0.979034
1426433279.801160,-0.003220,-0.105515,-0.990662
1426433279.810984,-0.001190,-0.104294,-1.000168
1426433279.820809,0.003006,-0.098618,-0.999680
1426433279.830634,0.004013,-0.097076,-0.993622
1426433279.840458,0.000000,-0.099533,-0.988129
1426433279.850282,-0.006424,-0.104050,-0.996643
1426433279.860105,-0.004761,-0.102814,-1.001907
1426433279.869930,-0.005798,-0.098022,-0.999237
1426433279.879753,-0.007599,-0.089706,-0.992798
1426433279.889577,-0.003860,-0.084641,-0.987854
1426433279.899400,-0.004868,-0.086151,-0.979935
1426433279.909222,-0.007523,-0.088501,-0.968582
1426433279.919047,-0.008820,-0.091629,-0.962036
1426433279.928872,-0.005402,-0.091766,-0.950897
1426433279.938694,-0.002457,-0.094940,-0.945618
1426433279.948518,0.002899,-0.098740,-0.942307
1426433279.958342,0.001389,-0.107056,-0.940399
1426433279.968175,0.001190,-0.114502,-0.951584
