timestamp,x (in G's),y (in G's),z (in G's)
1426437937.787194,0.025208,-0.363708,-0.922729
1426437937.797018,0.018478,-0.358948,-0.927536
1426437937.806847,0.015335,-0.351105,-0.930359
1426437937.816683,0.017349,-0.346985,-0.932297
1426437937.826513,0.025360,-0.348190,-0.935867
1426437937.836343,0.032211,-0.350662,-0.935898
1426437937.846172,0.036179,-0.358185,-0.926285
1426437937.856002,0.033539,-0.365738,-0.926025
1426437937.865831,0.029053,-0.372650,-0.935913
1426437937.875658,0.029419,-0.367340,-0.949921
1426437937.885486,0.030304,-0.359940,-0.956818
1426437937.895315,0.028564,-0.352005,-0.956375
1426437937.905140,0.022675,-0.348267,-0.951279
1426437937.914959,0.019470,-0.347610,-0.943298
1426437937.924796,0.021255,-0.349442,-0.934586
1426437937.934612,0.022736,-0.347900,-0.931351
1426437937.944453,0.025833,-0.344650,-0.936035
1426437937.954288,0.023453,-0.341614,-0.935181
1426437937.964119,0.023010,-0.340378,-0.930405
1426437937.973948,0.026489,-0.348541,-0.924271
1426437937.983765,0.030518,-0.348007,-0.913605
1426437937.993600,0.025208,-0.343582,-0.910507
1426437938.003422,0.019348,-0.340363,-0.916885
1426437938.013238,0.024094,-0.340286,-0.920105
1426437938.023078,0.029175,-0.341156,-0.919830
1426437938.032893,0.035828,-0.347153,-0.921616
1426437938.042732,0.034805,-0.344833,-0.914963
1426437938.052548,0.028229,-0.334259,-0.916412
1426437938.062386,0.021133,-0.337555,-0.913361
1426437938.072230,0.021530,-0.343155,-0.906326
1426437938.082044,0.024948,-0.349686,-0.906982
1426437938.091862,0.033371,-0.358475,-0.917084
1426437938.101698,0.039246,-0.358551,-0.929016
1426437938.111524,0.033646,-0.351349,-0.934769
1426437938.121352,0.024857,-0.348679,-0.937744
1426437938.131180,0.025391,-0.356216,-0.944397
1426437938.141006,0.027115,-0.358047,-0.946259
1426437938.150834,0.023331,-0.352539,-0.947189
1426437938.160662,0.023972,-0.351318,-0.962845
1426437938.170489,0.033325,-0.353317,-0.970734
1426437938.180315,0.032761,-0.352554,-0.959808
1426437938.190143,0.029282,-0.351395,-0.942932
1426437938.199971,0.029373,-0.351547,-0.932220
1426437938.209798,0.029480,-0.353256,-0.928116
1426437938.219624,0.030396,-0.356506,-0.925079
1426437938.229450,0.032974,-0.362045,-0.927277
1426437938.239277,0.037476,-0.365234,-0.934677
1426437938.249104,0.034027,-0.361542,-0.933502
1426437938.258929,0.024033,-0.349380,-0.922791
1426437938.268765,0.018204,-0.344254,-0.918945
1426437938.278585,0.015121,-0.349503,-0.916306
1426437938.288412,0.019547,-0.357635,-0.925919
1426437938.298241,0.025726,-0.356461,-0.936401
1426437938.308066,0.029037,-0.348785,-0.935089
1426437938.317893,0.025314,-0.344330,-0.929092
1426437938.327721,0.021072,-0.343109,-0.921112
1426437938.337545,0.023285,-0.342453,-0.915314
1426437938.347371,0.021454,-0.342804,-0.914963
1426437938.357201,0.023849,-0.343842,-0.921036
1426437938.367033,0.030197,-0.340652,-0.923676
1426437938.376860,0.027664,-0.340179,-0.914398
1426437938.386678,0.021591,-0.344818,-0.912888
1426437938.396495,0.017914,-0.346909,-0.911484
1426437938.406334,0.015823,-0.355026,-0.913834
1426437938.416160,0.020859,-0.359680,-0.928253
1426437938.425986,0.028290,-0.365005,-0.936066
1426437938.435802,0.024719,-0.358810,-0.934433
1426437938.445647,0.022995,-0.360504,-0.925461
1426437938.455454,0.022919,-0.371613,-0.909164
1426437938.465295,0.029495,-0.382874,-0.895126
1426437938.475109,0.033905,-0.389847,-0.883331
1426437938.484948,0.041397,-0.392670,-0.878677
1426437938.494761,0.044144,-0.391327,-0.873703
1426437938.504601,0.044250,-0.398788,-0.866837
1426437938.514415,0.041199,-0.402878,-0.873138
1426437938.524242,0.031769,-0.397720,-0.883804
1426437938.534069,0.022995,-0.389023,-0.895248
1426437938.543908,0.010101,-0.381165,-0.900131
1426437938.553734,-0.002335,-0.375443,-0.899124
1426437938.563561,-0.008942,-0.376266,-0.890259
1426437938.573375,-0.017090,-0.368942,-0.887268
1426437938.583213,-0.028717,-0.356689,-0.879761
