timestamp,x (in microteslas),y (in microteslas),z (in microteslas)
1426437937.798454,-6.546494,20.328583,-240.305283
1426437937.818260,-4.823746,20.328583,-240.970947
1426437937.838071,-4.996017,19.811752,-240.471695
1426437937.857875,-6.891052,19.639465,-239.972458
1426437937.877708,-5.168289,18.261261,-241.303787
1426437937.897506,-6.029678,19.122650,-238.807541
1426437937.917320,-6.201950,19.294922,-241.303787
1426437937.937127,-4.651459,20.500854,-241.137360
1426437937.956932,-6.201950,19.984024,-239.972458
1426437937.976739,-3.445526,19.294922,-240.305283
1426437937.996546,-5.340561,19.811752,-241.137360
1426437938.016349,-5.512848,18.950363,-241.636612
1426437938.036140,-6.374222,18.433533,-241.137360
1426437938.055932,-6.718781,19.467194,-239.473206
1426437938.075742,-5.168289,19.639465,-240.305283
1426437938.095544,-7.063324,19.467194,-241.803024
1426437938.115342,-6.029678,19.811752,-240.471695
1426437938.135156,-5.685120,20.156296,-241.137360
1426437938.154960,-5.857391,20.328583,-239.639618
1426437938.174766,-6.718781,19.811752,-240.471695
1426437938.194564,-6.718781,20.845398,-240.138870
1426437938.214379,-5.168289,19.639465,-241.303787
1426437938.234169,-5.685120,20.845398,-240.138870
1426437938.253991,-6.201950,19.294922,-241.969452
1426437938.273797,-6.891052,20.673126,-239.972458
1426437938.293600,-6.201950,19.984024,-239.972458
1426437938.313389,-6.546494,20.673126,-241.636612
1426437938.333197,-6.374222,19.811752,-240.804535
1426437938.353005,-5.512848,19.639465,-241.969452
1426437938.372821,-6.029678,19.122650,-240.804535
1426437938.392620,-6.201950,19.639465,-241.636612
1426437938.412422,-6.546494,20.328583,-239.639618
1426437938.432232,-6.029678,20.500854,-239.806030
1426437938.452036,-5.168289,21.706787,-239.972458
1426437938.471833,-6.374222,19.811752,-242.135864
1426437938.491638,-6.374222,20.500854,-240.804535
1426437938.511446,-5.168289,19.294922,-240.638123
1426437938.531243,-6.718781,19.122650,-240.471695
1426437938.551055,-5.857391,20.328583,-240.970947
1426437938.570859,-7.063324,21.189957,-240.138870
1426437938.590667,-7.063324,20.500854,-239.806030
1426437938.610466,-6.546494,20.328583,-240.305283
1426437938.630266,-6.718781,21.534515,-240.138870
1426437938.650065,-7.407883,19.811752,-241.470200
1426437938.669876,-5.512848,21.362228,-240.970947
1426437938.689676,-7.063324,19.122650,-241.470200
1426437938.709486,-6.718781,19.122650,-240.471695
1426437938.729287,-6.546494,19.639465,-241.303787
1426437938.749091,-6.374222,20.500854,-240.471695
1426437938.768896,-4.306915,21.189957,-240.804535
1426437938.788705,-5.857391,19.639465,-242.635117
1426437938.808965,-3.962357,20.156296,-241.470200
1426437938.828762,-4.823746,21.017685,-240.638123
1426437938.848568,-6.374222,20.500854,-240.804535
1426437938.868374,-5.340561,19.467194,-241.137360
1426437938.888178,-5.512848,20.673126,-242.302277
1426437938.907979,-5.512848,20.328583,-239.972458
1426437938.927787,-3.790085,19.984024,-240.970947
1426437938.947590,-3.790085,21.017685,-241.636612
1426437938.967396,-4.306915,20.156296,-242.468704
1426437938.987192,-4.306915,20.845398,-241.470200
1426437939.006995,-4.306915,19.467194,-241.137360
1426437939.026818,-3.617813,19.467194,-241.470200
1426437939.046624,-3.100983,20.328583,-240.970947
1426437939.066429,-4.996017,17.744431,-241.137360
1426437939.086205,-3.445526,18.261261,-239.639618
1426437939.106026,-4.823746,18.605820,-239.972458
1426437939.125813,-4.996017,17.399887,-239.473206
1426437939.145623,-4.651459,17.055328,-238.474701
1426437939.165428,-4.823746,19.294922,-239.972458
1426437939.185235,-4.651459,18.088989,-238.807541
1426437939.205040,-5.168289,19.639465,-240.970947
1426437939.224846,-6.029678,21.534515,-240.471695
1426437939.244656,-5.512848,21.017685,-240.638123
1426437939.264471,-5.340561,19.122650,-241.470200
1426437939.284295,-2.928696,18.433533,-240.471695
