timestamp,x (in radians/s),y (in radians/s),z (in radians/s)
1426438697.677956,-1.137854,0.739647,1.658129
1426438697.687962,-0.498825,0.152529,1.519953
1426438697.697967,0.275454,-0.233853,1.245500
1426438697.707973,0.930776,-0.350827,0.824552
1426438697.717979,1.290736,-0.232115,0.327072
1426438697.727985,1.292536,-0.004960,-0.155493
1426438697.737991,0.998800,0.161135,-0.532461
1426438697.747997,0.651157,0.157655,-0.739389
1426438697.758016,0.482852,0.023908,-0.796474
1426438697.768022,0.592489,-0.171533,-0.807241
1426438697.778024,0.827720,-0.297955,-0.872700
1426438697.788030,0.913099,-0.282347,-0.998690
1426438697.798035,0.665966,-0.111391,-1.129966
1426438697.808041,0.125572,0.093724,-1.202183
1426438697.818048,-0.547332,0.217389,-1.139874
1426438697.828054,-1.152817,0.188002,-0.927239
1426438697.838046,-1.432756,-0.026255,-0.624217
1426438697.848052,-1.234104,-0.381686,-0.440078
1426438697.858065,-0.658804,-0.779144,-0.547507
1426438697.868071,-0.007180,-0.997580,-0.823992
1426438697.878085,0.376443,-0.938541,-1.107813
1426438697.888091,0.412578,-0.644916,-1.319939
1426438697.898074,0.248880,-0.235050,-1.425299
1426438697.908080,0.081177,0.106977,-1.449955
1426438697.918100,0.074811,0.255735,-1.408984
1426438697.928106,0.261740,0.238892,-1.319485
1426438697.938112,0.561247,0.123128,-1.199999
1426438697.948118,0.849104,-0.005511,-1.063465
1426438697.958124,1.005065,-0.096035,-0.934666
1426438697.968130,0.966256,-0.151227,-0.818618
1426438697.978135,0.758050,-0.216033,-0.708146
1426438697.988141,0.488809,-0.321864,-0.614536
1426438697.998142,0.303873,-0.490331,-0.593940
1426438698.008148,0.286168,-0.723901,-0.661683
1426438698.018167,0.472569,-0.928220,-0.794220
1426438698.028173,0.818802,-0.984594,-1.014361
1426438698.038177,1.201199,-0.942497,-1.307812
1426438698.048183,1.498229,-0.886807,-1.634858
1426438698.058169,1.618509,-0.860112,-1.940893
1426438698.068175,1.551883,-0.879054,-2.149272
1426438698.078189,1.380250,-0.992244,-2.238209
1426438698.088195,1.191785,-1.189215,-2.242174
1426438698.098207,1.038650,-1.390922,-2.217587
1426438698.108213,0.871522,-1.503374,-2.274608
1426438698.118219,0.539885,-1.349665,-2.444907
1426438698.128225,-0.066062,-0.832779,-2.671198
1426438698.138216,-0.776983,-0.158510,-2.807029
1426438698.148222,-1.197817,0.299069,-2.732108
1426438698.158210,-1.028346,0.219337,-2.513919
1426438698.168216,-0.324782,-0.307334,-2.326470
1426438698.178213,0.623834,-0.983028,-2.298282
1426438698.188219,1.361818,-1.458336,-2.382293
1426438698.198237,1.615305,-1.561473,-2.443508
1426438698.208243,1.557084,-1.491881,-2.446184
1426438698.218238,1.441497,-1.303391,-2.372601
1426438698.228244,1.404408,-1.115254,-2.197216
1426438698.238265,1.442462,-1.096369,-1.965274
1426438698.248271,1.436869,-1.281738,-1.731655
1426438698.258278,1.328165,-1.606897,-1.519271
1426438698.268284,1.154495,-1.888778,-1.338358
1426438698.278289,0.966938,-1.952087,-1.173692
1426438698.288295,0.775756,-1.737705,-0.976161
1426438698.298304,0.567449,-1.399019,-0.735557
1426438698.308310,0.312949,-1.105651,-0.517226
1426438698.318314,0.056401,-0.921456,-0.353534
1426438698.328320,-0.113711,-0.836363,-0.237437
1426438698.338325,-0.154614,-0.814397,-0.170095
1426438698.348331,-0.095910,-0.847079,-0.128978
1426438698.358337,0.002347,-0.865178,-0.077365
1426438698.368343,0.103064,-0.831176,-0.018141
1426438698.378349,0.167669,-0.747762,0.019069
1426438698.388355,0.158033,-0.611756,0.058951
1426438698.398361,0.047001,-0.391502,0.149647
1426438698.408367,-0.145623,-0.150906,0.279140
1426438698.418373,-0.346170,0.015284,0.397784
1426438698.428379,-0.485757,0.043826,0.506091
1426438698.438385,-0.549521,-0.063167,0.596544
1426438698.448391,-0.602303,-0.246492,0.643046
1426438698.458397,-0.753904,-0.387692,0.688050
1426438698.468403,-1.061997,-0.376055,0.772657
1426438698.478409,-1.493629,-0.220280,0.895611
1426438698.488415,-1.894104,-0.043596,1.040834
1426438698.498421,-2.077551,0.064520,1.208171
1426438698.508427,-1.974955,0.137153,1.348417
1426438698.518433,-1.615921,0.204495,1.327686
1426438698.528439,-1.294881,0.373751,1.140347
1426438698.538444,-1.061957,0.441614,0.916920
1426438698.548450,-0.825493,0.511163,0.738192
1426438698.558464,-0.663658,0.576707,0.690760
1426438698.568470,-0.546057,0.603298,0.734972
1426438698.578472,-0.454264,0.544593,0.804581
1426438698.588478,-0.367559,0.371177,0.844034
1426438698.598487,-0.259457,0.115230,0.812849
1426438698.608493,-0.110836,-0.082062,0.748654
1426438698.618476,0.091012,-0.084799,0.689089
1426438698.628482,0.318455,0.116762,0.634325
1426438698.638496,0.470957,0.425137,0.593059
1426438698.648502,0.478539,0.658375,0.589527
1426438698.658528,0.343736,0.711156,0.609533
1426438698.668534,0.153875,0.571160,0.663248
1426438698.678529,-0.000919,0.242634,0.697008
1426438698.688535,-0.039497,-0.177620,0.673468
1426438698.698541,0.083901,-0.531436,0.620595
1426438698.708547,0.327003,-0.753575,0.535622
1426438698.718553,0.608728,-0.825142,0.384948
1426438698.728559,0.852452,-0.765039,0.186991
1426438698.738565,0.987839,-0.616738,-0.035687
1426438698.748571,0.959383,-0.448355,-0.254288
1426438698.758577,0.731541,-0.370668,-0.445579
1426438698.768583,0.398751,-0.393466,-0.646258
1426438698.778589,0.185729,-0.475226,-0.879663
1426438698.788595,0.176041,-0.569912,-1.109865
1426438698.798614,0.321385,-0.586970,-1.309714
1426438698.808620,0.463784,-0.418054,-1.464228
1426438698.818621,0.401002,-0.089953,-1.544809
1426438698.828627,0.047116,0.210080,-1.519707
1426438698.838632,-0.438490,0.135524,-1.334431
1426438698.848638,-0.762252,-0.430441,-1.091957
1426438698.858650,-0.739362,-1.158374,-0.941163
1426438698.868656,-0.338791,-1.686552,-0.971504
1426438698.878635,0.195529,-1.810009,-1.195995
1426438698.888641,0.592651,-1.624379,-1.472017
1426438698.898658,0.800578,-1.287182,-1.666759
1426438698.908664,0.912563,-0.963493,-1.725870
1426438698.918678,1.002634,-0.724933,-1.666988
1426438698.928684,1.084127,-0.641701,-1.508505
1426438698.938674,1.069892,-0.767900,-1.332134
1426438698.948680,0.920400,-1.017365,-1.215107
1426438698.958697,0.685624,-1.237261,-1.131624
1426438698.968703,0.462507,-1.249443,-1.058163
1426438698.978709,0.357796,-0.974466,-1.014159
1426438698.988715,0.373813,-0.549541,-1.020298
1426438698.998721,0.432600,-0.170116,-0.971443
1426438699.008727,0.431761,0.056344,-0.816339
1426438699.018733,0.314015,0.072279,-0.627277
1426438699.028739,0.120443,-0.091972,-0.484202
1426438699.038744,-0.057644,-0.273924,-0.393425
1426438699.048750,-0.130965,-0.342299,-0.326218
1426438699.058758,-0.071970,-0.305664,-0.294456
1426438699.068764,0.110682,-0.160574,-0.319375
1426438699.078769,0.305998,-0.026137,-0.351844
1426438699.088775,0.395772,-0.002419,-0.324535
1426438699.098789,0.359593,0.017860,-0.194415
1426438699.108795,0.162271,0.084289,-0.002662
1426438699.118782,-0.161000,0.126103,0.166219
1426438699.128788,-0.433169,0.086422,0.249415
1426438699.138801,-0.474205,-0.015534,0.243963
1426438699.148807,-0.218981,-0.128908,0.137994
1426438699.158821,0.163461,-0.073201,-0.018087
1426438699.168827,0.338259,0.122827,-0.131157
1426438699.178818,0.158817,0.282972,-0.174449
1426438699.188824,-0.308603,0.402250,-0.112114
1426438699.198831,-0.833501,0.428566,0.017268
1426438699.208837,-1.112035,0.339578,0.137593
1426438699.218853,-1.122026,0.229726,0.159638
1426438699.228859,-0.984234,0.165394,0.120417
1426438699.238868,-0.716319,0.174002,0.059496
1426438699.248874,-0.326803,0.268470,-0.032621
1426438699.258874,0.094717,0.345522,-0.104729
1426438699.268880,0.441610,0.334143,-0.127786
1426438699.278877,0.659638,0.291383,-0.132206
1426438699.288883,0.731979,0.282466,-0.134725
1426438699.298902,0.689438,0.285866,-0.130244
1426438699.308908,0.612951,0.276439,-0.100086
1426438699.318913,0.550260,0.233755,-0.053074
1426438699.328919,0.501571,0.197219,0.010921
1426438699.338926,0.443597,0.188237,0.095279
1426438699.348932,0.378364,0.196205,0.193568
1426438699.358937,0.307870,0.211629,0.295101
1426438699.368943,0.208470,0.223131,0.378668
1426438699.378944,0.077819,0.223490,0.420837
1426438699.388950,-0.040114,0.243147,0.441716
1426438699.398962,-0.114302,0.272088,0.467729
1426438699.408968,-0.145111,0.280755,0.471105
1426438699.418973,-0.146547,0.265151,0.432737
1426438699.428979,-0.108909,0.211131,0.378081
1426438699.438984,-0.015166,0.123965,0.302811
1426438699.448990,0.103954,0.055100,0.191279
1426438699.458997,0.241448,0.021165,0.091481
1426438699.469003,0.414618,0.022793,0.038461
1426438699.479009,0.566704,0.030710,0.008986
1426438699.489015,0.636391,-0.032205,-0.025632
1426438699.499021,0.629867,-0.155016,-0.099455
1426438699.509027,0.580543,-0.258017,-0.214517
1426438699.519033,0.531084,-0.368352,-0.342377
1426438699.529039,0.550921,-0.489917,-0.451457
1426438699.539044,0.621667,-0.489579,-0.530585
1426438699.549050,0.657108,-0.333643,-0.598381
1426438699.559057,0.562185,-0.066215,-0.663033
1426438699.569063,0.236653,0.238438,-0.693413
1426438699.579068,-0.219783,0.424770,-0.633042
1426438699.589074,-0.580788,0.401996,-0.481218
1426438699.599080,-0.728820,0.178826,-0.330047
1426438699.609086,-0.662780,-0.074329,-0.292882
1426438699.619092,-0.507393,-0.222819,-0.340983
1426438699.629098,-0.419639,-0.267571,-0.392665
1426438699.639107,-0.404029,-0.295080,-0.421575
1426438699.649113,-0.361040,-0.386688,-0.446574
1426438699.659120,-0.270284,-0.498756,-0.477201
1426438699.669126,-0.177976,-0.539617,-0.492698
1426438699.679115,-0.122517,-0.517541,-0.496096
1426438699.689121,-0.093267,-0.478676,-0.456726
1426438699.699131,-0.055437,-0.503190,-0.365445
1426438699.709137,-0.053010,-0.593634,-0.263558
1426438699.719154,-0.097112,-0.796512,-0.182033
1426438699.729160,-0.235391,-1.093655,-0.098219
1426438699.739148,-0.894394,-0.871513,-0.096336
1426438699.749154,-1.800954,-0.754205,-0.231953
1426438699.759165,-2.106786,-0.587295,-0.237333
1426438699.769171,-1.814272,-0.223846,-0.106662
1426438699.779200,-1.316157,0.009903,-0.014699
1426438699.789206,-0.921832,-0.028216,0.057729
1426438699.799201,-0.737235,-0.191395,0.080758
1426438699.809207,-0.722407,-0.263210,0.119837
1426438699.819220,-0.637087,-0.254501,0.272734
1426438699.829226,-0.459690,-0.189072,0.453036
1426438699.839225,-0.283696,-0.100695,0.572741
1426438699.849231,-0.133619,0.015091,0.625599
1426438699.859237,-0.066041,0.108415,0.626633
1426438699.869243,-0.003537,-0.014836,0.669564
1426438699.879248,0.068626,-0.065338,0.672232
1426438699.889254,-0.098022,0.044864,0.383869
