timestamp,x (in radians/s),y (in radians/s),z (in radians/s)
1426433388.832603,-0.164568,-0.014649,0.073161
1426433388.842623,-0.141081,0.003362,0.068845
1426433388.852629,-0.108949,0.039388,0.068803
1426433388.862628,-0.068374,0.062595,0.067612
1426433388.872634,-0.035403,0.060306,0.064246
1426433388.882631,-0.016347,0.048541,0.057726
1426433388.892637,-0.016528,0.036978,0.041721
1426433388.902655,-0.031615,0.028716,0.023672
1426433388.912661,-0.048757,0.030021,0.008858
1426433388.922669,-0.062608,0.034401,0.004683
1426433388.932675,-0.074206,0.043972,0.013288
1426433388.942682,-0.081463,0.063064,0.026162
1426433388.952688,-0.088827,0.066210,0.035789
1426433388.962695,-0.094218,0.053461,0.035775
1426433388.972701,-0.094339,0.036462,0.031461
1426433388.982708,-0.090282,0.016324,0.018601
1426433388.992714,-0.083039,-0.003823,0.004659
1426433389.002721,-0.069336,-0.013376,-0.007150
1426433389.012727,-0.050226,-0.010200,-0.016816
1426433389.022734,-0.029954,-0.000721,-0.017950
1426433389.032740,-0.007581,0.000205,-0.016994
1426433389.042745,0.008390,0.000113,-0.017074
1426433389.052751,0.009462,0.007602,-0.021313
1426433389.062761,-0.006441,0.023689,-0.023310
1426433389.072767,-0.035127,0.038785,-0.025247
1426433389.082774,-0.063862,0.044296,-0.027215
1426433389.092780,-0.084054,0.048652,-0.024971
1426433389.102788,-0.095715,0.050798,-0.019583
1426433389.112794,-0.099911,0.058248,-0.016344
1426433389.122800,-0.090290,0.069938,-0.019547
1426433389.132806,-0.071257,0.064634,-0.033498
1426433389.142814,-0.044922,0.041253,-0.054997
1426433389.152820,-0.021845,0.014757,-0.082877
1426433389.162827,-0.004003,-0.005390,-0.103258
1426433389.172833,0.004422,-0.013898,-0.109715
1426433389.182840,0.000194,-0.009624,-0.108615
1426433389.192846,-0.015637,0.006372,-0.101032
1426433389.202854,-0.044213,0.022401,-0.089127
1426433389.212860,-0.076033,0.021358,-0.071940
1426433389.222867,-0.105777,0.008578,-0.053736
1426433389.232873,-0.124860,0.004296,-0.039816
1426433389.242880,-0.128000,0.008534,-0.035528
1426433389.252886,-0.118338,0.019099,-0.032348
1426433389.262893,-0.100088,0.041319,-0.028108
1426433389.272899,-0.076481,0.069899,-0.023874
1426433389.282906,-0.049756,0.093196,-0.026060
1426433389.292912,-0.025219,0.103715,-0.027212
1426433389.302928,-0.014480,0.108898,-0.018733
1426433389.312934,-0.009173,0.094951,-0.011353
1426433389.322924,0.002447,0.078919,-0.012528
1426433389.332930,0.020451,0.065000,-0.015857
1426433389.342959,0.047995,0.041431,-0.018201
1426433389.352965,0.077654,0.010365,-0.017386
1426433389.362948,0.097845,-0.004712,-0.012213
1426433389.372954,0.106404,-0.001597,-0.009052
1426433389.382967,0.107544,0.011167,-0.007951
1426433389.392973,0.102378,0.036727,-0.004648
1426433389.402987,0.088824,0.079326,0.004075
1426433389.412993,0.070963,0.111289,0.013850
1426433389.423000,0.050794,0.119905,0.016108
1426433389.433006,0.029406,0.108353,0.011918
1426433389.443012,0.019516,0.071275,-0.003057
1426433389.453018,0.026610,0.028804,-0.021329
1426433389.463026,0.048697,-0.003143,-0.035383
1426433389.473032,0.083653,-0.022414,-0.046265
1426433389.483052,0.123968,-0.036400,-0.056093
1426433389.493058,0.161199,-0.035499,-0.061598
1426433389.503061,0.186906,-0.007966,-0.060572
1426433389.513067,0.191386,0.032469,-0.059397
1426433389.523073,0.175733,0.079330,-0.049585
1426433389.533079,0.142106,0.133638,-0.027948
1426433389.543062,0.101041,0.181539,0.000091
1426433389.553068,0.070481,0.203828,0.026930
1426433389.563096,0.046095,0.179181,0.057843
1426433389.573102,0.020428,0.108714,0.091805
1426433389.583101,-0.007481,0.013745,0.127827
1426433389.593107,-0.040802,-0.084298,0.154285
1426433389.603102,-0.073115,-0.171556,0.165870
1426433389.613108,-0.106437,-0.229931,0.164780
1426433389.623132,-0.136433,-0.250968,0.155280
1426433389.633138,-0.169483,-0.228211,0.134229
1426433389.643145,-0.201392,-0.171248,0.099445
1426433389.653151,-0.227861,-0.073725,0.051992
1426433389.663158,-0.241479,0.030064,0.009818
1426433389.673164,-0.230566,0.114361,-0.013380
1426433389.683172,-0.190025,0.149404,-0.027306
1426433389.693178,-0.110403,0.135302,-0.049040
1426433389.703185,-0.004611,0.061579,-0.089196
1426433389.713191,0.111547,-0.050443,-0.140176
1426433389.723197,0.206486,-0.153864,-0.186763
1426433389.733203,0.265647,-0.199719,-0.217015
1426433389.743211,0.283708,-0.189052,-0.229845
1426433389.753217,0.258444,-0.147461,-0.220002
1426433389.763225,0.195164,-0.085678,-0.182225
1426433389.773231,0.110753,-0.018619,-0.126229
1426433389.783238,0.026331,0.053815,-0.075537
1426433389.793244,-0.032683,0.123069,-0.042015
1426433389.803252,-0.056680,0.184768,-0.019338
1426433389.813258,-0.038175,0.235611,-0.001167
1426433389.823260,0.010112,0.282034,0.015777
1426433389.833266,0.064744,0.315609,0.035841
1426433389.843273,0.114990,0.331144,0.051610
1426433389.853279,0.151263,0.330845,0.061009
1426433389.863296,0.173526,0.298675,0.070373
1426433389.873302,0.176560,0.242040,0.088270
1426433389.883317,0.160412,0.171599,0.113669
1426433389.893323,0.134658,0.086233,0.146518
1426433389.903336,0.099357,0.003021,0.182615
1426433389.913342,0.068400,-0.061025,0.216625
1426433389.923356,0.038692,-0.093148,0.252862
1426433389.933362,0.008096,-0.086894,0.286036
1426433389.943345,-0.023483,-0.052863,0.310789
1426433389.953351,-0.054972,0.004638,0.331361
1426433389.963372,-0.077959,0.069617,0.344463
1426433389.973378,-0.081051,0.095235,0.340304
1426433389.983371,-0.054695,0.077190,0.317758
1426433389.993377,-0.000882,0.031396,0.284339
1426433390.003382,0.064642,-0.017680,0.252980
1426433390.013388,0.127069,-0.052923,0.224875
1426433390.023412,0.180050,-0.063626,0.197963
1426433390.033418,0.210943,-0.034877,0.179806
1426433390.043425,0.214464,0.029015,0.178933
1426433390.053431,0.192536,0.092922,0.192026
1426433390.063438,0.158777,0.135606,0.204044
1426433390.073444,0.136332,0.145492,0.186092
1426433390.083451,0.145276,0.106578,0.128434
1426433390.093457,0.176187,0.011213,0.057708
1426433390.103465,0.220644,-0.151398,-0.005854
1426433390.113471,0.258318,-0.387447,-0.070687
1426433390.123478,0.266204,-0.641582,-0.119464
1426433390.133484,0.207465,-0.865884,-0.128422
1426433390.143491,0.054948,-0.980464,-0.082263
1426433390.153497,-0.193996,-0.869135,0.010893
1426433390.163505,-0.503974,-0.460593,0.135134
