timestamp,x (in microteslas),y (in microteslas),z (in microteslas)
1426437978.926847,28.597824,41.346268,-248.626099
1426437978.946657,29.286942,39.968063,-248.293274
1426437978.966451,29.976044,39.968063,-248.626099
1426437978.986257,29.976044,39.623505,-248.293274
1426437979.006066,28.770111,40.829437,-247.461182
1426437979.025875,28.253281,40.312607,-248.293274
1426437979.045687,29.803772,40.140335,-246.795517
1426437979.065497,30.320587,40.657166,-248.293274
1426437979.085310,28.770111,40.140335,-248.459686
1426437979.105120,28.253281,40.312607,-248.626099
1426437979.124931,29.114655,40.140335,-248.126862
1426437979.144735,29.114655,40.140335,-248.459686
1426437979.164548,28.597824,41.001709,-248.958939
1426437979.184360,28.425552,40.484879,-249.125351
1426437979.204163,29.114655,40.829437,-247.128357
1426437979.223984,28.597824,41.690811,-247.294769
1426437979.243786,29.976044,42.035370,-247.294769
1426437979.263597,30.492874,41.863098,-246.795517
1426437979.283405,29.114655,40.829437,-248.459686
1426437979.303215,28.770111,42.207642,-248.459686
1426437979.323017,29.114655,40.484879,-247.794022
1426437979.342850,28.081009,41.863098,-248.126862
1426437979.362656,28.942383,41.001709,-247.960434
1426437979.382468,29.803772,41.518539,-247.794022
1426437979.402289,28.081009,42.207642,-248.126862
1426437979.422084,28.942383,42.724472,-249.291763
1426437979.441910,29.803772,41.863098,-248.126862
1426437979.461728,28.253281,42.035370,-247.294769
1426437979.481518,28.597824,41.346268,-248.626099
1426437979.501328,29.631485,42.724472,-247.960434
1426437979.521132,29.631485,42.035370,-247.960434
1426437979.540938,30.320587,41.346268,-247.627609
1426437979.560749,28.253281,42.035370,-248.958939
1426437979.580584,28.253281,43.069031,-247.960434
1426437979.600387,29.114655,42.552200,-246.795517
1426437979.620194,27.391891,41.518539,-248.459686
1426437979.639992,28.597824,43.413574,-248.626099
1426437979.659797,30.320587,42.724472,-247.627609
1426437979.679611,29.803772,41.518539,-246.795517
1426437979.699421,31.698807,41.690811,-248.293274
1426437979.719236,31.698807,40.312607,-247.627609
1426437979.739042,31.181976,39.795776,-248.792526
1426437979.758853,32.215637,39.451233,-247.794022
1426437979.778664,33.593842,40.829437,-248.459686
1426437979.798478,33.766113,39.278946,-246.296280
1426437979.818289,33.249283,39.795776,-246.129852
1426437979.838096,33.938385,38.073013,-247.461182
1426437979.857909,34.627502,38.417572,-247.128357
1426437979.877726,34.282944,40.484879,-247.794022
1426437979.897536,33.593842,39.106674,-247.461182
1426437979.917355,33.593842,41.173996,-248.126862
1426437979.936454,34.972046,40.484879,-247.128357
1426437979.956270,33.766113,41.690811,-248.293274
1426437979.976088,33.077011,40.657166,-246.961945
1426437979.995903,33.249283,41.518539,-247.794022
1426437980.015719,32.904739,41.863098,-248.792526
1426437980.035535,31.698807,42.379929,-248.626099
1426437980.055355,31.698807,42.379929,-247.627609
1426437980.075176,30.492874,41.173996,-248.792526
1426437980.094992,31.526520,42.207642,-248.459686
1426437980.114808,32.387909,40.657166,-247.627609
1426437980.134622,32.043350,40.312607,-247.627609
1426437980.154444,32.043350,41.690811,-248.626099
1426437980.174257,32.732452,42.035370,-248.293274
1426437980.194071,33.249283,41.518539,-248.126862
1426437980.213887,32.732452,40.657166,-246.961945
1426437980.233710,31.354248,43.069031,-248.293274
1426437980.253522,31.354248,41.001709,-249.291763
1426437980.273344,31.698807,41.690811,-248.293274
1426437980.293164,33.077011,40.657166,-247.627609
1426437980.312981,33.249283,40.829437,-247.461182
1426437980.332809,35.316605,39.795776,-247.461182
1426437980.352630,35.316605,42.552200,-246.462692
1426437980.372449,36.005707,40.140335,-246.129852
1426437980.392262,35.488876,40.312607,-247.294769
1426437980.412077,35.833435,41.001709,-244.964951
1426437980.431897,37.900742,42.035370,-245.297775
1426437980.451714,39.278946,42.379929,-245.297775
1426437980.471538,39.106674,42.552200,-244.465698
1426437980.491353,39.623505,41.001709,-244.632111
1426437980.511175,39.278946,40.312607,-244.299271
1426437980.530993,39.451233,40.484879,-243.467194
1426437980.550814,38.934402,39.968063,-244.632111
1426437980.570629,38.417572,39.451233,-245.464188
1426437980.590442,37.900742,39.968063,-247.294769
1426437980.610264,36.177979,37.556198,-246.961945
1426437980.630086,34.627502,38.417572,-246.129852
1426437980.649903,36.350250,38.417572,-247.128357
1426437980.669738,32.215637,37.383911,-247.128357
1426437980.689543,31.871078,37.728470,-247.794022
1426437980.709360,33.593842,36.694809,-247.794022
1426437980.729183,32.560181,35.661148,-247.461182
1426437980.749003,33.938385,35.661148,-247.794022
1426437980.768824,32.904739,35.316605,-247.794022
1426437980.788637,32.904739,36.005707,-247.461182
1426437980.808454,32.215637,35.661148,-246.129852
1426437980.828265,34.972046,34.627502,-246.795517
1426437980.848099,35.144318,34.799774,-246.629105
1426437980.867899,35.488876,35.488876,-246.629105
1426437980.887722,35.833435,35.144318,-246.629105
1426437980.907541,38.589844,34.455215,-244.299271
1426437980.927351,37.039368,33.249283,-244.465698
1426437980.947677,37.556198,33.766113,-245.630615
1426437980.967484,37.211639,32.732452,-244.964951
1426437980.987289,36.350250,32.904739,-244.465698
1426437981.007095,36.350250,34.972046,-245.464188
1426437981.026931,38.073013,33.938385,-245.131363
1426437981.046749,37.556198,35.144318,-244.299271
1426437981.066547,36.522537,35.144318,-247.294769
1426437981.086379,36.694809,33.249283,-245.131363
1426437981.106186,35.144318,33.077011,-243.966446
1426437981.126011,35.144318,33.421570,-244.964951
1426437981.145823,34.282944,35.661148,-246.462692
1426437981.165634,35.144318,33.766113,-247.627609
1426437981.185440,35.316605,33.593842,-246.795517
1426437981.205245,33.938385,34.282944,-246.795517
1426437981.225082,33.938385,34.972046,-246.795517
1426437981.244881,34.799774,34.799774,-246.629105
1426437981.264704,34.627502,36.350250,-247.128357
1426437981.284526,34.282944,37.728470,-248.126862
1426437981.304336,33.938385,38.073013,-246.795517
1426437981.324153,35.833435,37.556198,-246.629105
1426437981.343948,34.972046,38.073013,-246.462692
1426437981.363787,35.661148,38.762131,-246.795517
1426437981.383590,34.972046,35.661148,-247.128357
1426437981.403407,36.177979,34.110672,-246.629105
1426437981.423217,37.556198,35.144318,-244.964951
1426437981.443033,37.211639,33.077011,-245.297775
1426437981.462875,39.278946,34.455215,-244.299271
1426437981.482703,40.140335,34.627502,-243.800034
1426437981.502518,40.829437,34.282944,-244.132858
1426437981.522323,40.312607,35.488876,-243.633606
1426437981.542129,40.657166,34.799774,-243.633606
1426437981.561943,40.829437,34.627502,-243.134369
1426437981.581783,39.278946,35.144318,-243.966446
1426437981.601598,39.106674,33.249283,-242.801529
