timestamp,x (in G's),y (in G's),z (in G's)
1426438009.975210,0.017075,-0.277603,-0.963959
1426438009.985036,0.018875,-0.279099,-0.960861
1426438009.994875,0.022781,-0.287888,-0.951355
1426438010.004701,0.030106,-0.300461,-0.943771
1426438010.014530,0.030518,-0.312622,-0.930466
1426438010.024357,0.028381,-0.313995,-0.916000
1426438010.034186,0.023407,-0.314392,-0.910187
1426438010.044013,0.019501,-0.312164,-0.916199
1426438010.053843,0.015106,-0.304489,-0.921188
1426438010.063671,0.014389,-0.295380,-0.936188
1426438010.073502,0.023315,-0.292572,-0.955582
1426438010.083331,0.029633,-0.295776,-0.977554
1426438010.093161,0.040894,-0.296890,-0.999252
1426438010.102991,0.042511,-0.297150,-1.009460
1426438010.112820,0.040207,-0.292938,-1.007385
1426438010.122640,0.037323,-0.291916,-0.996201
1426438010.132478,0.025909,-0.289856,-0.981720
1426438010.142314,0.016403,-0.290649,-0.970901
1426438010.152146,0.010269,-0.290894,-0.963776
1426438010.161977,0.004974,-0.291473,-0.960480
1426438010.171797,0.000473,-0.288300,-0.951462
1426438010.181621,0.001465,-0.284348,-0.948975
1426438010.191457,-0.001877,-0.284119,-0.950058
1426438010.201274,-0.000534,-0.283783,-0.952606
1426438010.211114,0.004135,-0.281479,-0.957184
1426438010.220932,0.004639,-0.284332,-0.960907
1426438010.230773,0.009811,-0.286652,-0.964645
1426438010.240592,0.009979,-0.292801,-0.968643
1426438010.250430,0.006485,-0.292099,-0.964081
1426438010.260273,0.000214,-0.289658,-0.956619
1426438010.270088,-0.002487,-0.286392,-0.947128
1426438010.279927,-0.005951,-0.285172,-0.941528
1426438010.289748,-0.007004,-0.285690,-0.945099
1426438010.299577,-0.004959,-0.287689,-0.952560
1426438010.309407,-0.004990,-0.284775,-0.950577
1426438010.319237,-0.010223,-0.282394,-0.939636
1426438010.329067,-0.010208,-0.281982,-0.933609
1426438010.338896,-0.009338,-0.284592,-0.941391
1426438010.348727,-0.006302,-0.288254,-0.959564
1426438010.358557,0.004517,-0.285568,-0.975082
1426438010.368385,0.005447,-0.277374,-0.976013
1426438010.378214,0.004425,-0.270859,-0.968750
1426438010.388042,-0.002609,-0.273575,-0.962219
1426438010.397871,-0.002930,-0.279861,-0.951569
1426438010.407700,-0.004852,-0.287598,-0.946243
1426438010.417529,-0.008179,-0.292053,-0.935806
1426438010.427358,-0.010345,-0.288437,-0.930603
1426438010.437187,-0.010468,-0.285828,-0.931458
1426438010.447017,-0.006500,-0.286133,-0.949005
1426438010.456844,0.006836,-0.284378,-0.963837
1426438010.466673,0.010025,-0.281418,-0.966370
1426438010.476501,0.004105,-0.281937,-0.949997
1426438010.486328,0.000214,-0.284912,-0.945969
1426438010.496155,-0.001770,-0.290512,-0.947098
1426438010.505984,-0.000687,-0.293060,-0.954865
1426438010.515812,0.005310,-0.291199,-0.962219
1426438010.525639,0.010864,-0.291016,-0.962082
1426438010.535469,0.015884,-0.290878,-0.956345
1426438010.545301,0.020279,-0.292068,-0.955414
1426438010.555129,0.023972,-0.297745,-0.951584
1426438010.564957,0.033447,-0.308228,-0.951324
1426438010.574787,0.052109,-0.311630,-0.961349
1426438010.584615,0.074432,-0.314316,-0.967072
1426438010.594443,0.089340,-0.321014,-0.956024
1426438010.604278,0.090469,-0.334503,-0.939590
1426438010.614102,0.090118,-0.342133,-0.927979
1426438010.623922,0.091141,-0.348160,-0.920593
1426438010.633768,0.089706,-0.348328,-0.915359
1426438010.643599,0.084702,-0.339767,-0.913025
1426438010.653417,0.073639,-0.325089,-0.913467
1426438010.663252,0.065598,-0.317871,-0.916977
1426438010.673073,0.055588,-0.310516,-0.923325
1426438010.682912,0.054291,-0.306229,-0.936417
1426438010.692729,0.043976,-0.305878,-0.945724
1426438010.702562,0.027618,-0.302612,-0.949707
1426438010.712384,0.013275,-0.296021,-0.951126
1426438010.722197,-0.003448,-0.283096,-0.948471
1426438010.732046,-0.016251,-0.273560,-0.945755
1426438010.741872,-0.023956,-0.266769,-0.945541
1426438010.751698,-0.021271,-0.267014,-0.940079
1426438010.761530,-0.016098,-0.276047,-0.927322
1426438010.771351,0.003052,-0.292969,-0.931000
1426438010.781168,0.027252,-0.307175,-0.944565
1426438010.791005,0.048233,-0.317886,-0.959305
