timestamp,x (in radians/s),y (in radians/s),z (in radians/s)
1426433236.757680,-0.026264,0.114147,0.109088
1426433236.767686,-0.024240,0.086394,0.114310
1426433236.777697,-0.035005,0.064090,0.114290
1426433236.787703,-0.041409,0.053426,0.119610
1426433236.797691,-0.044534,0.054429,0.128145
1426433236.807697,-0.047711,0.060857,0.126053
1426433236.817699,-0.039249,0.050159,0.125976
1426433236.827705,-0.023377,0.037327,0.121596
1426433236.837730,-0.009574,0.040513,0.114086
1426433236.847736,-0.012851,0.041708,0.102396
1426433236.857740,-0.032118,0.037659,0.091834
1426433236.867746,-0.051361,0.036796,0.082346
1426433236.877754,-0.054673,0.025170,0.074873
1426433236.887760,-0.043058,0.018794,0.066278
1426433236.897758,-0.021769,0.028327,0.058751
1426433236.907764,-0.003629,0.046399,0.051268
1426433236.917766,0.001678,0.053894,0.043814
1426433236.927772,-0.003672,0.058245,0.037468
1426433236.937792,-0.010121,0.049782,0.035343
1426433236.947798,-0.012344,0.027399,0.038475
1426433236.957804,-0.018739,0.012435,0.048038
1426433236.967810,-0.031489,0.011403,0.052357
1426433236.977817,-0.036866,0.010429,0.045993
1426433236.987823,-0.035798,0.012563,0.044930
1426433236.997830,-0.031562,-0.002442,0.052312
1426433237.007836,-0.028355,-0.007836,0.057601
1426433237.017843,-0.025181,-0.002469,0.051215
1426433237.027849,-0.020967,0.010428,0.036333
1426433237.037855,-0.012440,0.027521,0.025701
1426433237.047861,0.001456,0.042381,0.022487
1426433237.057870,0.018437,0.034849,0.020249
1426433237.067876,0.032135,0.013509,0.015852
1426433237.077883,0.036283,-0.001385,0.011525
1426433237.087889,0.030920,-0.001303,0.006229
1426433237.097895,0.019213,0.010550,-0.001126
1426433237.107901,0.007390,0.003253,-0.010672
1426433237.117908,-0.002213,0.008694,-0.016993
1426433237.127914,-0.002278,0.002345,-0.021272
1426433237.137921,0.007289,0.002310,-0.023449
1426433237.147927,0.016921,0.011840,-0.023465
1426433237.157934,0.014893,0.023516,-0.018094
1426433237.167940,0.006504,0.037339,-0.010555
1426433237.177948,0.000198,0.046921,-0.006234
1426433237.187954,0.002363,0.049008,-0.003045
1426433237.197960,0.010849,0.041494,-0.002047
1426433237.207966,0.017287,0.047827,0.000071
1426433237.217979,0.019445,0.053140,0.000077
1426433237.227985,0.020562,0.061643,0.001164
1426433237.237977,0.024911,0.078659,0.001198
1426433237.247983,0.035620,0.090313,0.001183
1426433237.257987,0.050503,0.085967,0.001095
1426433237.267993,0.065305,0.061356,0.004134
1426433237.278008,0.067389,0.038887,0.013631
1426433237.288014,0.055662,0.020749,0.024275
1426433237.298027,0.033441,0.022845,0.041425
1426433237.308033,0.009157,0.031304,0.062865
1426433237.318043,-0.006668,0.030138,0.083166
1426433237.328049,-0.015173,0.006585,0.101228
1426433237.338050,-0.021556,-0.003034,0.108680
1426433237.348056,-0.030050,-0.003015,0.111916
1426433237.358063,-0.033123,0.010788,0.118364
1426433237.368069,-0.027743,0.021407,0.118372
1426433237.378075,-0.012859,0.020277,0.116165
1426433237.388081,0.005209,0.016998,0.113935
1426433237.398089,0.017982,0.014784,0.114929
1426433237.408095,0.020155,0.016861,0.119183
1426433237.418103,0.014903,0.035027,0.116075
1426433237.428109,0.011650,0.036192,0.107579
1426433237.438116,0.005217,0.027708,0.107583
1426433237.448122,-0.005429,0.023479,0.110816
1426433237.458129,-0.012943,0.025743,0.101280
1426433237.468135,-0.010793,0.031066,0.100222
1426433237.478141,-0.000139,0.027779,0.103352
1426433237.488147,0.015791,0.024523,0.100068
1426433237.498154,0.029570,0.017019,0.096781
1426433237.508160,0.034878,0.006287,0.102042
1426433237.518167,0.029674,0.027608,0.103203
1426433237.528173,0.012695,0.030850,0.108621
1426433237.538180,-0.017036,0.037351,0.115177
1426433237.548186,-0.056218,0.059821,0.128221
1426433237.558192,-0.088040,0.070574,0.136931
1426433237.568198,-0.095249,0.100326,0.148774
1426433237.578218,-0.071496,0.135154,0.167932
1426433237.588224,-0.053338,0.176787,0.146687
1426433237.598227,-0.042663,0.210998,0.126520
1426433237.608233,-0.041681,0.208953,0.116927
1426433237.618241,-0.041706,0.205768,0.115852
