timestamp,x (in microteslas),y (in microteslas),z (in microteslas)
1426437951.574711,29.976044,41.346268,-247.627609
1426437951.594534,28.942383,40.657166,-248.958939
1426437951.614347,28.597824,41.690811,-246.629105
1426437951.634152,28.081009,41.518539,-247.461182
1426437951.653971,28.597824,42.035370,-248.293274
1426437951.673780,29.976044,41.690811,-247.294769
1426437951.693593,28.597824,40.657166,-247.960434
1426437951.713407,28.597824,41.690811,-247.960434
1426437951.733225,29.631485,41.001709,-248.626099
1426437951.753041,29.286942,41.690811,-247.627609
1426437951.772853,28.425552,40.829437,-247.128357
1426437951.792665,29.976044,41.001709,-246.629105
1426437951.812473,28.253281,39.968063,-246.961945
1426437951.832279,30.148315,41.518539,-248.126862
1426437951.852089,28.597824,41.346268,-247.627609
1426437951.871902,27.391891,40.484879,-247.461182
1426437951.891713,29.286942,41.690811,-248.626099
1426437951.911520,28.425552,42.896744,-248.459686
1426437951.931327,28.425552,41.518539,-247.461182
1426437951.951147,27.219620,41.690811,-246.296280
1426437951.970955,27.391891,43.241302,-247.128357
1426437951.990770,27.391891,40.484879,-249.125351
1426437952.010587,29.114655,42.896744,-247.794022
1426437952.030415,27.391891,41.518539,-248.126862
1426437952.050225,28.425552,40.829437,-249.125351
1426437952.070047,28.597824,41.346268,-247.627609
1426437952.089853,28.081009,41.863098,-248.459686
1426437952.109659,27.391891,41.863098,-248.459686
1426437952.129488,26.530518,41.001709,-247.627609
1426437952.149297,27.047348,42.207642,-248.792526
1426437952.169108,27.736450,42.896744,-248.792526
1426437952.188912,27.391891,42.207642,-247.461182
1426437952.208724,27.391891,42.896744,-250.123856
1426437952.228540,27.908722,42.724472,-248.958939
1426437952.248361,27.908722,42.724472,-248.958939
1426437952.268167,26.702789,41.518539,-247.461182
1426437952.287975,27.564178,41.001709,-247.294769
1426437952.307807,26.875076,41.690811,-248.293274
1426437952.327596,28.253281,42.035370,-248.626099
1426437952.347401,27.219620,42.379929,-247.627609
1426437952.367220,27.908722,42.035370,-247.960434
1426437952.387030,27.219620,41.690811,-248.958939
1426437952.406844,28.253281,42.724472,-246.961945
1426437952.426655,28.425552,41.518539,-248.459686
1426437952.446464,28.253281,40.312607,-247.627609
1426437952.466280,28.597824,40.657166,-248.293274
1426437952.486087,29.803772,41.863098,-247.128357
1426437952.505896,30.148315,41.863098,-248.459686
1426437952.525705,31.181976,41.518539,-249.125351
1426437952.545516,29.459213,41.863098,-249.125351
1426437952.565332,30.665146,42.035370,-248.626099
1426437952.584430,28.425552,43.585861,-248.792526
