timestamp,x (in G's),y (in G's),z (in G's)
1426437952.793884,0.179886,-0.431107,-1.129501
1426437952.803709,0.187180,-0.389145,-1.131500
1426437952.813537,0.199280,-0.346848,-1.146393
1426437952.823363,0.216339,-0.303146,-1.175079
1426437952.833169,0.214401,-0.215897,-1.179413
1426437952.843025,0.185822,-0.144547,-1.139038
1426437952.852843,0.152847,-0.137054,-1.055084
1426437952.862670,0.127686,-0.150772,-0.945343
1426437952.872496,0.129593,-0.141998,-0.841797
1426437952.882323,0.166367,-0.112701,-0.777023
1426437952.892150,0.210907,-0.092148,-0.782120
1426437952.901977,0.245712,-0.109924,-0.835480
1426437952.911804,0.279602,-0.126862,-0.895370
1426437952.921632,0.304703,-0.105316,-0.907532
1426437952.931459,0.295502,-0.074692,-0.861023
1426437952.941286,0.260376,-0.060944,-0.856888
1426437952.951115,0.260361,-0.112061,-0.951569
1426437952.960942,0.277054,-0.145660,-1.037766
1426437952.970754,0.297653,-0.245178,-1.210709
1426437952.980596,0.330780,-0.343048,-1.439423
1426437952.990424,0.329208,-0.392700,-1.600586
1426437953.000252,0.273148,-0.421753,-1.683533
1426437953.010091,0.174911,-0.440613,-1.637115
1426437953.019906,0.086380,-0.468475,-1.505966
1426437953.029745,0.031158,-0.493851,-1.418884
1426437953.039543,0.000153,-0.551590,-1.399048
1426437953.049398,0.011719,-0.639923,-1.365997
1426437953.059225,0.060760,-0.713913,-1.349747
1426437953.069051,0.087372,-0.715424,-1.379822
1426437953.078851,0.064545,-0.655914,-1.380493
1426437953.088674,-0.001465,-0.600983,-1.302979
1426437953.098530,-0.061111,-0.554169,-1.128845
1426437953.108358,-0.111694,-0.523239,-0.907501
1426437953.118182,-0.143753,-0.520523,-0.632675
1426437953.128002,-0.177536,-0.529968,-0.395493
1426437953.137837,-0.224487,-0.506241,-0.253860
1426437953.147657,-0.321167,-0.536163,-0.239944
1426437953.157492,-0.372070,-0.554016,-0.196518
1426437953.167324,-0.470276,-0.513565,-0.198273
1426437953.177142,-0.574677,-0.448669,-0.242584
1426437953.186971,-0.649414,-0.353210,-0.283432
1426437953.196807,-0.700806,-0.238815,-0.393524
1426437953.206623,-0.659027,-0.173355,-0.468002
1426437953.216444,-0.605484,-0.222824,-0.549118
1426437953.226273,-0.522736,-0.275558,-0.634232
1426437953.236097,-0.413101,-0.337006,-0.691681
1426437953.245934,-0.264969,-0.417831,-0.754196
1426437953.255753,-0.077347,-0.553253,-0.853546
1426437953.265590,0.105133,-0.696442,-0.998322
1426437953.275405,0.267441,-0.720505,-1.252197
1426437953.285244,0.405533,-0.691238,-1.645966
1426437953.295059,0.533157,-0.645950,-2.103577
1426437953.304887,0.650864,-0.566940,-2.453384
1426437953.314714,0.706238,-0.395493,-2.594666
1426437953.324539,0.636215,-0.205765,-2.387283
1426437953.334358,0.480072,-0.140472,-1.856827
1426437953.344197,0.356903,-0.154404,-1.296677
1426437953.354024,0.324341,-0.138718,-0.898193
1426437953.363848,0.379395,-0.045425,-0.759888
1426437953.373674,0.376266,-0.016754,-0.722183
1426437953.383501,0.395493,-0.036346,-0.668854
1426437953.393327,0.444122,-0.040237,-0.618362
1426437953.403155,0.488495,-0.016083,-0.634537
1426437953.412982,0.476456,0.042099,-0.729935
1426437953.422808,0.504471,0.085953,-0.781143
1426437953.432635,0.524384,0.099182,-0.776337
1426437953.442459,0.525238,0.064316,-0.658234
1426437953.452286,0.576065,-0.047089,-0.482864
1426437953.462106,0.675034,-0.130814,-0.408478
1426437953.471932,0.752258,-0.198700,-0.397629
1426437953.481758,0.785049,-0.298065,-0.453751
1426437953.491593,0.773926,-0.342514,-0.489212
1426437953.501420,0.747757,-0.335449,-0.490082
1426437953.511246,0.677933,-0.384079,-0.618027
1426437953.521073,0.535812,-0.452225,-0.816757
1426437953.530899,0.342804,-0.414841,-0.938644
1426437953.540725,0.111908,-0.319275,-1.021561
1426437953.550552,-0.153015,-0.262680,-1.055588
1426437953.560380,-0.373886,-0.204422,-1.090027
1426437953.570206,-0.479355,-0.176056,-1.093002
1426437953.580033,-0.490936,-0.252640,-1.021561
1426437953.589859,-0.440964,-0.383820,-0.910355
1426437953.599686,-0.358109,-0.538513,-0.898636
1426437953.609516,-0.303345,-0.605591,-0.983734
1426437953.619341,-0.226105,-0.562561,-1.035782
1426437953.629171,-0.176224,-0.554520,-1.008179
1426437953.638993,-0.156769,-0.564575,-0.988098
1426437953.648824,-0.154205,-0.525726,-0.973740
1426437953.658651,-0.159653,-0.547150,-0.946243
1426437953.668472,-0.176407,-0.580307,-0.911697
1426437953.678302,-0.235901,-0.602890,-0.896652
1426437953.688131,-0.316040,-0.611649,-0.924454
1426437953.697958,-0.423508,-0.584305,-0.919418
1426437953.707784,-0.494598,-0.504181,-0.914444
1426437953.717614,-0.516449,-0.384613,-0.904007
1426437953.727438,-0.500412,-0.318146,-0.825760
1426437953.737270,-0.391586,-0.314621,-0.776321
1426437953.747091,-0.220230,-0.331085,-0.844055
1426437953.756927,-0.034332,-0.365067,-0.967056
1426437953.766744,0.153397,-0.404434,-1.112579
1426437953.776582,0.307617,-0.431030,-1.262268
1426437953.786423,0.349625,-0.406647,-1.384735
1426437953.796239,0.331177,-0.408356,-1.362869
1426437953.806056,0.398071,-0.376053,-1.307083
1426437953.815894,0.450760,-0.380798,-1.348907
1426437953.825712,0.498169,-0.315704,-1.459137
1426437953.835558,0.524750,-0.241119,-1.476501
1426437953.845378,0.462830,-0.190872,-1.305267
1426437953.855207,0.399521,-0.159286,-1.117340
1426437953.865035,0.367615,-0.103180,-1.073624
1426437953.874862,0.300217,-0.038315,-1.082153
1426437953.884691,0.275269,-0.023392,-1.042282
1426437953.894518,0.254929,-0.002136,-0.940353
1426437953.904345,0.224228,-0.029953,-0.839188
1426437953.914172,0.210602,-0.047424,-0.722214
1426437953.924000,0.153107,0.021118,-0.656342
1426437953.933825,0.084869,0.068649,-0.654541
1426437953.943650,0.099396,0.038605,-0.666245
1426437953.953476,0.196823,-0.016907,-0.710983
1426437953.963304,0.308517,-0.082886,-0.742630
1426437953.973132,0.397720,-0.160812,-0.695053
1426437953.982958,0.511017,-0.238449,-0.599197
1426437953.992786,0.607986,-0.321640,-0.601654
1426437954.002614,0.669159,-0.389832,-0.687164
1426437954.012437,0.681351,-0.392914,-0.778549
1426437954.022269,0.670715,-0.357269,-0.861908
1426437954.032095,0.627319,-0.347397,-0.972168
1426437954.041920,0.564301,-0.404465,-1.068451
1426437954.051749,0.484329,-0.481949,-1.146210
1426437954.061576,0.356461,-0.582840,-1.209427
1426437954.071403,0.203842,-0.644943,-1.260010
1426437954.081229,0.037491,-0.614899,-1.297485
1426437954.091057,-0.147217,-0.599823,-1.221634
1426437954.100884,-0.293365,-0.626129,-1.056610
1426437954.110712,-0.375549,-0.726074,-0.915192
1426437954.120539,-0.371017,-0.849670,-0.817337
1426437954.130364,-0.313950,-0.919891,-0.725861
1426437954.140191,-0.276642,-0.877319,-0.608688
1426437954.150014,-0.304382,-0.805283,-0.496384
1426437954.159843,-0.359802,-0.758652,-0.485550
1426437954.169668,-0.404648,-0.670959,-0.611008
1426437954.179495,-0.399338,-0.638153,-0.795013
1426437954.189321,-0.273315,-0.680908,-1.050385
1426437954.199146,-0.167130,-0.841553,-1.194595
1426437954.208974,-0.235306,-0.921677,-1.193970
1426437954.218799,-0.438721,-0.790527,-1.157120
1426437954.228628,-0.671387,-0.627335,-1.080765
1426437954.238455,-0.855606,-0.403793,-0.947617
1426437954.248279,-0.926254,-0.177536,-0.801865
1426437954.258110,-0.827988,-0.030579,-0.665527
1426437954.267949,-0.606171,-0.053665,-0.510101
1426437954.277764,-0.337372,-0.144287,-0.365799
1426437954.287588,-0.108170,-0.246445,-0.278320
1426437954.297422,0.032730,-0.339966,-0.282379
1426437954.307252,0.093689,-0.417404,-0.359726
1426437954.317076,0.097794,-0.529602,-0.492340
1426437954.326892,0.116669,-0.669388,-0.667953
1426437954.336730,0.220169,-0.805237,-0.967484
1426437954.346546,0.390640,-0.951950,-1.297729
1426437954.356385,0.564545,-1.022461,-1.614639
1426437954.366219,0.615143,-0.962265,-1.809326
1426437954.376039,0.486481,-0.759216,-1.751144
1426437954.385856,0.237671,-0.453339,-1.464355
1426437954.395693,0.033096,-0.165176,-1.085648
1426437954.405522,-0.079285,-0.054764,-0.707870
1426437954.415352,-0.056931,-0.026398,-0.426285
1426437954.425181,0.064285,0.037064,-0.316544
1426437954.435008,0.195908,0.055771,-0.367447
1426437954.444834,0.342361,0.069000,-0.535553
1426437954.454662,0.442764,0.061157,-0.751694
1426437954.464490,0.449951,0.071350,-0.897324
1426437954.474317,0.414993,0.127426,-0.972778
1426437954.484145,0.395798,0.112289,-0.967804
1426437954.493978,0.466385,0.025726,-0.906876
1426437954.503799,0.621094,-0.112686,-0.854996
1426437954.513625,0.814835,-0.306351,-0.761261
1426437954.523457,0.962769,-0.463348,-0.644867
1426437954.533281,1.032593,-0.560944,-0.562424
1426437954.543101,1.029007,-0.585037,-0.565109
1426437954.552937,1.005234,-0.533600,-0.619904
1426437954.562765,0.962479,-0.466797,-0.710815
1426437954.572591,0.841583,-0.416977,-0.828979
1426437954.582412,0.644180,-0.381592,-0.938065
1426437954.592253,0.407883,-0.364655,-1.033112
1426437954.602074,0.152283,-0.376434,-1.133453
1426437954.611896,-0.056732,-0.425995,-1.277878
1426437954.621724,-0.182297,-0.476318,-1.445404
1426437954.631566,-0.235046,-0.552872,-1.527405
1426437954.641375,-0.274475,-0.703094,-1.466476
1426437954.651204,-0.307556,-0.903839,-1.270874
1426437954.661031,-0.327560,-1.057602,-1.018387
1426437954.670878,-0.357880,-1.127472,-0.761826
1426437954.680686,-0.400452,-1.155212,-0.545242
1426437954.690513,-0.416489,-1.140732,-0.462234
1426437954.700341,-0.454727,-1.122910,-0.581726
1426437954.710169,-0.520050,-1.010269,-0.809662
1426437954.719997,-0.582901,-0.927719,-1.057922
1426437954.729818,-0.576096,-0.897583,-1.225311
1426437954.739651,-0.573944,-0.885483,-1.291229
1426437954.749493,-0.553894,-0.899200,-1.278778
1426437954.759307,-0.513992,-0.944687,-1.320969
1426437954.769125,-0.470657,-0.931870,-1.446426
1426437954.778962,-0.510132,-0.791779,-1.492935
1426437954.788778,-0.568848,-0.623993,-1.399094
1426437954.798628,-0.565430,-0.520432,-1.189713
1426437954.808430,-0.484726,-0.448486,-0.961777
1426437954.818274,-0.383408,-0.368958,-0.786346
1426437954.828084,-0.270432,-0.267029,-0.655426
1426437954.837927,-0.140350,-0.193741,-0.565216
1426437954.847768,-0.005234,-0.153336,-0.509369
1426437954.857584,0.097961,-0.161011,-0.474609
1426437954.867398,0.216171,-0.195389,-0.556320
1426437954.877242,0.331467,-0.266998,-0.865555
1426437954.887057,0.429825,-0.404404,-1.352844
1426437954.896898,0.510788,-0.505951,-1.791580
1426437954.906738,0.566833,-0.508469,-1.976883
1426437954.916554,0.556595,-0.487259,-1.864655
1426437954.926395,0.445343,-0.427490,-1.579681
1426437954.936211,0.267929,-0.305130,-1.180008
1426437954.946037,0.108322,-0.218536,-0.750961
1426437954.955866,0.056610,-0.188980,-0.463898
1426437954.965692,0.128845,-0.213364,-0.347626
1426437954.975527,0.286957,-0.255157,-0.313004
1426437954.985347,0.435394,-0.305237,-0.238464
1426437954.995175,0.526703,-0.302094,-0.085403
1426437955.005002,0.576126,-0.268341,0.049088
1426437955.014828,0.567047,-0.186905,0.078918
1426437955.024656,0.516006,-0.033112,-0.020157
1426437955.034493,0.466324,0.113922,-0.229767
1426437955.044313,0.453400,0.207825,-0.442200
1426437955.054140,0.515503,0.218613,-0.584274
1426437955.063967,0.670013,0.139755,-0.665863
1426437955.073795,0.831497,-0.029633,-0.747589
1426437955.083623,0.919022,-0.192078,-0.825562
1426437955.093450,0.896515,-0.248642,-0.849701
1426437955.103287,0.747559,-0.224274,-0.792953
1426437955.113105,0.558853,-0.179138,-0.632965
1426437955.122934,0.415726,-0.167664,-0.504715
1426437955.132761,0.276321,-0.220306,-0.521835
1426437955.142589,0.163391,-0.312836,-0.650833
1426437955.152423,0.081787,-0.426620,-0.843689
1426437955.162243,0.004379,-0.502228,-1.050171
1426437955.172073,-0.058945,-0.563919,-1.236298
1426437955.181901,-0.069870,-0.641190,-1.406555
1426437955.191729,-0.036224,-0.716293,-1.514252
1426437955.201559,0.009766,-0.847549,-1.459534
1426437955.211387,0.041428,-0.988464,-1.300323
1426437955.221215,0.028824,-1.050766,-1.162018
1426437955.231042,-0.016602,-1.034485,-1.101501
1426437955.240870,-0.080048,-0.960480,-1.098969
1426437955.250696,-0.151794,-0.851410,-1.140594
1426437955.260525,-0.214386,-0.746796,-1.187576
1426437955.270353,-0.286942,-0.674454,-1.220428
1426437955.280172,-0.358398,-0.595428,-1.232193
1426437955.289999,-0.392288,-0.556183,-1.229538
1426437955.299832,-0.358948,-0.608261,-1.360901
1426437955.309646,-0.243607,-0.676849,-1.619644
1426437955.319489,-0.146286,-0.742920,-1.720367
1426437955.329320,-0.183167,-0.790115,-1.523575
1426437955.339147,-0.354187,-0.740067,-1.173004
1426437955.348975,-0.527985,-0.622147,-0.817551
1426437955.358803,-0.662674,-0.504456,-0.528946
1426437955.368639,-0.696701,-0.391495,-0.333862
1426437955.378460,-0.655350,-0.308395,-0.242340
1426437955.388296,-0.562698,-0.243256,-0.202850
1426437955.398116,-0.471603,-0.225861,-0.169327
1426437955.407938,-0.365829,-0.244720,-0.204208
1426437955.417771,-0.248108,-0.275848,-0.271713
1426437955.427601,-0.095215,-0.332855,-0.348114
1426437955.437428,0.077530,-0.396286,-0.503693
1426437955.447245,0.232635,-0.500641,-0.779892
1426437955.457085,0.372772,-0.582581,-1.127426
1426437955.466902,0.472031,-0.611771,-1.542343
1426437955.476741,0.535507,-0.551727,-1.908112
1426437955.486558,0.542175,-0.511581,-2.037582
1426437955.496397,0.488846,-0.485748,-1.989395
1426437955.506234,0.359467,-0.361206,-1.812500
1426437955.516055,0.237488,-0.249924,-1.516464
1426437955.525882,0.214432,-0.229935,-1.234985
1426437955.535709,0.282257,-0.238159,-1.065887
1426437955.545537,0.403473,-0.200470,-0.974014
1426437955.555367,0.512360,-0.151260,-0.868683
1426437955.565195,0.556152,-0.119873,-0.746414
1426437955.575026,0.518555,-0.034286,-0.617355
1426437955.584855,0.424301,0.075760,-0.517212
1426437955.594683,0.340103,0.159088,-0.486389
1426437955.604511,0.304810,0.204529,-0.506775
1426437955.614340,0.342316,0.197830,-0.570435
1426437955.624166,0.429855,0.124084,-0.665573
1426437955.634003,0.526657,0.009827,-0.766876
1426437955.643824,0.600540,-0.094284,-0.856750
1426437955.653651,0.642975,-0.202072,-0.883453
1426437955.663479,0.664597,-0.270737,-0.851669
1426437955.673307,0.648529,-0.328857,-0.760040
1426437955.683134,0.624756,-0.388794,-0.641708
1426437955.692962,0.617981,-0.429840,-0.623260
1426437955.702789,0.620880,-0.475800,-0.741348
1426437955.712615,0.603622,-0.533371,-0.946838
1426437955.722441,0.515076,-0.532379,-1.214401
1426437955.732268,0.367111,-0.480865,-1.447342
1426437955.742095,0.207657,-0.429245,-1.577515
1426437955.751913,0.064484,-0.365601,-1.621201
1426437955.761749,-0.080338,-0.298431,-1.556320
1426437955.771566,-0.210037,-0.232285,-1.365768
1426437955.781401,-0.326035,-0.104553,-1.132309
1426437955.791219,-0.451950,0.033508,-0.955750
1426437955.801056,-0.599747,0.200974,-0.846222
1426437955.810893,-0.759033,0.353149,-0.787521
1426437955.820699,-0.915939,0.450317,-0.770798
1426437955.830541,-0.998734,0.478226,-0.708405
1426437955.840347,-0.956131,0.379791,-0.625198
1426437955.850179,-0.791824,0.166168,-0.627213
1426437955.860006,-0.516815,-0.104736,-0.759003
1426437955.869838,-0.231201,-0.441391,-0.968353
1426437955.879672,0.008026,-0.804077,-1.089630
1426437955.889486,0.131577,-1.134689,-1.135666
1426437955.899314,0.124268,-1.321198,-1.178986
1426437955.909134,-0.016846,-1.345840,-1.197128
1426437955.918976,-0.220840,-1.234161,-1.177094
1426437955.928791,-0.374359,-1.096451,-1.136612
1426437955.938638,-0.444962,-0.991943,-1.063385
1426437955.948446,-0.459381,-0.919571,-0.957397
1426437955.958291,-0.453613,-0.869110,-0.832474
1426437955.968103,-0.451553,-0.811188,-0.733658
1426437955.977944,-0.478485,-0.701065,-0.674744
1426437955.987771,-0.451248,-0.564346,-0.650513
1426437955.997597,-0.331253,-0.472168,-0.749878
1426437956.007424,-0.143234,-0.459091,-0.990311
1426437956.017244,0.087051,-0.497757,-1.336624
1426437956.027080,0.315292,-0.525558,-1.802612
1426437956.036897,0.485886,-0.429001,-2.251816
1426437956.046725,0.545258,-0.226456,-2.455017
1426437956.056556,0.460526,-0.017136,-2.359802
1426437956.066384,0.303085,0.144241,-2.122437
1426437956.076211,0.135635,0.278488,-1.784866
1426437956.086037,0.036606,0.377136,-1.490448
1426437956.095865,0.039291,0.364243,-1.272263
1426437956.105693,0.174057,0.298172,-1.099350
1426437956.115526,0.320663,0.247650,-0.935165
1426437956.125349,0.382965,0.200562,-0.806763
1426437956.135180,0.368759,0.172348,-0.707733
1426437956.145008,0.315887,0.136154,-0.640060
1426437956.154833,0.234039,0.142990,-0.576782
1426437956.164661,0.127609,0.181808,-0.510742
1426437956.174489,0.068665,0.209824,-0.469345
1426437956.184315,0.068710,0.204773,-0.492035
1426437956.194143,0.138962,0.171021,-0.542221
1426437956.203969,0.269791,0.076202,-0.570007
1426437956.213796,0.366180,-0.043732,-0.576981
1426437956.223624,0.404190,-0.111923,-0.518188
1426437956.233452,0.391022,-0.135010,-0.407089
1426437956.243279,0.352432,-0.133438,-0.304550
1426437956.253107,0.338409,-0.133240,-0.272324
1426437956.262935,0.356064,-0.148499,-0.335541
1426437956.272761,0.397400,-0.191330,-0.459488
1426437956.282588,0.454254,-0.215317,-0.580841
1426437956.292408,0.533295,-0.211426,-0.698807
1426437956.302242,0.585159,-0.255310,-0.811813
1426437956.312069,0.589996,-0.353607,-0.929367
1426437956.321897,0.533096,-0.407913,-0.992157
1426437956.331723,0.412170,-0.381454,-0.994888
1426437956.341550,0.242264,-0.365860,-1.005692
1426437956.351376,0.113922,-0.322388,-1.128128
1426437956.361204,-0.001709,-0.273315,-1.293640
1426437956.371023,-0.124252,-0.287369,-1.435165
1426437956.380861,-0.232452,-0.305847,-1.505508
1426437956.390676,-0.335403,-0.318298,-1.453140
1426437956.400515,-0.396729,-0.378540,-1.336685
1426437956.410353,-0.371063,-0.495743,-1.287567
1426437956.420168,-0.246750,-0.628250,-1.348129
1426437956.429985,-0.127792,-0.746780,-1.479614
1426437956.439824,-0.093079,-0.823029,-1.562775
1426437956.449636,-0.163651,-0.815292,-1.532150
1426437956.459477,-0.282623,-0.747375,-1.406525
1426437956.469288,-0.385483,-0.679214,-1.208496
1426437956.479131,-0.449203,-0.629089,-1.027084
1426437956.488943,-0.476746,-0.568481,-0.848862
1426437956.498785,-0.486786,-0.521347,-0.691071
1426437956.508626,-0.490082,-0.461823,-0.606979
1426437956.518441,-0.485153,-0.364380,-0.588699
1426437956.528268,-0.461624,-0.280838,-0.562180
1426437956.538097,-0.411194,-0.233124,-0.517151
1426437956.547938,-0.367126,-0.203140,-0.500259
1426437956.557752,-0.350266,-0.167664,-0.513092
1426437956.567568,-0.343506,-0.136826,-0.516418
1426437956.577405,-0.313385,-0.131287,-0.500519
1426437956.587221,-0.256027,-0.171967,-0.488815
1426437956.597066,-0.180634,-0.249176,-0.520828
1426437956.606888,-0.084656,-0.330597,-0.656891
1426437956.616716,0.030197,-0.418335,-0.914948
1426437956.626543,0.154404,-0.469131,-1.280426
1426437956.636370,0.272079,-0.457855,-1.681152
1426437956.646206,0.321198,-0.381516,-2.002365
1426437956.656025,0.252106,-0.282898,-2.115540
1426437956.665851,0.093033,-0.221039,-2.042343
1426437956.675680,-0.055634,-0.175613,-1.867905
1426437956.685509,-0.132355,-0.091980,-1.709671
1426437956.695337,-0.133072,-0.038696,-1.588913
1426437956.705166,-0.024887,-0.089294,-1.465897
1426437956.714993,0.088379,-0.134567,-1.328262
1426437956.724822,0.199478,-0.112808,-1.122803
1426437956.734649,0.300781,-0.076553,-0.884705
1426437956.744475,0.354385,-0.101715,-0.674622
1426437956.754302,0.329239,-0.130798,-0.596802
1426437956.764129,0.234894,-0.086929,-0.614243
1426437956.773952,0.126678,0.010315,-0.637711
1426437956.783784,0.086746,0.095123,-0.641495
1426437956.793611,0.114532,0.095154,-0.617340
1426437956.803437,0.201416,0.033661,-0.625458
1426437956.813262,0.276932,-0.024734,-0.724899
1426437956.823089,0.319672,-0.022202,-0.823059
1426437956.832915,0.309723,-0.026718,-0.858093
1426437956.842741,0.269547,-0.028061,-0.832153
1426437956.852560,0.215622,-0.021194,-0.726013
1426437956.862396,0.164169,-0.027359,-0.567047
1426437956.872221,0.124634,-0.059525,-0.452255
1426437956.882048,0.126297,-0.099060,-0.440125
1426437956.891865,0.157639,-0.137665,-0.508728
1426437956.901702,0.198395,-0.187088,-0.602692
1426437956.911519,0.228409,-0.216385,-0.677292
1426437956.921357,0.247467,-0.216553,-0.677567
1426437956.931173,0.238342,-0.236435,-0.645966
1426437956.941012,0.198425,-0.267868,-0.604813
1426437956.950845,0.132416,-0.288681,-0.584839
1426437956.960665,0.077637,-0.291458,-0.648682
