timestamp,x (in radians/s),y (in radians/s),z (in radians/s)
1426437994.090869,-0.146364,0.049441,0.042408
1426437994.100875,-0.131572,0.050572,0.026370
1426437994.110881,-0.095451,0.050465,0.015545
1426437994.120887,-0.059317,0.051412,0.005787
1426437994.130893,-0.032809,0.047111,-0.006069
1426437994.140899,-0.022319,0.035456,-0.018934
1426437994.150905,-0.028916,0.011099,-0.029627
1426437994.160911,-0.049302,-0.007884,-0.037039
1426437994.170916,-0.071729,-0.020535,-0.036969
1426437994.180922,-0.093054,-0.046104,-0.023107
1426437994.190928,-0.106834,-0.058967,-0.006048
1426437994.200934,-0.104588,-0.039829,-0.003867
1426437994.210939,-0.076900,-0.017482,-0.018836
1426437994.220945,-0.030110,-0.005885,-0.034999
1426437994.230950,0.012431,0.001437,-0.046897
1426437994.240956,0.038038,0.023736,-0.055468
1426437994.250963,0.044571,0.058894,-0.060708
1426437994.260969,0.036181,0.080223,-0.058467
1426437994.270973,0.018132,0.085622,-0.055166
1426437994.280979,-0.006348,0.088968,-0.056097
1426437994.290986,-0.028622,0.100781,-0.052754
1426437994.300992,-0.031693,0.102788,-0.037829
1426437994.310997,-0.020014,0.064168,-0.015658
1426437994.321003,-0.013705,0.035285,-0.006203
1426437994.331021,-0.019124,0.024717,-0.011534
1426437994.341027,-0.033119,0.000332,-0.014737
1426437994.351028,-0.054495,-0.027317,-0.006205
1426437994.361034,-0.078878,-0.031598,0.010935
1426437994.371017,-0.093656,-0.028459,0.025922
1426437994.381023,-0.100038,-0.034863,0.031256
1426437994.391050,-0.108655,-0.040048,0.021701
1426437994.401056,-0.120478,-0.044129,0.010037
1426437994.411056,-0.135490,-0.053557,0.002629
1426437994.421062,-0.143962,-0.049279,0.005879
1426437994.431074,-0.140603,-0.030208,0.014441
1426437994.441080,-0.127717,-0.018627,0.020802
1426437994.451077,-0.116026,-0.009019,0.011194
1426437994.461083,-0.108629,0.001730,-0.003711
1426437994.471090,-0.105487,0.007138,-0.014354
1426437994.481096,-0.104428,0.002852,-0.012245
1426437994.491102,-0.102249,-0.001512,-0.002689
1426437994.501108,-0.106381,-0.001649,0.014364
1426437994.511113,-0.120160,-0.011296,0.029304
1426437994.521119,-0.138346,-0.033597,0.033580
1426437994.531125,-0.149172,-0.053680,0.023987
