timestamp,x (in G's),y (in G's),z (in G's)
1426437993.945058,0.013901,-0.314240,-0.935165
1426437993.954884,0.001205,-0.295822,-0.937225
1426437993.964710,-0.002808,-0.285507,-0.943588
1426437993.974539,-0.004898,-0.285446,-0.949539
1426437993.984366,-0.006973,-0.293839,-0.951004
1426437993.994191,-0.012527,-0.292847,-0.954575
1426437994.004019,-0.007675,-0.287613,-0.951721
1426437994.013845,-0.001801,-0.294083,-0.951935
1426437994.023672,0.004318,-0.311111,-0.947403
1426437994.033499,0.002914,-0.323868,-0.940750
1426437994.043326,-0.003510,-0.329117,-0.935104
1426437994.053152,-0.005569,-0.329468,-0.934998
1426437994.062964,-0.007339,-0.319427,-0.935593
1426437994.072806,-0.012573,-0.311539,-0.937332
1426437994.082632,-0.019669,-0.308014,-0.945511
1426437994.092449,-0.017761,-0.307816,-0.956375
1426437994.102283,-0.017929,-0.305359,-0.954330
1426437994.112098,-0.015457,-0.300095,-0.952927
1426437994.121936,-0.021057,-0.299255,-0.956604
1426437994.131774,-0.019760,-0.304428,-0.956528
1426437994.141587,-0.021561,-0.305359,-0.962982
1426437994.151404,-0.022308,-0.302902,-0.962814
1426437994.161249,-0.022247,-0.303040,-0.965729
1426437994.171069,-0.023590,-0.304489,-0.972183
1426437994.180893,-0.025070,-0.301773,-0.978714
1426437994.190723,-0.028854,-0.290680,-0.981384
1426437994.200546,-0.033386,-0.280380,-0.976257
1426437994.210379,-0.038773,-0.275818,-0.965515
1426437994.220198,-0.037186,-0.274307,-0.962906
1426437994.230036,-0.034836,-0.279541,-0.954178
1426437994.239849,-0.038223,-0.283829,-0.944183
1426437994.249675,-0.036713,-0.288467,-0.943726
1426437994.259501,-0.030167,-0.287537,-0.943573
1426437994.269315,-0.028091,-0.280426,-0.940796
1426437994.279152,-0.025406,-0.276428,-0.945145
1426437994.288992,-0.021912,-0.278763,-0.958084
1426437994.298804,-0.008926,-0.284607,-0.962555
1426437994.308620,-0.010620,-0.275116,-0.949234
1426437994.318456,-0.016098,-0.265686,-0.937912
1426437994.328281,-0.014389,-0.268723,-0.937958
1426437994.338086,-0.009628,-0.278427,-0.940384
1426437994.347934,-0.010620,-0.289780,-0.935669
1426437994.357759,-0.017548,-0.294647,-0.927963
1426437994.367587,-0.018463,-0.293488,-0.925903
1426437994.377412,-0.026611,-0.287094,-0.921051
1426437994.387238,-0.030182,-0.282669,-0.924316
1426437994.397065,-0.028442,-0.286102,-0.938339
1426437994.406891,-0.025818,-0.292969,-0.943863
1426437994.416717,-0.027359,-0.299835,-0.943665
1426437994.426544,-0.026886,-0.297745,-0.942017
1426437994.436371,-0.028885,-0.288681,-0.940735
1426437994.446196,-0.031403,-0.276093,-0.935394
1426437994.456022,-0.030151,-0.274765,-0.937195
1426437994.465846,-0.024551,-0.279343,-0.947479
1426437994.475674,-0.020508,-0.284271,-0.954758
1426437994.485499,-0.015945,-0.289062,-0.953339
1426437994.495326,-0.018799,-0.293518,-0.952423
1426437994.505152,-0.020889,-0.285980,-0.957230
1426437994.514986,-0.024673,-0.274445,-0.959457
1426437994.524804,-0.025284,-0.268417,-0.955200
1426437994.534630,-0.024979,-0.269928,-0.948700
1426437994.544456,-0.028549,-0.276321,-0.935486
1426437994.554284,-0.035461,-0.286514,-0.924911
1426437994.564109,-0.039627,-0.291458,-0.914200
1426437994.573937,-0.039886,-0.294205,-0.910370
1426437994.583764,-0.038712,-0.294601,-0.911316
1426437994.593591,-0.038589,-0.297867,-0.919998
1426437994.603418,-0.038696,-0.298492,-0.921051
1426437994.613246,-0.041351,-0.308197,-0.912186
1426437994.623071,-0.045944,-0.321686,-0.896698
1426437994.632901,-0.050659,-0.329117,-0.881622
1426437994.642725,-0.055725,-0.328659,-0.874344
1426437994.652548,-0.065918,-0.326401,-0.866226
1426437994.662375,-0.077271,-0.321732,-0.860672
1426437994.672205,-0.086853,-0.321274,-0.864182
1426437994.682028,-0.094467,-0.312790,-0.883423
1426437994.691858,-0.104980,-0.301300,-0.906723
1426437994.701681,-0.112762,-0.286926,-0.926041
1426437994.711511,-0.124405,-0.280350,-0.929520
1426437994.721333,-0.133072,-0.284500,-0.920197
1426437994.731165,-0.140015,-0.300446,-0.908447
1426437994.740983,-0.144058,-0.321152,-0.898071
1426437994.750820,-0.142624,-0.339691,-0.895996
1426437994.760635,-0.141083,-0.352936,-0.897827
1426437994.770472,-0.134735,-0.364624,-0.908401
1426437994.780291,-0.128220,-0.376450,-0.924622
1426437994.790125,-0.112442,-0.384079,-0.945572
1426437994.799943,-0.101929,-0.386124,-0.979752
1426437994.809774,-0.091553,-0.383972,-1.000702
1426437994.819595,-0.082977,-0.382629,-1.001282
1426437994.829426,-0.076355,-0.381851,-0.985550
1426437994.839258,-0.065750,-0.384705,-0.956131
1426437994.849082,-0.056992,-0.391464,-0.922150
1426437994.858912,-0.040039,-0.397736,-0.888580
1426437994.868738,-0.023254,-0.405533,-0.854752
1426437994.878559,-0.004852,-0.406494,-0.841110
1426437994.888387,0.017700,-0.389908,-0.844315
1426437994.898200,0.031113,-0.363449,-0.863510
1426437994.908025,0.044174,-0.335022,-0.917526
1426437994.917869,0.061127,-0.301208,-0.981339
1426437994.927686,0.074493,-0.276505,-1.030884
1426437994.937506,0.072189,-0.270248,-1.046295
1426437994.947333,0.057495,-0.270905,-1.014099
1426437994.957168,0.041016,-0.248199,-0.927292
1426437994.966984,0.032471,-0.226471,-0.824280
1426437994.976808,0.045822,-0.234146,-0.733566
1426437994.986634,0.061249,-0.253418,-0.676086
1426437994.996459,0.078659,-0.273666,-0.658615
1426437995.006284,0.088593,-0.283142,-0.655518
1426437995.016111,0.093079,-0.274979,-0.651398
1426437995.025937,0.095596,-0.246384,-0.676147
1426437995.035763,0.090256,-0.199020,-0.687241
1426437995.045590,0.085159,-0.158539,-0.663605
1426437995.055416,0.075150,-0.106903,-0.607376
1426437995.065243,0.060852,-0.054688,-0.525070
1426437995.075085,0.042496,-0.060623,-0.451462
1426437995.084893,0.019470,-0.094452,-0.421448
1426437995.094722,-0.008301,-0.124634,-0.404648
1426437995.104548,-0.028748,-0.149475,-0.419327
1426437995.114374,-0.036377,-0.198975,-0.468231
1426437995.124199,-0.050018,-0.278503,-0.521790
1426437995.134025,-0.070801,-0.360275,-0.542999
1426437995.143851,-0.105408,-0.414337,-0.547089
1426437995.153676,-0.130142,-0.441635,-0.569748
1426437995.163504,-0.162003,-0.456863,-0.593918
1426437995.173331,-0.164886,-0.463776,-0.658035
1426437995.183157,-0.110016,-0.435135,-0.842636
1426437995.192988,-0.046173,-0.333496,-1.082626
1426437995.202802,0.030640,-0.283539,-1.329086
1426437995.212641,0.135818,-0.308716,-1.485107
1426437995.222463,0.186752,-0.309158,-1.542694
1426437995.232289,0.172607,-0.310089,-1.498474
1426437995.242115,0.152740,-0.280502,-1.416046
1426437995.251947,0.119049,-0.285858,-1.324707
1426437995.261768,0.086426,-0.311386,-1.271469
1426437995.271601,0.054443,-0.307281,-1.249573
1426437995.281418,0.020615,-0.281189,-1.216568
1426437995.291241,-0.002045,-0.280975,-1.190460
1426437995.301070,-0.016266,-0.280411,-1.140564
1426437995.310908,-0.023010,-0.282059,-1.106522
1426437995.320723,-0.029160,-0.271042,-1.069672
1426437995.330530,-0.025040,-0.258423,-0.958481
1426437995.340373,-0.030716,-0.299362,-0.887207
1426437995.350187,-0.051590,-0.340027,-0.804138
1426437995.360025,-0.050735,-0.314957,-0.689468
1426437995.369840,-0.044083,-0.284744,-0.689011
1426437995.379673,0.010239,-0.331223,-0.724625
1426437995.389490,0.029297,-0.205139,-0.765686
1426437995.399325,-0.046051,-0.205688,-0.924606
1426437995.409163,-0.027710,-0.163589,-0.867584
1426437995.418975,-0.058136,-0.139755,-0.768600
