timestamp,x (in microteslas),y (in microteslas),z (in microteslas)
1426438682.835726,26.875076,45.825439,-247.960434
1426438682.855551,27.564178,46.169998,-249.291763
1426438682.875370,26.702789,45.308624,-247.461182
1426438682.895174,27.047348,45.997726,-248.459686
1426438682.915012,29.286942,44.102692,-246.961945
1426438682.934817,29.114655,46.342270,-248.126862
1426438682.954621,28.770111,46.342270,-248.459686
1426438682.974454,28.597824,45.825439,-248.293274
1426438682.994262,27.736450,45.997726,-247.794022
1426438683.014071,29.631485,47.548203,-247.294769
1426438683.033877,30.665146,47.892761,-247.294769
1426438683.053709,28.942383,47.203659,-248.958939
1426438683.073501,30.148315,47.031372,-247.128357
1426438683.093335,28.770111,48.754135,-247.461182
1426438683.113131,27.908722,46.514557,-248.293274
1426438683.132937,28.942383,48.237305,-247.294769
1426438683.152743,29.803772,47.031372,-248.459686
1426438683.172553,29.286942,46.514557,-247.960434
1426438683.192365,29.286942,47.203659,-247.294769
1426438683.212172,29.114655,47.720490,-246.462692
1426438683.232003,29.976044,46.859100,-247.960434
1426438683.251801,29.459213,46.342270,-246.462692
1426438683.271619,29.803772,46.686829,-248.459686
1426438683.291457,30.148315,47.720490,-247.794022
1426438683.311257,31.526520,48.065033,-247.794022
1426438683.331070,29.976044,46.514557,-247.627609
1426438683.350889,28.425552,46.342270,-247.128357
1426438683.370721,28.942383,47.203659,-247.627609
1426438683.390512,28.942383,47.548203,-247.960434
1426438683.410350,31.009705,47.203659,-247.960434
1426438683.430144,30.320587,47.548203,-248.293274
1426438683.449960,28.942383,49.270966,-247.960434
1426438683.469775,29.803772,48.065033,-249.125351
1426438683.489596,30.665146,48.581863,-247.960434
1426438683.509406,29.976044,47.548203,-246.961945
1426438683.529214,29.631485,47.548203,-247.960434
1426438683.549048,30.665146,47.548203,-248.293274
1426438683.568866,30.320587,47.548203,-248.293274
1426438683.588677,30.665146,47.892761,-247.627609
1426438683.608491,29.286942,47.548203,-247.627609
1426438683.628303,29.286942,47.203659,-247.960434
1426438683.648123,28.942383,48.581863,-247.960434
1426438683.667947,29.803772,48.754135,-246.795517
1426438683.687769,29.286942,47.892761,-247.960434
1426438683.707577,29.286942,49.960068,-247.294769
1426438683.727394,29.631485,47.892761,-248.293274
1426438683.747209,29.976044,47.892761,-248.626099
1426438683.767025,28.770111,49.787796,-247.128357
1426438683.786851,28.253281,49.270966,-247.627609
1426438683.806663,30.148315,49.443237,-247.794022
1426438683.826479,29.631485,49.960068,-248.626099
1426438683.847538,29.631485,48.926422,-248.958939
1426438683.867345,28.597824,50.304626,-248.293274
1426438683.887157,27.908722,49.615524,-247.960434
1426438683.906966,28.253281,51.682831,-248.958939
1426438683.926802,28.770111,51.855118,-247.794022
1426438683.946607,26.875076,52.716492,-248.626099
1426438683.966414,27.736450,51.166000,-248.126862
1426438683.986220,27.219620,52.716492,-248.626099
1426438684.006056,27.391891,51.855118,-248.792526
