timestamp,x (in microteslas),y (in microteslas),z (in microteslas)
1426433463.981088,27.564178,52.716492,-245.963440
1426433464.000927,28.425552,51.166000,-245.797028
1426433464.020717,28.597824,50.993729,-245.297775
1426433464.040530,28.253281,53.061050,-245.630615
1426433464.060343,28.942383,50.993729,-246.629105
1426433464.080154,27.391891,51.166000,-245.464188
1426433464.099963,27.564178,52.716492,-246.296280
1426433464.119776,28.253281,50.649170,-246.296280
1426433464.139599,27.047348,51.166000,-246.462692
1426433464.159398,27.219620,50.993729,-247.960434
1426433464.179211,28.770111,51.166000,-245.464188
1426433464.199020,26.702789,52.544220,-246.129852
1426433464.218834,26.875076,52.371933,-246.961945
1426433464.238660,27.564178,51.682831,-245.963440
1426433464.258458,28.597824,51.338287,-246.629105
1426433464.278268,26.702789,51.855118,-245.464188
1426433464.298078,27.391891,52.199661,-246.129852
1426433464.317901,28.425552,51.855118,-246.795517
1426433464.337684,28.597824,51.338287,-246.296280
1426433464.357495,27.391891,53.577866,-245.797028
1426433464.377331,28.597824,51.682831,-246.296280
1426433464.397138,28.081009,52.544220,-245.464188
1426433464.416943,26.702789,52.199661,-246.795517
1426433464.436750,27.219620,53.061050,-245.963440
1426433464.456586,27.047348,51.855118,-247.128357
1426433464.476383,27.391891,52.199661,-246.129852
1426433464.496196,27.047348,53.577866,-247.128357
1426433464.516013,27.391891,52.888763,-244.465698
1426433464.535802,28.597824,52.027390,-245.297775
1426433464.555618,27.391891,51.166000,-245.797028
1426433464.575453,27.564178,53.405594,-246.961945
1426433464.595270,28.253281,52.027390,-245.297775
1426433464.615059,27.047348,51.166000,-245.797028
1426433464.634872,27.047348,49.098694,-245.797028
1426433464.654682,27.219620,52.027390,-245.297775
1426433464.674495,27.908722,52.027390,-246.961945
1426433464.694308,26.530518,51.338287,-245.630615
1426433464.714123,27.736450,52.544220,-245.797028
1426433464.733942,28.081009,52.199661,-245.464188
1426433464.753759,27.391891,51.166000,-246.795517
1426433464.773575,26.185959,51.338287,-245.963440
1426433464.793382,25.669144,52.544220,-245.797028
1426433464.813214,27.908722,51.682831,-246.296280
1426433464.833019,28.425552,52.199661,-245.131363
1426433464.852824,27.219620,53.061050,-245.630615
1426433464.872639,27.908722,51.338287,-246.296280
1426433464.892480,27.564178,54.094696,-246.296280
1426433464.912287,27.736450,53.233322,-245.131363
1426433464.932108,27.391891,54.266983,-245.797028
1426433464.951897,26.358246,53.922424,-246.795517
1426433464.971717,26.185959,54.783798,-244.299271
1426433464.990808,26.530518,54.783798,-245.963440
1426433465.010614,27.564178,55.817459,-244.964951
1426433465.030419,26.530518,54.783798,-245.297775
1426433465.050226,26.530518,55.817459,-245.630615
1426433465.070062,26.013687,55.645187,-246.462692
1426433465.089868,25.152313,56.506561,-245.963440
1426433465.109673,29.114655,56.334290,-244.798523
1426433465.129495,27.908722,57.540222,-244.299271
1426433465.149305,26.875076,57.540222,-245.630615
1426433465.169126,26.875076,56.506561,-243.966446
1426433465.188935,27.736450,57.023392,-244.132858
1426433465.208751,27.047348,57.712494,-244.465698
1426433465.228563,27.736450,56.678848,-245.797028
1426433465.248376,27.391891,55.989731,-246.462692
1426433465.268195,26.530518,56.162018,-245.630615
1426433465.288006,27.564178,56.851120,-244.299271
1426433465.307820,26.875076,57.195663,-244.299271
1426433465.327638,28.253281,56.506561,-243.633606
1426433465.347452,28.425552,58.057053,-245.464188
1426433465.367268,27.564178,56.506561,-245.963440
1426433465.387087,28.253281,57.195663,-244.299271
1426433465.406896,29.459213,56.678848,-245.131363
1426433465.426716,29.631485,55.817459,-244.632111
1426433465.446521,27.564178,55.817459,-244.299271
1426433465.466339,28.081009,53.233322,-246.462692
1426433465.486151,29.459213,55.645187,-244.465698
1426433465.505974,29.114655,53.922424,-246.129852
1426433465.525787,28.253281,54.439255,-245.963440
1426433465.545591,28.425552,53.922424,-245.464188
1426433465.565404,28.081009,52.199661,-245.464188
1426433465.585217,27.736450,51.855118,-245.464188
1426433465.605024,29.114655,52.888763,-244.798523
1426433465.624839,30.665146,51.682831,-244.632111
1426433465.644646,30.492874,50.476898,-245.464188
1426433465.664462,30.665146,50.304626,-245.630615
1426433465.684268,29.459213,51.510559,-245.797028
1426433465.704083,30.320587,49.270966,-245.630615
1426433465.723896,29.631485,49.960068,-247.294769
1426433465.743702,28.597824,50.304626,-245.963440
1426433465.763518,30.665146,49.960068,-245.630615
1426433465.783333,29.631485,50.993729,-246.296280
1426433465.803149,29.286942,49.615524,-243.300781
1426433465.822960,31.354248,50.649170,-244.632111
1426433465.842773,29.976044,52.371933,-244.964951
1426433465.862588,30.320587,51.682831,-245.963440
1426433465.882403,30.320587,50.993729,-245.297775
1426433465.902215,30.320587,52.716492,-245.297775
1426433465.922031,30.320587,50.993729,-246.629105
1426433465.941837,30.492874,50.821457,-244.798523
1426433465.961663,31.181976,51.166000,-245.131363
1426433465.981466,30.320587,50.304626,-245.963440
1426433466.001855,31.009705,50.993729,-245.963440
1426433466.021659,29.286942,52.371933,-245.630615
1426433466.041466,28.770111,53.233322,-244.798523
1426433466.061301,30.320587,52.027390,-246.296280
1426433466.081110,29.459213,52.544220,-244.132858
1426433466.100915,29.286942,51.338287,-245.963440
1426433466.120722,29.286942,53.061050,-247.627609
1426433466.140526,28.425552,53.577866,-245.464188
1426433466.160333,28.942383,52.371933,-246.961945
1426433466.180139,29.459213,52.544220,-246.462692
1426433466.199976,28.425552,51.510559,-247.794022
1426433466.219782,29.631485,50.993729,-247.627609
1426433466.239588,28.425552,51.166000,-247.461182
1426433466.259424,27.391891,49.787796,-247.128357
1426433466.279230,30.320587,51.682831,-245.963440
1426433466.299066,28.770111,50.132355,-247.128357
1426433466.318872,29.286942,49.615524,-246.629105
