timestamp,x (in G's),y (in G's),z (in G's)
1426433463.968518,-0.008911,-0.098633,-0.997528
1426433463.978340,-0.026382,-0.089325,-0.998856
1426433463.988177,-0.032364,-0.078217,-1.002975
1426433463.998000,-0.033203,-0.072815,-1.005630
1426433464.007825,-0.027145,-0.074570,-1.006653
1426433464.017650,-0.017639,-0.085281,-1.005829
1426433464.027476,-0.012680,-0.095093,-1.013641
1426433464.037287,-0.018463,-0.093155,-1.019196
1426433464.047125,-0.021011,-0.077606,-1.012451
1426433464.056951,-0.029984,-0.069656,-1.010986
1426433464.066777,-0.034943,-0.066086,-1.018372
1426433464.076591,-0.027588,-0.064301,-1.023560
1426433464.086436,-0.015762,-0.065109,-1.017303
1426433464.096240,-0.014984,-0.065979,-1.008102
1426433464.106077,-0.015198,-0.069397,-1.002960
1426433464.115914,-0.017044,-0.069336,-0.995636
1426433464.125725,-0.013229,-0.069992,-0.985031
1426433464.135550,-0.014435,-0.069366,-0.981247
1426433464.145375,-0.014221,-0.072968,-0.975952
1426433464.155200,-0.012299,-0.076904,-0.978256
1426433464.165025,-0.008011,-0.077850,-0.982086
1426433464.174850,-0.005402,-0.073990,-0.983627
1426433464.184676,-0.010239,-0.069473,-0.988403
1426433464.194502,-0.008438,-0.071884,-0.994125
1426433464.204327,0.001663,-0.083664,-0.990585
1426433464.214154,0.017853,-0.096237,-0.991806
1426433464.223978,0.026001,-0.098373,-1.001221
1426433464.233804,0.019669,-0.093719,-1.000519
1426433464.243630,0.013672,-0.085114,-1.002182
1426433464.253454,0.007126,-0.080322,-1.007233
1426433464.263290,0.006119,-0.086273,-1.016907
1426433464.273109,0.028793,-0.094925,-1.024857
1426433464.282933,0.039032,-0.092728,-1.017334
1426433464.292759,0.041245,-0.081909,-1.007782
1426433464.302586,0.039902,-0.076950,-1.007141
1426433464.312412,0.039078,-0.084351,-1.010834
1426433464.322237,0.044098,-0.097519,-1.003677
1426433464.332063,0.044830,-0.114716,-0.993408
1426433464.341886,0.048111,-0.124298,-0.993652
1426433464.351712,0.047760,-0.125702,-0.990662
1426433464.361537,0.037323,-0.122696,-0.984116
1426433464.371361,0.029587,-0.116760,-0.971100
1426433464.381185,0.031265,-0.124146,-0.954483
1426433464.391007,0.032898,-0.133911,-0.952438
1426433464.400837,0.035110,-0.138840,-0.954239
1426433464.410661,0.030869,-0.138092,-0.964249
1426433464.420486,0.021835,-0.134872,-0.984818
1426433464.430312,0.019882,-0.129227,-1.002563
1426433464.440126,0.024521,-0.124054,-1.009003
1426433464.449962,0.030426,-0.123489,-1.013123
1426433464.459771,0.033371,-0.121902,-1.017639
1426433464.469612,0.036850,-0.119904,-1.027069
1426433464.479426,0.039886,-0.111557,-1.038376
1426433464.489252,0.034317,-0.102936,-1.043823
1426433464.499079,0.024307,-0.094971,-1.043777
1426433464.508906,0.013596,-0.088486,-1.042969
1426433464.518736,0.007553,-0.083984,-1.045624
1426433464.528558,0.005554,-0.078171,-1.050903
1426433464.538383,0.007324,-0.077194,-1.050613
1426433464.548209,0.009811,-0.082687,-1.037842
1426433464.558039,0.010040,-0.087128,-1.021225
1426433464.567853,0.013245,-0.096954,-1.004791
1426433464.577692,0.015167,-0.101410,-0.983368
1426433464.587519,0.005371,-0.101318,-0.962418
1426433464.597349,0.001587,-0.094818,-0.949371
1426433464.607167,-0.003647,-0.086685,-0.949982
1426433464.616999,-0.011673,-0.075272,-0.945618
1426433464.626802,-0.019699,-0.069412,-0.941696
1426433464.636648,-0.023544,-0.068680,-0.941483
1426433464.646469,-0.028091,-0.072906,-0.945587
1426433464.656298,-0.032120,-0.069641,-0.943314
1426433464.666106,-0.036865,-0.065643,-0.944016
1426433464.675931,-0.038696,-0.067886,-0.953323
1426433464.685756,-0.040161,-0.073975,-0.965591
1426433464.695598,-0.037628,-0.073517,-0.979538
1426433464.705405,-0.040237,-0.067902,-0.983322
1426433464.715229,-0.045853,-0.061905,-0.971756
1426433464.725052,-0.054276,-0.059189,-0.958817
1426433464.734877,-0.062775,-0.058731,-0.959534
1426433464.744701,-0.059402,-0.065048,-0.961456
1426433464.754524,-0.057159,-0.077774,-0.962555
1426433464.764349,-0.049530,-0.084381,-0.968918
1426433464.774174,-0.048691,-0.091278,-0.973984
1426433464.783999,-0.054550,-0.097870,-0.976700
1426433464.793829,-0.057632,-0.105820,-0.977875
1426433464.803632,-0.059967,-0.120316,-0.988098
1426433464.813477,-0.060776,-0.126099,-1.005432
1426433464.823309,-0.058838,-0.127975,-1.013535
1426433464.833127,-0.060806,-0.128906,-1.000748
1426433464.842950,-0.065552,-0.132523,-0.983688
1426433464.852774,-0.066437,-0.139603,-0.969528
1426433464.862599,-0.066010,-0.148392,-0.959106
1426433464.872422,-0.071487,-0.156326,-0.959717
1426433464.882246,-0.072510,-0.161331,-0.956207
1426433464.892082,-0.069336,-0.162903,-0.955276
1426433464.901906,-0.064468,-0.167786,-0.960510
1426433464.911729,-0.056549,-0.175446,-0.968430
1426433464.921555,-0.046600,-0.171463,-0.981522
1426433464.931380,-0.041824,-0.161774,-0.999908
1426433464.941202,-0.031342,-0.153351,-1.004288
1426433464.951026,-0.025848,-0.142227,-1.002762
1426433464.960850,-0.021240,-0.135300,-0.977112
1426433464.970674,-0.018326,-0.133087,-0.939026
1426433464.980506,-0.019821,-0.135712,-0.909836
1426433464.990321,-0.017242,-0.133194,-0.897110
1426433465.000129,-0.009399,-0.133072,-0.895584
1426433465.009968,-0.000412,-0.131821,-0.897324
1426433465.019782,0.005875,-0.132233,-0.901184
1426433465.029618,0.012894,-0.133240,-0.909348
1426433465.039432,0.018326,-0.131744,-0.929825
1426433465.049267,0.019028,-0.125824,-0.962006
1426433465.059091,0.020981,-0.119629,-0.995605
1426433465.068916,0.022827,-0.111649,-1.018936
1426433465.078729,0.017456,-0.106583,-1.026581
1426433465.088567,0.008957,-0.108658,-1.022934
1426433465.098395,0.001053,-0.112869,-1.023239
1426433465.108217,0.002411,-0.120224,-1.024841
1426433465.118044,-0.001373,-0.126999,-1.020935
1426433465.127859,-0.006531,-0.133820,-1.017746
1426433465.137691,-0.017975,-0.139023,-1.018204
1426433465.147516,-0.023361,-0.145859,-1.019470
1426433465.157354,-0.027603,-0.146072,-1.025665
1426433465.167166,-0.031479,-0.143585,-1.036880
1426433465.176979,-0.034851,-0.144562,-1.053268
