-5.326322e-07,-0.019113773,0.031896945,1.42643867105e+12,1.42643867106e+12,888888,0,13
-0.18217117,3.0460157,8.913514,1.42643867105e+12,1.42643867108e+12,777777,0,34
11.399994,-17.399994,-33.299988,1.42643867105e+12,1.42643867109e+12,999999,0,41
-5.326322e-07,-5.326322e-07,0.051041614,1.4264386711e+12,1.42643867114e+12,888888,51,41
-0.18726058,3.0609846,8.937165,1.4264386711e+12,1.42643867115e+12,777777,51,48
2.0999908,-20.09999,-32.399994,1.4264386711e+12,1.42643867115e+12,999999,51,50
-5.326322e-07,-5.326322e-07,0.06270706,1.42643867115e+12,1.42643867118e+12,888888,100,35
-0.22228774,3.068469,8.86262,1.42643867115e+12,1.4264386712e+12,777777,101,49
-7.199997,-22.799988,-32.09999,1.42643867115e+12,1.4264386712e+12,999999,100,55
-0.02129437,-5.326322e-07,0.018952653,1.4264386712e+12,1.42643867123e+12,888888,151,28
-0.25821304,3.0370345,8.673862,1.4264386712e+12,1.42643867124e+12,777777,151,37
-6.899994,-22.5,-32.399994,1.4264386712e+12,1.42643867124e+12,999999,151,39
-0.036166795,0.018201906,0.018919628,1.42643867125e+12,1.42643867127e+12,888888,200,23
-0.13217515,2.9948223,8.66099,1.42643867125e+12,1.42643867128e+12,777777,200,27
-6.599991,-22.5,-32.699997,1.42643867125e+12,1.42643867128e+12,999999,199,30
-0.032931052,-5.326322e-07,-5.326322e-07,1.4264386713e+12,1.42643867132e+12,888888,247,24
0.07379654,2.9928763,8.414003,1.4264386713e+12,1.42643867132e+12,777777,247,27
-6.299988,-21.59999,-33.299988,1.4264386713e+12,1.42643867132e+12,999999,247,28
-0.30151057,-0.20244658,-0.067423515,1.42643867135e+12,1.42643867135e+12,888888,298,8
0.6195616,3.3391063,8.258027,1.42643867135e+12,1.42643867136e+12,777777,298,15
-6.299988,-21.299988,-33.59999,1.42643867134e+12,1.42643867137e+12,999999,297,21
-0.4891002,-0.050030146,-0.28059357,1.4264386714e+12,1.4264386714e+12,888888,350,2
1.1515553,3.4301171,8.583001,1.4264386714e+12,1.42643867141e+12,777777,350,8
-6.899994,-20.399994,-33,1.4264386714e+12,1.42643867141e+12,999999,350,9
