timestamp,x (in radians/s),y (in radians/s),z (in radians/s)
1426433564.744848,-0.003291,0.034178,0.104453
1426433564.754854,-0.020235,0.050241,0.105655
1426433564.764882,-0.044655,0.058871,0.108998
1426433564.774888,-0.068040,0.058955,0.114438
1426433564.784873,-0.084046,0.043011,0.120853
1426433564.794879,-0.088412,0.019586,0.122927
1426433564.804891,-0.085269,0.006767,0.124998
1426433564.814897,-0.073634,-0.001780,0.120654
1426433564.824912,-0.054568,-0.003909,0.108842
1426433564.834918,-0.030197,0.002533,0.088515
1426433564.844929,-0.007959,0.006846,0.069257
1426433564.854935,0.010102,0.010008,0.061726
1426433564.864938,0.015462,0.007787,0.068079
1426433564.874944,0.008053,0.002413,0.077679
1426433564.884950,-0.003600,0.004550,0.084131
1426433564.894956,-0.016379,0.005699,0.083134
1426433564.904965,-0.025982,0.011139,0.076813
1426433564.914971,-0.023886,0.015458,0.069365
1426433564.924963,-0.011172,0.018681,0.058667
1426433564.934969,-0.002669,0.021867,0.054376
1426433564.944988,0.000452,0.008004,0.054315
1426433564.954994,-0.006059,-0.004669,0.046855
1426433564.965000,-0.015651,-0.000313,0.042659
1426433564.975006,-0.020814,0.027387,0.044904
1426433564.985012,-0.035486,0.047546,0.062076
1426433564.995018,-0.056784,0.031593,0.072775
1426433565.005026,-0.070886,-0.008737,0.066326
1426433565.015032,-0.072157,-0.034200,0.056668
1426433565.025037,-0.063649,-0.029948,0.052381
1426433565.035043,-0.060408,-0.015016,0.048156
1426433565.045051,-0.058315,-0.009623,0.039647
1426433565.055057,-0.065852,-0.014834,0.032216
1426433565.065063,-0.072337,-0.028612,0.029009
1426433565.075069,-0.071418,-0.045587,0.021497
1426433565.085075,-0.060807,-0.043457,0.015064
1426433565.095081,-0.041435,-0.004163,0.015096
1426433565.105088,-0.027316,0.031856,0.026854
1426433565.115094,-0.029290,0.044537,0.038615
1426433565.125100,-0.038940,0.028597,0.040740
1426433565.135106,-0.043470,-0.010702,0.032118
1426433565.145112,-0.043716,-0.036121,0.017132
1426433565.155118,-0.036322,-0.027512,0.003284
1426433565.165126,-0.015039,-0.008323,-0.011662
1426433565.175132,0.007248,-0.000855,-0.026652
1426433565.185138,0.021050,0.002331,-0.034162
1426433565.195144,0.030649,0.002256,-0.032082
1426433565.205150,0.035027,0.012800,-0.023552
1426433565.215156,0.034156,0.029715,-0.009654
1426433565.225162,0.029105,0.054058,0.009613
1426433565.235168,0.013414,0.075238,0.032116
1426433565.245174,0.002906,0.080482,0.047089
1426433565.255180,-0.004685,0.049610,0.050219
1426433565.265187,-0.006971,0.012297,0.055431
1426433565.275193,-0.001868,-0.020688,0.048910
1426433565.285200,0.008529,-0.040802,0.029631
1426433565.295206,0.024266,-0.050246,0.005037
1426433565.305216,0.048510,-0.058654,-0.021725
1426433565.315222,0.070699,-0.068216,-0.037835
1426433565.325217,0.087726,-0.074734,-0.034747
1426433565.335223,0.093211,-0.065322,-0.019840
1426433565.345236,0.086031,-0.051687,0.006854
1426433565.355242,0.060745,-0.035798,0.031516
1426433565.365256,0.021553,-0.022963,0.049851
1426433565.375262,-0.034821,-0.019494,0.055466
1426433565.385268,-0.100891,-0.029764,0.055761
1426433565.395274,-0.162699,-0.051855,0.064513
1426433565.405264,-0.212747,-0.077289,0.081712
1426433565.415270,-0.241488,-0.101791,0.099872
1426433565.425284,-0.256333,-0.111431,0.114818
1426433565.435290,-0.261669,-0.119961,0.119075
1426433565.445303,-0.262744,-0.118870,0.116955
1426433565.455309,-0.261634,-0.107141,0.114858
1426433565.465313,-0.263503,-0.077440,0.128804
1426433565.475319,-0.274781,-0.036111,0.157738
1426433565.485312,-0.284099,-0.011733,0.175962
1426433565.495318,-0.290411,-0.003217,0.180279
1426433565.505339,-0.279899,-0.010612,0.167428
1426433565.515345,-0.245151,-0.051061,0.143703
1426433565.525350,-0.192321,-0.101240,0.124113
1426433565.535356,-0.140513,-0.149323,0.108794
1426433565.545363,-0.105531,-0.180421,0.109582
1426433565.555369,-0.102287,-0.195511,0.126549
1426433565.565376,-0.127685,-0.200922,0.151142
1426433565.575382,-0.175479,-0.196507,0.164170
1426433565.585389,-0.218109,-0.188706,0.153762
1426433565.595395,-0.243880,-0.173275,0.114553
1426433565.605402,-0.254961,-0.160871,0.048648
1426433565.615408,-0.250069,-0.138914,-0.023693
1426433565.625413,-0.235352,-0.096948,-0.077921
1426433565.635419,-0.220436,-0.044515,-0.112953
1426433565.645426,-0.206347,0.008695,-0.117107
1426433565.655432,-0.194217,0.057416,-0.095717
1426433565.665439,-0.170258,0.110207,-0.061598
1426433565.675445,-0.132404,0.163923,-0.021158
1426433565.685452,-0.091484,0.182405,0.026603
1426433565.695458,-0.059155,0.194596,0.069063
1426433565.705464,-0.054648,0.194258,0.102040
1426433565.715470,-0.066282,0.177073,0.124397
1426433565.725477,-0.072622,0.148102,0.150947
1426433565.735483,-0.060889,0.113701,0.177389
1426433565.745489,-0.032199,0.082519,0.190983
1426433565.755495,0.006116,0.078029,0.191842
1426433565.765502,0.059522,0.116103,0.187443
1426433565.775508,0.129008,0.183966,0.176673
1426433565.785514,0.212226,0.229374,0.166827
1426433565.795520,0.289026,0.255558,0.166530
1426433565.805527,0.345503,0.256248,0.171573
1426433565.815533,0.366611,0.225271,0.168173
1426433565.825552,0.361826,0.164853,0.140321
1426433565.835558,0.337762,0.108978,0.094482
1426433565.845546,0.323227,0.055259,0.040087
1426433565.855552,0.340826,0.019340,-0.001635
1426433565.865562,0.394914,-0.003216,-0.014753
1426433565.875568,0.467291,-0.028259,-0.001357
1426433565.885581,0.528164,-0.053498,0.039774
1426433565.895587,0.548762,-0.072306,0.101353
1426433565.905599,0.507757,-0.083446,0.178168
1426433565.915605,0.397700,-0.085809,0.270259
1426433565.925588,0.231255,-0.081468,0.363717
1426433565.935594,0.045425,-0.092819,0.439124
1426433565.945608,-0.115221,-0.131724,0.484508
1426433565.955614,-0.205895,-0.189951,0.502866
1426433565.965616,-0.214581,-0.232573,0.510221
1426433565.975622,-0.150848,-0.261695,0.509808
1426433565.985640,-0.039248,-0.273881,0.491115
1426433565.995646,0.086171,-0.255029,0.447970
1426433566.005654,0.184036,-0.190081,0.390210
1426433566.015660,0.227691,-0.101351,0.328540
1426433566.025666,0.213718,-0.038924,0.268136
1426433566.035672,0.166489,-0.028523,0.210920
1426433566.045663,0.120097,-0.076805,0.164153
1426433566.055669,0.100391,-0.152127,0.144843
1426433566.065691,0.108595,-0.211816,0.144606
1426433566.075697,0.143626,-0.239759,0.149663
1426433566.085703,0.194730,-0.252913,0.157882
1426433566.095709,0.254461,-0.246958,0.167184
1426433566.105716,0.306791,-0.232449,0.177616
1426433566.115722,0.343168,-0.208223,0.183902
1426433566.125729,0.363517,-0.179544,0.179636
