timestamp,x (in microteslas),y (in microteslas),z (in microteslas)
1426433564.611242,-5.512848,31.354248,-247.294769
1426433564.631062,-6.546494,31.698807,-244.964951
1426433564.650872,-3.790085,30.320587,-246.629105
1426433564.670694,-6.201950,31.354248,-245.297775
1426433564.690497,-4.479187,31.354248,-246.629105
1426433564.710312,-3.962357,30.837418,-245.797028
1426433564.730118,-4.651459,30.492874,-247.128357
1426433564.749930,-4.996017,31.526520,-247.128357
1426433564.769745,-4.651459,32.560181,-246.462692
1426433564.789559,-4.996017,31.526520,-246.795517
1426433564.809359,-4.479187,31.698807,-246.629105
1426433564.829169,-6.029678,31.871078,-247.128357
1426433564.848981,-4.306915,31.181976,-246.462692
1426433564.868782,-5.340561,31.871078,-247.461182
1426433564.888593,-4.651459,33.249283,-246.462692
1426433564.908396,-3.962357,29.803772,-247.128357
1426433564.928203,-4.996017,32.215637,-246.795517
1426433564.948009,-5.340561,31.181976,-245.797028
1426433564.967817,-4.823746,31.698807,-246.629105
1426433564.987632,-5.340561,30.492874,-246.795517
1426433565.007438,-5.685120,30.837418,-247.794022
1426433565.027245,-5.340561,31.526520,-247.128357
1426433565.047044,-5.340561,31.181976,-245.797028
1426433565.066856,-5.512848,31.354248,-246.629105
1426433565.086662,-6.718781,30.837418,-246.129852
1426433565.106489,-4.823746,33.077011,-245.630615
1426433565.126274,-3.617813,31.526520,-246.129852
1426433565.146110,-5.685120,33.593842,-246.129852
1426433565.165917,-6.029678,31.526520,-246.462692
1426433565.185713,-3.617813,33.249283,-245.797028
1426433565.205515,-6.374222,31.871078,-246.129852
1426433565.225338,-6.718781,31.871078,-246.462692
1426433565.245124,-3.100983,31.698807,-246.961945
1426433565.264935,-5.340561,31.526520,-247.461182
1426433565.284740,-4.134628,31.354248,-246.296280
1426433565.304558,-4.823746,31.698807,-246.961945
1426433565.324362,-5.168289,31.354248,-246.961945
1426433565.344170,-4.996017,30.492874,-246.462692
1426433565.363975,-3.790085,33.421570,-247.294769
1426433565.383786,-6.029678,31.871078,-247.128357
1426433565.403618,-6.029678,31.871078,-246.129852
1426433565.423424,-6.718781,31.526520,-246.129852
1426433565.443215,-5.857391,32.387909,-247.627609
1426433565.463005,-6.891052,33.077011,-246.629105
1426433565.482814,-7.063324,31.871078,-245.797028
1426433565.502647,-6.201950,32.043350,-246.961945
1426433565.522454,-6.374222,31.526520,-247.128357
1426433565.542260,-5.512848,32.732452,-247.627609
1426433565.562056,-6.718781,33.593842,-246.129852
1426433565.581860,-7.580154,34.110672,-246.961945
1426433565.601663,-7.752441,33.249283,-246.129852
1426433565.620743,-7.407883,34.282944,-246.795517
1426433565.640545,-6.891052,35.488876,-246.961945
1426433565.660350,-7.235611,34.455215,-247.960434
1426433565.680154,-6.891052,33.421570,-247.294769
1426433565.699962,-6.891052,34.110672,-246.296280
1426433565.719775,-7.063324,34.627502,-246.795517
1426433565.739586,-5.685120,34.627502,-247.128357
1426433565.759381,-7.752441,34.282944,-247.794022
1426433565.779191,-5.685120,34.627502,-248.459686
1426433565.799002,-5.857391,33.766113,-246.961945
1426433565.818810,-5.685120,32.560181,-247.794022
1426433565.838619,-6.201950,33.077011,-246.961945
1426433565.858428,-6.718781,32.904739,-247.461182
1426433565.878234,-6.029678,31.871078,-247.461182
1426433565.898045,-5.340561,32.904739,-246.462692
1426433565.917853,-5.512848,32.043350,-247.627609
1426433565.937663,-6.374222,32.215637,-247.128357
1426433565.957472,-6.718781,33.249283,-246.129852
1426433565.977284,-6.718781,31.181976,-246.129852
1426433565.997092,-7.407883,33.249283,-247.461182
1426433566.016905,-8.441544,32.215637,-246.795517
1426433566.036700,-8.613815,31.698807,-245.630615
1426433566.056523,-7.752441,33.593842,-245.797028
1426433566.076332,-8.613815,32.387909,-246.629105
1426433566.096140,-8.441544,32.904739,-248.126862
1426433566.115956,-8.269257,34.110672,-246.296280
1426433566.135770,-9.992020,32.387909,-245.630615
1426433566.155590,-9.992020,31.698807,-245.630615
1426433566.175404,-8.786087,31.526520,-245.797028
1426433566.195215,-8.441544,31.526520,-246.129852
1426433566.215032,-8.786087,32.215637,-246.795517
1426433566.234849,-8.441544,32.904739,-246.129852
1426433566.254664,-8.613815,31.698807,-246.961945
1426433566.274475,-8.441544,31.871078,-246.462692
1426433566.294304,-9.130646,33.593842,-246.462692
1426433566.314096,-7.235611,32.732452,-246.629105
1426433566.333909,-8.096985,33.593842,-246.462692
1426433566.353716,-7.580154,33.421570,-246.629105
1426433566.373533,-8.613815,33.077011,-247.627609
1426433566.393346,-7.063324,33.249283,-247.794022
1426433566.413154,-7.235611,34.799774,-247.294769
1426433566.432962,-9.475189,33.593842,-247.128357
1426433566.452775,-8.613815,33.421570,-247.960434
1426433566.472587,-8.441544,34.627502,-249.125351
1426433566.492394,-7.580154,34.799774,-247.294769
1426433566.512208,-7.407883,33.938385,-246.795517
1426433566.532020,-7.063324,34.627502,-246.795517
1426433566.551826,-7.924713,34.455215,-248.958939
1426433566.571636,-9.992020,33.421570,-248.293274
1426433566.591439,-8.096985,35.316605,-247.794022
1426433566.611259,-6.891052,34.110672,-247.294769
1426433566.630848,-9.475189,33.593842,-249.125351
1426433566.650644,-8.613815,33.766113,-246.629105
1426433566.670463,-8.958374,34.455215,-247.627609
1426433566.690270,-7.752441,34.282944,-248.792526
1426433566.710076,-9.130646,33.593842,-247.461182
1426433566.729899,-9.819748,33.593842,-248.126862
1426433566.749717,-9.475189,33.249283,-248.126862
1426433566.769524,-9.647476,33.766113,-246.961945
1426433566.789329,-9.819748,32.215637,-249.125351
1426433566.809136,-8.958374,34.110672,-246.961945
1426433566.828968,-6.374222,33.593842,-246.462692
1426433566.848778,-7.924713,32.387909,-247.960434
1426433566.868583,-10.336578,33.421570,-247.294769
1426433566.888390,-8.786087,32.560181,-246.795517
1426433566.908195,-8.441544,31.871078,-248.126862
1426433566.928002,-9.302917,31.698807,-246.629105
1426433566.947808,-8.613815,31.698807,-248.958939
1426433566.967613,-9.475189,31.526520,-247.128357
1426433566.987427,-9.302917,32.732452,-246.961945
1426433567.007255,-9.130646,32.560181,-249.458191
1426433567.027061,-9.819748,32.560181,-250.123856
1426433567.046876,-9.992020,33.077011,-247.627609
1426433567.066696,-9.475189,32.215637,-248.792526
1426433567.086508,-9.647476,32.387909,-248.626099
1426433567.106315,-10.336578,32.732452,-248.958939
1426433567.126107,-9.647476,34.110672,-248.293274
1426433567.145913,-10.164307,32.904739,-248.792526
1426433567.165720,-9.130646,33.593842,-248.126862
1426433567.185553,-10.508850,33.593842,-247.461182
1426433567.205346,-10.681122,33.421570,-247.960434
1426433567.225161,-10.681122,33.766113,-248.958939
1426433567.244974,-10.508850,32.215637,-248.459686
1426433567.264788,-10.508850,34.282944,-247.461182
1426433567.284604,-11.025681,34.110672,-246.961945
1426433567.304418,-11.025681,34.455215,-247.627609
1426433567.324228,-11.887054,33.593842,-247.128357
1426433567.344040,-12.920715,33.938385,-247.461182
1426433567.363851,-13.954376,34.627502,-247.128357
1426433567.383663,-13.092987,33.766113,-246.961945
1426433567.403476,-14.643478,34.282944,-247.128357
1426433567.423291,-12.576172,34.972046,-246.129852
1426433567.443101,-14.988037,34.282944,-248.126862
1426433567.462914,-13.092987,32.387909,-247.294769
1426433567.482725,-13.092987,33.421570,-247.960434
1426433567.502533,-13.265274,32.560181,-247.794022
1426433567.522350,-12.576172,33.593842,-247.128357
1426433567.542161,-12.748444,33.766113,-246.961945
1426433567.561976,-12.231613,33.593842,-246.129852
1426433567.581795,-11.714783,32.043350,-246.629105
1426433567.601603,-10.508850,32.904739,-246.795517
1426433567.621416,-11.887054,32.904739,-247.461182
1426433567.641627,-12.059341,34.455215,-248.626099
1426433567.661436,-12.576172,32.560181,-247.794022
1426433567.681245,-11.714783,33.766113,-248.958939
1426433567.701053,-12.403885,34.110672,-247.960434
1426433567.720864,-12.748444,34.455215,-248.293274
1426433567.740672,-12.576172,34.627502,-248.792526
1426433567.760479,-11.714783,35.144318,-247.627609
1426433567.780285,-11.197952,34.627502,-247.794022
1426433567.800102,-11.714783,35.488876,-247.960434
1426433567.819911,-11.887054,34.627502,-248.792526
1426433567.839714,-11.197952,34.282944,-249.458191
1426433567.859519,-11.370239,36.522537,-248.626099
1426433567.879357,-11.197952,34.627502,-248.792526
1426433567.899162,-13.265274,34.972046,-248.126862
1426433567.918971,-12.748444,35.144318,-248.293274
1426433567.938764,-10.164307,35.661148,-248.126862
1426433567.958579,-11.887054,34.627502,-248.126862
1426433567.978397,-11.542511,35.316605,-248.459686
1426433567.998192,-11.542511,34.282944,-247.461182
1426433568.018020,-11.542511,33.249283,-246.129852
1426433568.037823,-11.714783,34.110672,-247.627609
1426433568.057636,-11.370239,34.110672,-248.293274
1426433568.077447,-12.231613,33.938385,-247.461182
1426433568.097262,-11.370239,33.077011,-248.293274
1426433568.117081,-13.954376,34.972046,-247.461182
1426433568.136884,-13.265274,33.938385,-246.129852
1426433568.156695,-11.887054,32.215637,-247.128357
1426433568.176508,-12.748444,33.421570,-246.296280
1426433568.196311,-11.370239,32.387909,-246.961945
1426433568.216132,-11.197952,31.871078,-246.129852
1426433568.235950,-10.681122,31.698807,-247.627609
1426433568.255762,-9.992020,32.387909,-246.961945
1426433568.275567,-9.130646,32.560181,-247.461182
1426433568.295384,-10.681122,30.665146,-246.961945
1426433568.315195,-8.958374,30.320587,-247.627609
1426433568.335005,-10.336578,31.354248,-247.294769
1426433568.354828,-8.958374,30.320587,-247.627609
1426433568.374630,-9.992020,32.387909,-246.961945
1426433568.394451,-10.681122,32.043350,-246.629105
1426433568.414269,-9.819748,32.560181,-248.459686
1426433568.434083,-9.819748,32.904739,-248.126862
1426433568.453904,-9.992020,33.421570,-247.294769
1426433568.473714,-11.370239,32.387909,-247.960434
1426433568.493536,-10.508850,34.282944,-247.461182
1426433568.513346,-10.508850,34.627502,-246.795517
1426433568.533161,-9.992020,32.043350,-246.629105
1426433568.552966,-9.475189,34.972046,-247.461182
1426433568.572802,-9.819748,33.249283,-247.794022
1426433568.592613,-8.613815,32.732452,-247.960434
1426433568.612414,-9.302917,33.077011,-247.294769
1426433568.632232,-8.786087,33.938385,-248.126862
1426433568.651340,-8.786087,34.282944,-247.461182
1426433568.671151,-9.302917,33.421570,-247.960434
1426433568.690960,-9.992020,33.077011,-246.961945
1426433568.710775,-8.958374,34.455215,-247.627609
1426433568.730584,-10.681122,33.766113,-247.627609
1426433568.750389,-9.647476,34.455215,-247.627609
1426433568.770194,-8.269257,35.144318,-248.293274
1426433568.790032,-8.269257,34.110672,-248.293274
1426433568.809838,-9.819748,34.282944,-247.794022
1426433568.829644,-11.197952,32.904739,-248.459686
1426433568.849432,-8.958374,32.732452,-246.961945
1426433568.869242,-9.475189,33.593842,-246.462692
1426433568.889061,-9.302917,32.732452,-246.629105
1426433568.908871,-8.786087,32.215637,-247.461182
1426433568.928673,-8.441544,33.249283,-248.126862
1426433568.948479,-7.407883,32.215637,-248.459686
1426433568.968285,-7.063324,32.560181,-248.459686
1426433568.988114,-8.786087,33.249283,-247.461182
1426433569.007906,-7.580154,32.387909,-246.629105
1426433569.027740,-8.096985,32.560181,-247.794022
1426433569.047533,-8.613815,33.077011,-247.627609
1426433569.067369,-8.786087,33.249283,-247.128357
1426433569.087169,-9.130646,33.249283,-246.462692
1426433569.106976,-8.786087,31.526520,-247.128357
1426433569.126789,-8.786087,32.560181,-248.126862
1426433569.146596,-8.613815,32.732452,-247.294769
1426433569.166405,-8.613815,31.698807,-247.627609
1426433569.186209,-9.647476,33.421570,-248.958939
1426433569.206017,-9.475189,33.593842,-248.792526
1426433569.225851,-8.269257,32.387909,-246.629105
1426433569.245658,-7.752441,33.938385,-247.461182
1426433569.265472,-7.580154,32.732452,-247.960434
1426433569.285271,-8.269257,31.698807,-247.627609
1426433569.305078,-7.580154,31.009705,-247.294769
1426433569.324882,-6.718781,31.526520,-246.795517
1426433569.344694,-7.235611,30.665146,-247.960434
1426433569.364501,-7.063324,30.148315,-248.459686
1426433569.384313,-8.269257,29.976044,-246.961945
1426433569.404124,-6.374222,30.148315,-247.794022
1426433569.423942,-6.718781,28.425552,-247.128357
1426433569.443757,-6.546494,27.908722,-247.960434
1426433569.463565,-6.718781,31.181976,-247.128357
1426433569.483377,-7.924713,29.976044,-247.627609
1426433569.503191,-7.063324,30.837418,-247.461182
1426433569.523001,-7.235611,31.009705,-246.296280
1426433569.542812,-7.924713,29.631485,-246.296280
1426433569.562630,-9.130646,27.736450,-246.129852
1426433569.582441,-9.130646,26.702789,-245.797028
1426433569.602246,-8.613815,26.875076,-246.296280
1426433569.622066,-8.096985,29.803772,-245.797028
1426433569.641869,-5.857391,28.253281,-244.299271
1426433569.660430,-8.958374,29.286942,-245.630615
1426433569.680236,-7.580154,28.942383,-245.630615
1426433569.700052,-9.130646,27.736450,-245.797028
1426433569.719857,-9.302917,28.253281,-244.964951
1426433569.739671,-9.647476,27.219620,-244.299271
1426433569.759484,-8.786087,27.391891,-244.465698
1426433569.779291,-8.096985,26.702789,-243.800034
1426433569.799106,-9.302917,26.875076,-245.963440
1426433569.818915,-8.786087,26.702789,-244.465698
1426433569.838718,-9.130646,26.358246,-244.798523
1426433569.858535,-6.891052,28.253281,-244.299271
1426433569.878344,-8.786087,26.358246,-245.464188
1426433569.898152,-8.958374,25.841415,-245.297775
1426433569.917958,-8.613815,26.875076,-245.630615
1426433569.937772,-9.302917,28.253281,-244.632111
1426433569.957582,-8.096985,26.358246,-245.131363
1426433569.977396,-7.752441,26.702789,-245.464188
1426433569.997205,-8.269257,26.875076,-243.300781
1426433570.017014,-7.063324,26.013687,-244.798523
1426433570.036824,-7.235611,26.185959,-245.297775
1426433570.056637,-7.063324,27.047348,-244.798523
1426433570.076446,-8.441544,26.013687,-243.800034
1426433570.096266,-8.786087,26.358246,-244.132858
1426433570.116070,-7.580154,26.875076,-243.633606
1426433570.135887,-7.063324,27.736450,-243.800034
1426433570.155704,-6.546494,25.496857,-244.632111
1426433570.175519,-7.407883,26.358246,-245.797028
1426433570.195338,-6.201950,25.496857,-242.635117
1426433570.215144,-7.407883,25.324585,-244.465698
1426433570.234966,-5.857391,27.564178,-244.299271
1426433570.254776,-6.546494,26.875076,-245.297775
1426433570.274585,-6.891052,27.219620,-244.964951
1426433570.294403,-7.580154,25.841415,-244.632111
1426433570.314211,-7.580154,25.496857,-243.633606
1426433570.334027,-7.580154,24.807755,-244.299271
1426433570.353837,-6.546494,26.530518,-244.632111
1426433570.373646,-7.407883,26.358246,-244.132858
1426433570.393453,-7.063324,26.358246,-244.798523
1426433570.413264,-6.374222,26.358246,-244.132858
1426433570.433103,-6.891052,26.185959,-244.964951
1426433570.452895,-5.857391,27.219620,-244.299271
1426433570.472731,-5.685120,27.047348,-244.465698
1426433570.492537,-6.374222,26.358246,-244.798523
1426433570.512343,-6.374222,26.702789,-245.464188
1426433570.532148,-7.407883,26.702789,-245.797028
1426433570.551964,-6.546494,26.875076,-244.964951
1426433570.571791,-5.857391,26.530518,-245.297775
1426433570.591597,-4.996017,27.047348,-244.798523
1426433570.611408,-6.891052,27.219620,-245.297775
1426433570.631207,-6.029678,26.358246,-245.131363
1426433570.651046,-7.235611,27.564178,-245.297775
1426433570.669660,-5.512848,25.841415,-244.632111
1426433570.689492,-5.512848,27.219620,-244.299271
1426433570.709277,-6.546494,26.185959,-245.297775
1426433570.729088,-6.718781,26.358246,-245.131363
1426433570.748907,-7.063324,26.702789,-245.131363
1426433570.768720,-4.651459,26.702789,-243.467194
1426433570.788550,-7.063324,25.324585,-244.132858
1426433570.808338,-4.996017,24.290924,-243.800034
1426433570.828151,-5.340561,26.702789,-243.134369
1426433570.847968,-5.512848,25.841415,-243.966446
1426433570.867784,-3.790085,25.841415,-243.966446
1426433570.887599,-4.651459,26.358246,-242.801529
1426433570.907423,-4.651459,26.013687,-243.134369
1426433570.927225,-5.340561,26.358246,-243.800034
1426433570.947035,-4.996017,26.013687,-243.800034
1426433570.966846,-4.823746,26.875076,-244.632111
1426433570.986662,-5.685120,24.635483,-243.800034
1426433571.006474,-6.891052,24.463211,-242.967941
1426433571.026280,-6.718781,24.290924,-242.801529
1426433571.046095,-5.857391,24.463211,-242.635117
1426433571.065896,-4.823746,24.463211,-242.635117
1426433571.085701,-4.479187,23.774094,-242.967941
1426433571.105529,-5.685120,24.980026,-244.465698
1426433571.125329,-3.617813,24.980026,-243.134369
1426433571.145144,-4.651459,23.601822,-242.801529
1426433571.164952,-4.823746,23.084991,-243.633606
1426433571.184762,-4.479187,23.084991,-242.635117
1426433571.204575,-4.306915,22.223618,-243.134369
1426433571.224388,-3.617813,22.912720,-242.468704
1426433571.244192,-3.445526,23.084991,-242.302277
1426433571.264008,-4.823746,23.774094,-242.302277
1426433571.283815,-3.962357,22.912720,-242.801529
1426433571.303632,-4.134628,22.051346,-242.967941
1426433571.323443,-3.617813,23.601822,-243.134369
1426433571.343255,-4.823746,24.463211,-241.636612
1426433571.363065,-3.962357,23.601822,-242.801529
1426433571.382877,-5.685120,25.324585,-243.134369
1426433571.402683,-4.823746,24.463211,-242.967941
1426433571.422492,-5.340561,23.946381,-242.468704
1426433571.442302,-4.823746,24.463211,-243.300781
1426433571.462116,-2.411880,25.152313,-242.967941
1426433571.481923,-4.996017,24.980026,-242.801529
1426433571.501732,-5.168289,25.496857,-242.967941
1426433571.521540,-3.962357,24.980026,-244.132858
1426433571.541353,-3.445526,23.429550,-243.300781
1426433571.561164,-3.962357,23.601822,-243.800034
1426433571.580971,-2.928696,23.601822,-242.468704
1426433571.600783,-4.996017,25.324585,-243.134369
1426433571.620593,-5.168289,25.841415,-242.967941
1426433571.640404,-4.134628,25.841415,-244.299271
1426433571.660213,-4.651459,24.290924,-243.134369
1426433571.679908,-5.685120,25.669144,-243.800034
1426433571.699716,-5.512848,24.118652,-243.633606
1426433571.719535,-3.617813,25.669144,-241.470200
1426433571.739348,-5.340561,24.980026,-243.134369
1426433571.759155,-3.617813,24.635483,-243.134369
1426433571.778974,-6.029678,24.290924,-242.468704
1426433571.798789,-4.823746,24.463211,-242.635117
1426433571.818614,-3.445526,25.152313,-242.635117
1426433571.838408,-4.306915,24.980026,-242.468704
1426433571.858229,-4.651459,24.980026,-243.467194
1426433571.878035,-3.962357,26.013687,-243.134369
1426433571.897840,-6.546494,25.496857,-242.635117
1426433571.917646,-5.168289,26.530518,-242.967941
1426433571.937484,-6.891052,25.152313,-243.300781
1426433571.957289,-6.374222,26.702789,-243.467194
1426433571.977095,-5.857391,26.875076,-243.633606
1426433571.996932,-5.857391,25.152313,-242.302277
1426433572.016738,-5.857391,25.841415,-243.300781
1426433572.036537,-4.479187,27.219620,-242.967941
1426433572.056345,-6.201950,28.253281,-243.966446
1426433572.076158,-7.063324,27.736450,-243.800034
1426433572.095977,-4.823746,27.219620,-243.966446
1426433572.115787,-6.201950,26.530518,-244.632111
1426433572.135600,-6.374222,26.358246,-243.134369
1426433572.155416,-7.063324,26.358246,-244.132858
1426433572.175246,-7.407883,27.736450,-243.134369
1426433572.195045,-7.752441,28.770111,-244.465698
1426433572.214859,-6.546494,27.564178,-243.966446
1426433572.234677,-8.269257,26.875076,-242.967941
1426433572.254500,-5.685120,26.702789,-242.135864
1426433572.274305,-5.512848,25.496857,-242.302277
1426433572.294142,-7.235611,27.219620,-243.633606
1426433572.313948,-7.235611,26.875076,-242.302277
1426433572.333753,-7.924713,26.875076,-241.969452
1426433572.353559,-7.407883,27.736450,-243.800034
1426433572.373374,-6.891052,27.564178,-243.966446
1426433572.393191,-7.407883,27.391891,-244.465698
1426433572.413000,-7.235611,27.219620,-242.302277
1426433572.432815,-7.924713,25.496857,-241.636612
1426433572.452651,-7.752441,25.324585,-242.468704
1426433572.472457,-5.685120,24.290924,-241.803024
1426433572.492268,-5.857391,25.152313,-242.635117
1426433572.512098,-5.512848,23.429550,-242.302277
1426433572.531897,-6.374222,25.324585,-240.804535
1426433572.551710,-4.996017,23.946381,-240.471695
1426433572.571517,-4.651459,25.324585,-241.137360
1426433572.591341,-6.201950,25.496857,-241.969452
1426433572.611165,-6.201950,25.152313,-241.303787
1426433572.630964,-6.201950,23.429550,-241.636612
1426433572.650769,-6.891052,24.807755,-240.970947
1426433572.670582,-7.580154,25.152313,-241.969452
1426433572.690958,-6.029678,23.946381,-242.801529
1426433572.710769,-4.823746,23.429550,-242.967941
1426433572.730574,-7.235611,25.841415,-243.300781
1426433572.750380,-6.374222,25.324585,-242.801529
1426433572.770211,-5.857391,25.152313,-241.303787
1426433572.790027,-5.340561,24.290924,-242.801529
1426433572.809831,-5.685120,24.635483,-242.801529
1426433572.829622,-5.340561,24.980026,-240.804535
1426433572.849437,-4.823746,24.463211,-242.302277
1426433572.869244,-5.857391,24.807755,-243.633606
1426433572.889065,-4.996017,24.290924,-242.801529
1426433572.908887,-6.891052,24.118652,-241.636612
1426433572.928676,-4.479187,25.152313,-242.302277
1426433572.948501,-4.134628,24.118652,-242.302277
1426433572.968306,-5.340561,26.013687,-242.135864
1426433572.988142,-5.857391,25.841415,-240.638123
1426433573.007948,-3.617813,27.391891,-242.468704
1426433573.027754,-4.306915,26.358246,-242.135864
1426433573.047559,-4.306915,26.358246,-243.134369
