timestamp,x (in microteslas),y (in microteslas),z (in microteslas)
1426438715.590064,-3.273254,24.980026,-246.462692
1426438715.609892,-3.100983,24.807755,-245.630615
1426438715.629691,-4.823746,26.875076,-245.630615
1426438715.649509,-2.411880,26.185959,-246.296280
1426438715.669325,-2.584152,25.324585,-246.462692
1426438715.689140,-2.756424,24.807755,-245.297775
1426438715.708976,-3.100983,24.807755,-246.296280
1426438715.728783,-2.584152,25.669144,-244.798523
1426438715.748588,-3.273254,26.013687,-245.131363
1426438715.768425,-1.895050,26.702789,-247.461182
1426438715.788230,-3.100983,27.219620,-245.630615
1426438715.808043,-2.756424,25.496857,-245.297775
1426438715.827837,-2.584152,26.013687,-246.795517
1426438715.847678,-2.756424,24.807755,-244.964951
1426438715.867485,-2.928696,26.358246,-244.798523
1426438715.887299,-3.617813,26.702789,-246.129852
1426438715.907096,-1.895050,27.047348,-246.795517
1426438715.926897,-3.273254,25.324585,-246.462692
1426438715.946736,-3.790085,27.219620,-245.297775
1426438715.966537,-5.340561,28.770111,-244.465698
1426438715.986344,-4.823746,25.841415,-244.964951
1426438716.006143,-4.479187,27.564178,-246.629105
1426438716.025983,-2.584152,28.425552,-246.129852
1426438716.045769,-6.718781,27.047348,-247.128357
1426438716.065605,-4.134628,27.908722,-246.296280
1426438716.085410,-6.029678,27.736450,-246.795517
1426438716.105217,-4.651459,27.391891,-245.464188
1426438716.125064,-4.823746,28.597824,-246.629105
1426438716.144877,-3.962357,28.770111,-246.129852
1426438716.164695,-3.790085,27.219620,-245.963440
1426438716.184497,-5.340561,28.770111,-246.795517
1426438716.204330,-2.928696,27.047348,-245.797028
1426438716.224139,-4.651459,28.425552,-246.462692
1426438716.243931,-5.340561,28.770111,-245.797028
1426438716.263747,-3.790085,28.253281,-246.296280
1426438716.283562,-3.962357,27.736450,-246.795517
1426438716.303367,-6.029678,29.114655,-245.797028
1426438716.323184,-5.857391,28.942383,-246.629105
1426438716.342991,-5.512848,28.253281,-246.961945
1426438716.362804,-5.857391,28.253281,-246.629105
