timestamp,x (in radians/s),y (in radians/s),z (in radians/s)
1426438715.722483,-0.083372,-0.033420,-0.018856
1426438715.732489,-0.097253,-0.040795,-0.018811
1426438715.742494,-0.109972,-0.045083,-0.008116
1426438715.752500,-0.111044,-0.066508,0.005658
1426438715.762506,-0.091921,-0.083719,0.011894
1426438715.772512,-0.072902,-0.093293,-0.001007
1426438715.782517,-0.067695,-0.091032,-0.018058
1426438715.792523,-0.074149,-0.086624,-0.029721
1426438715.802529,-0.074126,-0.082364,-0.029708
1426438715.812535,-0.068774,-0.084575,-0.024419
1426438715.822542,-0.069860,-0.085614,-0.026546
1426438715.832548,-0.082700,-0.082244,-0.037116
1426438715.842553,-0.108235,-0.072472,-0.041215
1426438715.852559,-0.132642,-0.062786,-0.036804
1426438715.862565,-0.141004,-0.057574,-0.019712
1426438715.872571,-0.139807,-0.052387,-0.005862
1426438715.882576,-0.136526,-0.045011,0.000533
1426438715.892582,-0.135356,-0.027997,0.002712
1426438715.902588,-0.138368,-0.013200,0.016614
1426438715.912594,-0.138231,-0.017663,0.037890
1426438715.922598,-0.138197,-0.032715,0.052744
1426438715.932604,-0.139266,-0.048785,0.063342
1426438715.942625,-0.124372,-0.068152,0.074914
1426438715.952631,-0.131929,-0.089419,0.075947
1426438715.962630,-0.147964,-0.099967,0.074928
1426438715.972636,-0.148951,-0.098987,0.084516
1426438715.982641,-0.145657,-0.090556,0.091979
1426438715.992647,-0.127534,-0.086400,0.091903
1426438716.002661,-0.107353,-0.082165,0.082235
1426438716.012667,-0.097768,-0.069360,0.073713
1426438716.022647,-0.097689,-0.054450,0.073762
1426438716.032653,-0.099722,-0.040623,0.077011
1426438716.042658,-0.113506,-0.034184,0.080294
1426438716.052664,-0.130517,-0.030901,0.081454
1426438716.062680,-0.142261,-0.030793,0.077255
1426438716.072686,-0.155141,-0.038093,0.068779
1426438716.082696,-0.164842,-0.056113,0.065574
1426438716.092702,-0.163868,-0.076374,0.067632
1426438716.102708,-0.152277,-0.100947,0.068559
1426438716.112714,-0.148191,-0.123265,0.061013
1426438716.122720,-0.159965,-0.124192,0.053617
1426438716.132726,-0.154594,-0.106057,0.047263
1426438716.142731,-0.141700,-0.073045,0.039855
1426438716.152737,-0.129857,-0.031466,0.028222
1426438716.162743,-0.110605,-0.002740,0.019704
1426438716.172749,-0.096827,-0.002739,0.011119
1426438716.182755,-0.093862,-0.021765,-0.005991
1426438716.192761,-0.098348,-0.048254,-0.017765
1426438716.202767,-0.107036,-0.075865,-0.021006
1426438716.212773,-0.113445,-0.084379,-0.017808
1426438716.222765,-0.116632,-0.076865,-0.022026
1426438716.232771,-0.127258,-0.065038,-0.027257
1426438716.242790,-0.140081,-0.061688,-0.035698
1426438716.252796,-0.154043,-0.072178,-0.044179
1426438716.262802,-0.168063,-0.095457,-0.051638
1426438716.272808,-0.185267,-0.127309,-0.051656
1426438716.282827,-0.207758,-0.153816,-0.050567
1426438716.292833,-0.240917,-0.188811,-0.046258
1426438716.302828,-0.267841,-0.248308,-0.045254
1426438716.312834,-0.287516,-0.319381,-0.063486
1426438716.322847,-0.295495,-0.387285,-0.086024
1426438716.332853,-0.293889,-0.456320,-0.107549
1426438716.342858,-0.286956,-0.523245,-0.130158
1426438716.352864,-0.277837,-0.587038,-0.147445
1426438716.362853,-0.279419,-0.651774,-0.171069
1426438716.372859,-0.294645,-0.675941,-0.196622
1426438716.382867,-0.315142,-0.677630,-0.230590
1426438716.392873,-0.345292,-0.672744,-0.278328
1426438716.402899,-0.368963,-0.650853,-0.326043
1426438716.412905,-0.387431,-0.647069,-0.377036
1426438716.422888,-0.398391,-0.642322,-0.421677
1426438716.432894,-0.365596,-0.604721,-0.476008
1426438716.442910,-0.276939,-0.479084,-0.526072
1426438716.452916,-0.188425,-0.414375,-0.552914
1426438716.462922,-0.106485,-0.391204,-0.575602
1426438716.472928,-0.050205,-0.384906,-0.600346
1426438716.482945,-0.024801,-0.367709,-0.632353
1426438716.492951,-0.025142,-0.357628,-0.684480
1426438716.502935,-0.046870,-0.352669,-0.745034
1426438716.512941,-0.090750,-0.318897,-0.797932
1426438716.522955,-0.147266,-0.276653,-0.837964
1426438716.532961,-0.211131,-0.231282,-0.866240
1426438716.542974,-0.263064,-0.202338,-0.854176
1426438716.552980,-0.286852,-0.169850,-0.783692
1426438716.562975,-0.288915,-0.130526,-0.661131
1426438716.572981,-0.281058,-0.085251,-0.498147
1426438716.582983,-0.247521,-0.032780,-0.323558
1426438716.592989,-0.190501,0.029132,-0.147991
1426438716.603005,-0.106713,0.127151,0.022239
1426438716.613011,0.007050,0.274110,0.179706
1426438716.623016,0.135931,0.464668,0.335110
1426438716.633022,0.265014,0.679630,0.500175
1426438716.643029,0.371519,0.842465,0.672633
1426438716.653035,0.436697,0.851179,0.837340
1426438716.663042,0.426200,0.651643,0.995355
1426438716.673048,0.362809,0.311807,1.155302
1426438716.683052,0.308894,-0.026878,1.300303
1426438716.693058,0.287291,-0.267584,1.426302
1426438716.703065,0.303622,-0.353898,1.533456
1426438716.713071,0.372009,-0.244445,1.630347
1426438716.723078,0.479717,0.056507,1.725540
1426438716.733084,0.540950,0.458031,1.801069
1426438716.743089,0.495475,0.887268,1.827186
1426438716.753095,0.317932,1.244685,1.757918
1426438716.763101,0.023659,1.396983,1.601268
1426438716.773107,-0.316910,1.302813,1.406781
1426438716.783110,-0.630405,1.084894,1.217077
1426438716.793116,-0.837021,0.894793,1.060997
1426438716.803137,-0.894842,0.800391,0.942812
1426438716.813143,-0.838960,0.788968,0.877559
1426438716.823136,-0.701282,0.859594,0.870717
1426438716.833142,-0.519381,0.963552,0.915926
1426438716.843149,-0.340240,1.084134,1.006979
1426438716.853155,-0.208006,1.198625,1.095052
1426438716.863160,-0.116895,1.243434,1.143713
1426438716.873166,-0.025375,1.227957,1.147465
1426438716.883173,0.100807,1.153915,1.128496
1426438716.893179,0.249318,1.039042,1.133767
1426438716.903185,0.374681,0.883216,1.203955
1426438716.913191,0.414230,0.739136,1.323579
1426438716.923196,0.333731,0.622212,1.460923
1426438716.933202,0.173084,0.505046,1.560341
1426438716.943209,0.013883,0.380157,1.574564
1426438716.953215,-0.036294,0.271533,1.491425
1426438716.963220,0.091900,0.198971,1.314899
1426438716.973226,0.366828,0.175130,1.077123
1426438716.983232,0.719447,0.176614,0.816688
1426438716.993238,1.069992,0.182331,0.560535
1426438717.003243,1.340771,0.191610,0.314372
1426438717.013249,1.450773,0.173943,0.088084
1426438717.023255,1.329827,0.102803,-0.086131
1426438717.033261,1.056654,-0.052192,-0.197054
1426438717.043280,0.821884,-0.233231,-0.280576
1426438717.053286,0.726651,-0.390486,-0.374296
1426438717.063270,0.746329,-0.508633,-0.506784
1426438717.073276,0.841528,-0.561724,-0.694791
1426438717.083288,0.920130,-0.471613,-0.923763
1426438717.093294,0.875190,-0.214848,-1.130283
1426438717.103304,0.704715,0.104419,-1.224195
1426438717.113310,0.482269,0.252199,-1.172569
1426438717.123327,0.322888,0.076879,-1.006282
1426438717.133333,0.383396,-0.386108,-0.851613
1426438717.143316,0.720690,-0.925408,-0.793318
1426438717.153322,1.192091,-1.318543,-0.843795
1426438717.163329,1.518400,-1.462026,-0.962991
1426438717.173335,1.599589,-1.459345,-1.070905
1426438717.183353,1.545978,-1.433906,-1.137621
1426438717.193359,1.426525,-1.413666,-1.177411
1426438717.203363,1.310223,-1.427696,-1.199233
1426438717.213369,1.210957,-1.473986,-1.198890
1426438717.223376,1.105212,-1.540495,-1.196452
1426438717.233382,1.012418,-1.581567,-1.188672
1426438717.243388,0.945788,-1.549586,-1.150977
1426438717.253394,0.915745,-1.459339,-1.102627
1426438717.263398,0.936209,-1.316362,-1.029872
1426438717.273404,0.989117,-1.123819,-0.925180
1426438717.283411,1.047375,-0.921690,-0.823677
1426438717.293417,1.087479,-0.752624,-0.706223
1426438717.303423,1.077428,-0.679616,-0.536672
1426438717.313429,1.045902,-0.693094,-0.331103
1426438717.323447,1.065426,-0.745388,-0.106754
1426438717.333453,1.169147,-0.803633,0.132059
1426438717.343449,1.353949,-0.823953,0.365270
1426438717.353455,1.560192,-0.788834,0.579394
1426438717.363466,1.693455,-0.653131,0.788889
1426438717.373472,1.686627,-0.430355,0.999367
1426438717.383463,1.519005,-0.198053,1.202161
1426438717.393469,1.253482,-0.083988,1.353958
1426438717.403472,1.021858,-0.080054,1.417933
1426438717.413478,0.969702,-0.072269,1.415025
1426438717.423497,1.066580,0.007595,1.357319
1426438717.433503,1.138382,0.224229,1.268250
1426438717.443518,1.062529,0.527047,1.166360
1426438717.453524,0.845719,0.769014,1.053263
1426438717.463518,0.509625,0.973114,0.962992
1426438717.473524,0.131040,1.137670,0.913255
1426438717.483531,-0.121110,1.267529,0.851065
1426438717.493537,-0.169513,1.481499,0.779619
1426438717.503543,-0.097648,1.788909,0.777075
1426438717.513549,-0.066508,1.961806,0.832842
1426438717.523555,-0.129550,1.850952,0.880697
1426438717.533561,-0.233348,1.557651,0.874931
1426438717.543568,-0.307713,1.256084,0.824280
1426438717.553574,-0.324129,1.032945,0.778920
1426438717.563578,-0.278179,0.903019,0.749522
1426438717.573584,-0.177155,0.890803,0.740463
1426438717.583593,-0.059263,0.994216,0.770021
1426438717.593599,0.035624,1.142261,0.824325
1426438717.603612,0.116533,1.255179,0.884970
1426438717.613618,0.211096,1.333948,0.944371
1426438717.623602,0.306353,1.346712,1.000359
1426438717.633608,0.368979,1.275838,1.023234
1426438717.643621,0.372812,1.202379,1.017652
1426438717.653627,0.315400,1.215470,1.020110
1426438717.663641,0.212658,1.307583,1.028376
1426438717.673647,0.125783,1.413672,1.013188
1426438717.683656,0.092667,1.466532,0.962429
1426438717.693662,0.115391,1.434050,0.891949
1426438717.703650,0.151452,1.294918,0.828506
1426438717.713656,0.170520,0.996361,0.740140
1426438717.723674,0.198027,0.585557,0.577912
1426438717.733680,0.304034,0.221838,0.344122
1426438717.743687,0.496657,-0.048505,0.094239
1426438717.753693,0.699052,-0.202558,-0.070149
1426438717.763699,0.843960,-0.240775,-0.172128
1426438717.773705,0.897659,-0.274631,-0.228927
1426438717.783710,0.927797,-0.397162,-0.242253
1426438717.793716,1.014834,-0.638269,-0.253058
1426438717.803723,1.133351,-0.915426,-0.300332
1426438717.813729,1.161329,-1.125546,-0.398033
1426438717.823735,0.949628,-1.239799,-0.575130
1426438717.833741,0.508022,-1.294936,-0.780695
1426438717.843747,-0.016004,-1.309651,-0.930360
1426438717.853753,-0.425389,-1.256242,-1.033534
