timestamp,x (in G's),y (in G's),z (in G's)
1426437910.110839,0.035767,-0.413467,-0.888092
1426437910.120660,0.045441,-0.415985,-0.885986
1426437910.130496,0.050674,-0.421173,-0.881348
1426437910.140314,0.057007,-0.426468,-0.868973
1426437910.150155,0.056564,-0.428452,-0.861725
1426437910.159996,0.061691,-0.430222,-0.858032
1426437910.169813,0.063843,-0.433365,-0.848404
1426437910.179651,0.061478,-0.433655,-0.847778
1426437910.189469,0.065903,-0.436188,-0.847977
1426437910.199304,0.075424,-0.437653,-0.850128
1426437910.209125,0.085220,-0.440369,-0.850952
1426437910.218938,0.084106,-0.441254,-0.858261
1426437910.228785,0.088135,-0.430084,-0.869308
1426437910.238600,0.087997,-0.409378,-0.871262
1426437910.248440,0.080032,-0.389191,-0.863251
1426437910.258259,0.081314,-0.383606,-0.836670
1426437910.268095,0.087402,-0.384644,-0.821854
1426437910.277911,0.089600,-0.389603,-0.819717
1426437910.287751,0.088211,-0.397537,-0.803345
1426437910.297587,0.088760,-0.395630,-0.764038
1426437910.307407,0.076904,-0.430191,-0.751129
1426437910.317234,0.077927,-0.441803,-0.732727
1426437910.327063,0.072632,-0.413269,-0.647537
1426437910.336890,0.048248,-0.464203,-0.699127
1426437910.346719,0.039871,-0.443863,-0.718689
1426437910.356546,0.023117,-0.410919,-0.765930
1426437910.366373,0.006546,-0.385010,-0.829910
1426437910.376184,-0.001358,-0.373932,-0.894699
1426437910.386029,0.000519,-0.371429,-0.958069
1426437910.395865,0.002121,-0.369598,-1.004257
1426437910.405680,0.004669,-0.383163,-1.026260
1426437910.415521,-0.004807,-0.409744,-1.021835
1426437910.425348,-0.012253,-0.427734,-1.011215
1426437910.435172,-0.017242,-0.434402,-0.993973
1426437910.445001,-0.023773,-0.451569,-0.983200
1426437910.454823,-0.018692,-0.464203,-0.978516
1426437910.464665,-0.007965,-0.463272,-0.990112
1426437910.474466,0.005859,-0.446854,-1.030609
1426437910.484306,0.021484,-0.425934,-1.087830
1426437910.494135,0.036316,-0.403046,-1.126480
1426437910.503978,0.036758,-0.376236,-1.116028
1426437910.513787,0.028519,-0.354416,-1.057465
1426437910.523614,0.024094,-0.348770,-0.976288
1426437910.533440,0.021103,-0.344315,-0.889725
1426437910.543269,0.011597,-0.344940,-0.798492
1426437910.553096,-0.002029,-0.350220,-0.723785
1426437910.562923,-0.012024,-0.343277,-0.680405
1426437910.572753,-0.016693,-0.326538,-0.655090
1426437910.582581,-0.015778,-0.321182,-0.639526
1426437910.592410,-0.009552,-0.313889,-0.645935
1426437910.602237,-0.002106,-0.300430,-0.661880
1426437910.612066,0.007416,-0.285980,-0.674316
1426437910.621881,0.011185,-0.277878,-0.677948
1426437910.631722,0.016006,-0.273788,-0.671097
1426437910.641565,0.023880,-0.272766,-0.647995
1426437910.651378,0.041763,-0.301178,-0.598053
1426437910.661217,0.070206,-0.328049,-0.563019
1426437910.671041,0.105179,-0.330444,-0.566513
1426437910.680872,0.144852,-0.323364,-0.603622
1426437910.690686,0.177917,-0.329880,-0.655334
1426437910.700512,0.208710,-0.324799,-0.696732
1426437910.710339,0.199768,-0.291962,-0.691818
1426437910.720187,0.172195,-0.273926,-0.653091
1426437910.730000,0.140854,-0.252106,-0.604019
1426437910.739832,0.120743,-0.223709,-0.536682
1426437910.749665,0.099930,-0.213638,-0.427826
1426437910.759485,0.082031,-0.228271,-0.304749
1426437910.769321,0.050186,-0.247986,-0.222382
1426437910.779146,0.007080,-0.260345,-0.143585
1426437910.788974,-0.034027,-0.299347,-0.102615
1426437910.798791,-0.075439,-0.366837,-0.129639
1426437910.808633,-0.130188,-0.427429,-0.245285
1426437910.818448,-0.169312,-0.461380,-0.439636
1426437910.828287,-0.159286,-0.491531,-0.693649
1426437910.838129,-0.094788,-0.540573,-0.995438
1426437910.847944,-0.032394,-0.599960,-1.292740
1426437910.857772,0.013718,-0.609009,-1.510406
1426437910.867600,0.043243,-0.597519,-1.667389
1426437910.877427,0.069138,-0.606537,-1.802139
1426437910.887254,0.072357,-0.614792,-1.935791
1426437910.897082,0.056473,-0.574692,-2.071671
1426437910.906918,0.045441,-0.512466,-2.168365
1426437910.916735,0.022659,-0.473038,-2.114273
1426437910.926569,-0.025299,-0.477112,-1.863937
1426437910.936391,-0.063980,-0.481003,-1.529755
1426437910.946219,-0.082672,-0.491531,-1.182266
1426437910.956048,-0.084885,-0.517609,-0.918442
1426437910.965877,-0.062851,-0.532532,-0.779724
1426437910.975704,-0.035797,-0.511475,-0.727814
1426437910.985534,-0.017227,-0.469406,-0.718918
1426437910.995362,0.004181,-0.418045,-0.738449
1426437911.005191,0.037247,-0.359985,-0.765320
1426437911.015021,0.079590,-0.310852,-0.764755
1426437911.024849,0.091400,-0.274002,-0.730545
1426437911.034685,0.095291,-0.258530,-0.664047
1426437911.044505,0.099472,-0.279449,-0.562592
1426437911.054335,0.093231,-0.342346,-0.437759
1426437911.064163,0.089981,-0.383408,-0.344208
1426437911.073991,0.082870,-0.400436,-0.345139
1426437911.083819,0.087311,-0.404907,-0.434174
1426437911.093647,0.107849,-0.407532,-0.653366
1426437911.103476,0.147308,-0.389175,-0.940033
1426437911.113305,0.177948,-0.354889,-1.219543
1426437911.123133,0.179977,-0.319260,-1.418839
1426437911.132961,0.139160,-0.298264,-1.463226
