timestamp,x (in microteslas),y (in microteslas),z (in microteslas)
1426437909.463325,-5.168289,15.849396,-239.972458
1426437909.483141,-3.100983,16.883057,-240.638123
1426437909.502938,-4.306915,16.021667,-239.473206
1426437909.522742,-3.273254,16.366226,-240.471695
1426437909.542548,-4.479187,16.193954,-239.972458
1426437909.562354,-4.134628,14.126633,-240.638123
1426437909.582161,-3.962357,15.677124,-239.473206
1426437909.601963,-4.823746,16.883057,-239.972458
1426437909.621742,-3.273254,16.021667,-240.138870
1426437909.641548,-5.340561,16.021667,-239.140366
1426437909.661361,-3.790085,16.883057,-239.972458
1426437909.681160,-4.306915,14.988022,-241.470200
1426437909.700965,-3.617813,16.021667,-239.806030
1426437909.720771,-4.651459,16.021667,-240.804535
1426437909.740577,-3.445526,14.815735,-240.305283
1426437909.760381,-2.756424,16.538498,-240.638123
1426437909.780189,-3.445526,16.538498,-239.306778
1426437909.799996,-2.756424,14.815735,-240.970947
1426437909.819801,-4.651459,16.710785,-240.471695
1426437909.839575,-3.790085,17.227600,-240.305283
1426437909.859380,-4.823746,14.815735,-239.306778
1426437909.879189,-3.962357,14.988022,-239.806030
1426437909.898995,-3.790085,16.883057,-240.305283
1426437909.918816,-3.100983,15.504852,-240.970947
1426437909.938593,-3.445526,16.193954,-240.638123
1426437909.958396,-2.756424,15.849396,-242.302277
1426437909.978202,-4.134628,16.538498,-241.303787
1426437909.998033,-3.273254,16.366226,-239.806030
1426437910.017810,-2.584152,16.021667,-240.471695
1426437910.037621,-3.273254,15.677124,-241.137360
1426437910.057436,-4.134628,17.227600,-239.306778
1426437910.077238,-3.962357,16.710785,-239.806030
1426437910.097044,-5.340561,17.399887,-240.804535
1426437910.116850,-3.617813,16.366226,-239.806030
1426437910.136657,-4.134628,17.916718,-241.969452
1426437910.156462,-4.134628,17.227600,-240.638123
1426437910.176264,-5.512848,17.572159,-240.638123
1426437910.196073,-5.340561,16.710785,-242.468704
1426437910.215875,-4.651459,16.710785,-241.470200
1426437910.235681,-4.479187,17.572159,-240.970947
1426437910.255484,-5.340561,18.088989,-241.803024
1426437910.275299,-3.100983,16.883057,-240.638123
1426437910.295102,-4.479187,17.916718,-240.970947
1426437910.314911,-3.962357,17.055328,-240.471695
1426437910.334716,-3.790085,16.883057,-240.970947
1426437910.354520,-2.239594,16.710785,-241.470200
1426437910.374322,-2.411880,17.227600,-239.972458
1426437910.394128,-2.584152,17.744431,-242.468704
1426437910.413932,-2.411880,18.950363,-241.969452
1426437910.433738,-3.100983,18.261261,-243.300781
1426437910.453543,-2.067322,16.538498,-241.969452
1426437910.473896,-1.550491,20.156296,-242.801529
1426437910.493701,-1.550491,20.500854,-242.801529
1426437910.513501,-3.445526,19.984024,-243.300781
1426437910.533310,-2.584152,19.467194,-243.467194
1426437910.553112,-3.445526,18.261261,-243.966446
1426437910.572913,-4.134628,19.294922,-241.969452
1426437910.592717,-3.617813,20.500854,-242.135864
1426437910.612522,-2.928696,18.433533,-243.467194
1426437910.632324,-2.928696,19.467194,-242.801529
1426437910.652134,-1.550491,18.778091,-242.135864
1426437910.671944,-1.378220,17.916718,-241.969452
1426437910.691744,-1.033661,17.916718,-241.636612
1426437910.711550,-0.516830,18.088989,-242.468704
1426437910.731362,-1.722763,18.605820,-241.969452
1426437910.751166,-1.033661,18.605820,-241.969452
1426437910.770972,-1.033661,17.572159,-240.638123
1426437910.790779,-1.205948,16.021667,-240.471695
1426437910.810584,-1.550491,14.298904,-241.137360
1426437910.830361,-2.584152,15.677124,-240.804535
1426437910.850166,-3.617813,16.710785,-241.803024
1426437910.869971,-3.790085,17.572159,-241.303787
1426437910.889794,-3.445526,18.605820,-242.302277
1426437910.909578,-3.962357,19.467194,-242.801529
1426437910.929400,-2.928696,18.088989,-241.137360
1426437910.949196,-4.306915,19.122650,-242.801529
1426437910.969000,-5.340561,19.811752,-242.468704
1426437910.988811,-4.134628,18.261261,-242.967941
1426437911.008613,-4.651459,18.433533,-241.470200
1426437911.028417,-5.685120,16.710785,-241.137360
1426437911.048226,-3.617813,16.021667,-241.803024
1426437911.068032,-4.823746,15.849396,-240.970947
1426437911.087840,-4.823746,15.849396,-238.641113
1426437911.107649,-3.273254,15.332565,-240.471695
1426437911.127452,-3.962357,14.988022,-240.138870
1426437911.147260,-2.584152,15.677124,-239.806030
1426437911.167067,-4.306915,16.021667,-238.807541
1426437911.186867,-2.928696,16.366226,-240.138870
1426437911.206685,-1.895050,16.366226,-240.804535
1426437911.226494,-1.895050,17.055328,-240.804535
1426437911.246298,-2.411880,13.437531,-239.639618
1426437911.266105,-1.722763,15.849396,-239.306778
1426437911.285912,-3.100983,13.782089,-238.973953
1426437911.305714,-1.550491,14.643463,-238.807541
1426437911.325518,-1.895050,13.265259,-238.141876
1426437911.345324,-2.584152,12.576157,-237.476212
1426437911.365129,-3.790085,13.782089,-237.309784
1426437911.384938,-2.239594,14.298904,-237.476212
1426437911.404743,-3.100983,14.815735,-238.641113
1426437911.424554,-3.617813,14.298904,-238.141876
1426437911.444373,-5.857391,15.504852,-240.638123
1426437911.464170,-5.512848,16.883057,-238.641113
1426437911.483260,-5.685120,16.021667,-239.473206
1426437911.503064,-3.962357,16.021667,-239.806030
1426437911.522868,-4.134628,14.815735,-239.639618
1426437911.542663,-5.685120,14.643463,-238.474701
1426437911.562476,-4.479187,15.160294,-239.306778
1426437911.582282,-4.134628,14.126633,-237.309784
1426437911.602089,-5.168289,13.092972,-237.309784
1426437911.621895,-3.273254,13.265259,-236.477707
1426437911.641702,-2.584152,12.920700,-236.477707
1426437911.661472,-2.411880,13.437531,-236.976959
1426437911.681281,-2.239594,13.265259,-237.143372
1426437911.701083,-1.722763,13.782089,-238.641113
1426437911.720893,-2.584152,12.920700,-237.476212
1426437911.740698,-2.411880,14.126633,-238.308289
1426437911.760505,-2.928696,13.609802,-236.810532
1426437911.780302,-1.205948,13.609802,-237.476212
1426437911.800118,-2.411880,14.471191,-238.308289
1426437911.819924,-3.100983,13.782089,-238.641113
1426437911.839724,-2.411880,14.126633,-238.641113
1426437911.859513,-2.584152,13.265259,-237.809036
1426437911.879344,-3.273254,13.954361,-237.809036
1426437911.899147,-2.928696,14.988022,-237.809036
1426437911.918929,-2.239594,13.609802,-237.809036
1426437911.938741,-4.134628,15.504852,-237.642624
1426437911.958552,-4.479187,14.126633,-237.975449
1426437911.978358,-4.306915,13.954361,-237.143372
1426437911.998159,-5.340561,14.988022,-239.473206
1426437912.017968,-3.445526,15.160294,-238.641113
1426437912.037774,-6.718781,16.366226,-238.807541
1426437912.057574,-4.479187,14.471191,-237.975449
1426437912.077396,-4.134628,14.126633,-236.311295
1426437912.097176,-3.100983,13.092972,-236.976959
1426437912.116985,-2.928696,13.609802,-237.143372
1426437912.136811,-2.584152,14.988022,-236.810532
1426437912.156594,-3.100983,13.092972,-234.979965
1426437912.176398,-3.445526,12.059326,-234.647125
1426437912.196204,-1.205948,10.853394,-234.480713
1426437912.216010,-2.928696,12.231598,-235.146378
1426437912.235815,-3.100983,12.748428,-236.976959
1426437912.255611,-2.756424,14.126633,-236.644119
1426437912.275419,-2.411880,12.059326,-236.311295
1426437912.295236,-1.722763,12.059326,-236.311295
1426437912.315030,-3.100983,12.748428,-236.976959
1426437912.334846,-3.962357,14.988022,-238.141876
1426437912.354651,-4.823746,13.782089,-235.645630
1426437912.374457,-3.617813,11.542496,-237.476212
1426437912.394243,-4.306915,11.542496,-235.146378
1426437912.414047,-3.445526,11.025665,-235.645630
1426437912.433853,-4.134628,13.092972,-236.976959
1426437912.453654,-6.029678,16.710785,-239.140366
1426437912.473460,-5.685120,16.710785,-238.807541
1426437912.492548,-6.201950,16.538498,-239.639618
1426437912.512358,-6.201950,19.639465,-240.970947
1426437912.532156,-6.891052,19.639465,-240.305283
1426437912.551963,-7.407883,18.433533,-240.471695
1426437912.571779,-5.340561,18.433533,-238.807541
1426437912.591576,-7.407883,16.710785,-238.474701
1426437912.611380,-5.340561,14.988022,-237.809036
1426437912.631185,-5.685120,14.298904,-238.141876
1426437912.650987,-4.823746,15.160294,-235.645630
1426437912.670796,-3.445526,12.748428,-238.973953
1426437912.690599,-3.790085,12.403870,-235.645630
1426437912.710406,-3.445526,13.437531,-238.641113
1426437912.730212,-4.306915,13.265259,-238.474701
1426437912.750016,-3.617813,12.576157,-238.141876
1426437912.769825,-3.273254,13.609802,-236.477707
1426437912.789626,-3.100983,14.471191,-236.976959
1426437912.809425,-3.790085,12.748428,-237.642624
1426437912.829239,-3.445526,14.471191,-236.976959
1426437912.849046,-2.928696,12.920700,-237.143372
1426437912.868851,-3.617813,13.609802,-237.143372
1426437912.888673,-4.823746,14.471191,-237.642624
1426437912.908462,-4.306915,15.677124,-236.477707
1426437912.928263,-6.029678,15.677124,-238.807541
1426437912.948067,-7.235611,16.538498,-237.309784
1426437912.967872,-6.546494,16.538498,-236.976959
1426437912.987675,-7.752441,17.744431,-238.141876
1426437913.007478,-7.063324,17.744431,-239.473206
1426437913.027282,-6.891052,16.883057,-239.306778
1426437913.047091,-7.063324,17.055328,-238.807541
1426437913.066898,-6.201950,16.538498,-238.641113
1426437913.086702,-6.029678,16.710785,-237.809036
1426437913.106509,-5.857391,14.815735,-238.973953
1426437913.126316,-4.996017,15.677124,-239.806030
1426437913.146127,-4.479187,16.193954,-239.306778
1426437913.165934,-5.340561,15.677124,-236.810532
1426437913.185742,-4.651459,14.298904,-237.809036
1426437913.205568,-2.928696,14.988022,-239.806030
1426437913.225374,-2.928696,15.332565,-237.476212
1426437913.245170,-3.100983,14.126633,-238.641113
1426437913.264991,-2.928696,13.954361,-235.812042
1426437913.284779,-4.306915,15.332565,-236.144867
1426437913.304583,-2.239594,14.643463,-236.144867
1426437913.324391,-3.100983,12.748428,-237.642624
1426437913.344193,-3.962357,14.298904,-237.809036
1426437913.364002,-3.790085,13.782089,-237.309784
1426437913.383796,-3.445526,14.126633,-237.975449
1426437913.403614,-3.790085,14.126633,-236.644119
1426437913.423407,-4.306915,13.265259,-238.474701
1426437913.443214,-3.445526,13.782089,-237.642624
1426437913.463013,-4.823746,13.782089,-238.308289
1426437913.482823,-4.306915,14.643463,-239.140366
1426437913.502446,-4.996017,13.609802,-238.141876
1426437913.522251,-4.306915,14.643463,-236.144867
1426437913.542051,-3.445526,12.403870,-236.311295
1426437913.561863,-6.029678,12.231598,-235.146378
1426437913.581671,-5.512848,13.092972,-235.645630
1426437913.601472,-5.340561,15.332565,-237.809036
1426437913.621284,-6.891052,17.572159,-238.641113
1426437913.641085,-5.512848,17.227600,-239.639618
1426437913.660895,-6.374222,17.744431,-239.473206
1426437913.680701,-7.580154,18.261261,-238.973953
1426437913.700492,-6.891052,17.572159,-238.641113
1426437913.720292,-6.546494,16.538498,-239.306778
1426437913.740105,-7.063324,16.710785,-239.806030
1426437913.759925,-6.718781,16.021667,-239.473206
1426437913.779722,-6.374222,16.366226,-239.140366
1426437913.799534,-4.823746,15.160294,-237.975449
1426437913.819347,-4.134628,14.126633,-237.642624
1426437913.839156,-4.479187,13.437531,-237.642624
1426437913.858961,-4.306915,15.332565,-239.473206
1426437913.878771,-4.134628,15.160294,-240.970947
1426437913.898579,-2.239594,17.055328,-241.137360
1426437913.918383,-2.928696,14.988022,-241.470200
1426437913.938200,-3.273254,17.399887,-241.470200
1426437913.958006,-3.790085,16.538498,-241.303787
1426437913.977820,-2.411880,18.261261,-241.636612
1426437913.997629,-5.168289,18.261261,-241.969452
1426437914.017442,-5.512848,16.538498,-241.303787
1426437914.037249,-5.168289,16.538498,-239.306778
1426437914.057054,-5.168289,15.160294,-239.306778
1426437914.076858,-6.201950,14.126633,-237.975449
1426437914.096660,-7.063324,15.332565,-239.473206
1426437914.116469,-7.063324,16.021667,-238.474701
1426437914.136268,-7.235611,18.261261,-240.970947
1426437914.156074,-6.891052,17.572159,-240.638123
1426437914.175884,-6.718781,17.399887,-240.804535
1426437914.195690,-7.235611,17.572159,-239.639618
1426437914.215500,-6.201950,17.572159,-242.302277
1426437914.235308,-4.996017,17.744431,-241.137360
1426437914.255111,-5.340561,17.399887,-240.804535
1426437914.274922,-4.134628,16.538498,-240.305283
1426437914.294729,-4.134628,14.471191,-240.305283
1426437914.314540,-2.928696,14.988022,-237.809036
1426437914.334350,-3.790085,15.160294,-238.308289
1426437914.354158,-2.756424,14.471191,-239.972458
1426437914.373958,-4.134628,13.782089,-238.641113
1426437914.393770,-3.100983,16.193954,-239.639618
1426437914.413584,-2.928696,14.643463,-239.473206
1426437914.433393,-3.100983,16.193954,-239.639618
1426437914.453206,-2.928696,14.643463,-238.807541
1426437914.473017,-1.378220,14.471191,-238.641113
1426437914.492819,-2.928696,14.643463,-239.806030
1426437914.512807,-2.067322,13.782089,-238.973953
1426437914.532619,-2.067322,15.160294,-239.639618
1426437914.552416,-2.584152,14.643463,-237.143372
1426437914.572222,-1.205948,15.332565,-238.474701
1426437914.592026,-3.962357,13.609802,-237.476212
1426437914.611822,-3.790085,13.092972,-236.311295
1426437914.631629,-3.617813,11.887039,-236.810532
1426437914.651429,-3.273254,12.576157,-234.813538
1426437914.671232,-4.306915,12.231598,-235.479202
1426437914.691036,-5.168289,12.059326,-234.647125
1426437914.710832,-4.823746,13.782089,-235.645630
1426437914.730637,-4.479187,14.126633,-236.976959
1426437914.750448,-6.201950,13.092972,-236.644119
1426437914.770261,-5.168289,12.748428,-235.978455
1426437914.790048,-6.374222,13.954361,-237.143372
