timestamp,x (in radians/s),y (in radians/s),z (in radians/s)
1426437909.577460,0.006826,0.046580,0.025668
1426437909.587466,0.008905,0.036983,0.025626
1426437909.597472,0.006746,0.032745,0.024558
1426437909.607477,-0.001760,0.038140,0.022489
1426437909.617483,-0.010301,0.041434,0.017220
1426437909.627490,-0.015657,0.041505,0.012989
1426437909.637496,-0.019961,0.033010,0.012982
1426437909.647500,-0.024260,0.019149,0.017216
1426437909.657506,-0.030596,0.016975,0.025757
1426437909.667512,-0.034897,0.007404,0.026812
1426437909.677518,-0.038157,-0.009648,0.029966
1426437909.687524,-0.039238,-0.020342,0.035259
1426437909.697530,-0.039261,-0.017097,0.029947
1426437909.707534,-0.036041,0.000006,0.021470
1426437909.717540,-0.031672,0.025572,0.018339
1426437909.727545,-0.025232,0.038335,0.016219
1426437909.737551,-0.021037,0.030886,0.012981
1426437909.747542,-0.024347,0.014970,0.008687
1426437909.757548,-0.027635,0.010819,-0.000891
1426437909.767562,-0.021291,0.016199,-0.010486
1426437909.777568,-0.015937,0.020418,-0.009435
1426437909.787581,-0.016989,0.015048,-0.004124
1426437909.797587,-0.023420,-0.005231,0.004358
1426437909.807585,-0.028841,-0.022230,0.003265
1426437909.817591,-0.033140,-0.022155,-0.002037
1426437909.827604,-0.033067,-0.008310,-0.001992
1426437909.837610,-0.036131,0.004408,0.006582
1426437909.847600,-0.036090,0.007572,0.009786
1426437909.857606,-0.031899,0.002273,0.004425
1426437909.867631,-0.025613,-0.012643,0.001151
1426437909.877637,-0.023515,-0.023336,0.004299
1426437909.887638,-0.033056,-0.027622,0.012849
1426437909.897644,-0.041550,-0.027603,0.016085
1426437909.907650,-0.039453,-0.027575,0.011816
1426437909.917656,-0.027727,-0.015866,0.005409
1426437909.927660,-0.018087,0.001159,0.001158
1426437909.937666,-0.015883,0.010701,0.004372
1426437909.947673,-0.020108,0.009610,0.009713
1426437909.957679,-0.028628,0.000014,0.016111
1426437909.967685,-0.036104,-0.007419,0.018253
1426437909.977691,-0.045785,-0.027609,0.019299
1426437909.987695,-0.074707,-0.052953,0.014038
1426437909.997701,-0.113096,-0.062307,0.013134
1426437910.007706,-0.120355,-0.042141,0.024946
1426437910.017712,-0.085106,-0.039269,0.037554
1426437910.027712,-0.062870,-0.055322,0.032068
1426437910.037718,-0.071474,-0.059452,0.023581
1426437910.047732,-0.081020,-0.050867,0.022592
1426437910.057738,-0.085185,-0.035953,0.024791
1426437910.067749,-0.091461,-0.014616,0.024892
1426437910.077755,-0.094532,0.001327,0.030283
1426437910.087749,-0.099809,0.005587,0.033516
1426437910.097755,-0.114712,0.007813,0.032533
1426437910.107757,-0.129615,0.010039,0.031550
1426437910.117763,-0.132848,0.005817,0.029424
1426437910.127767,-0.138223,0.003769,0.024121
1426437910.137773,-0.145677,0.008102,0.020979
1426437910.147780,-0.152026,0.018809,0.018916
1426437910.157786,-0.158346,0.034841,0.016871
1426437910.167800,-0.159337,0.055122,0.012685
1426437910.177806,-0.154963,0.086044,0.006377
1426437910.187809,-0.148503,0.107357,0.001092
1426437910.197815,-0.150663,0.113841,-0.007392
1426437910.207822,-0.159269,0.103280,-0.011642
1426437910.217828,-0.176330,0.096978,-0.010513
1426437910.227833,-0.180501,0.107612,-0.006200
1426437910.237839,-0.148589,0.117114,-0.016973
