timestamp,x (in G's),y (in G's),z (in G's)
1426437891.820149,0.083145,-0.388077,-0.943024
1426437891.829985,0.083206,-0.368805,-0.938873
1426437891.839811,0.077133,-0.363159,-0.931107
1426437891.849645,0.069443,-0.355240,-0.924423
1426437891.859464,0.063309,-0.356171,-0.918655
1426437891.869293,0.061920,-0.356201,-0.913544
1426437891.879123,0.060150,-0.355942,-0.911636
1426437891.888954,0.064621,-0.360886,-0.906265
1426437891.898782,0.063538,-0.365891,-0.907990
1426437891.908611,0.065445,-0.367340,-0.912109
1426437891.918440,0.072327,-0.366669,-0.913696
1426437891.928269,0.079849,-0.370712,-0.908936
1426437891.938097,0.077652,-0.376907,-0.910355
1426437891.947927,0.076279,-0.379745,-0.918304
1426437891.957757,0.074677,-0.368149,-0.923309
1426437891.967584,0.070450,-0.365585,-0.916275
1426437891.977401,0.063705,-0.367401,-0.908524
1426437891.987243,0.064316,-0.370224,-0.908386
1426437891.997056,0.067780,-0.370316,-0.910400
1426437892.006902,0.064301,-0.371918,-0.909256
1426437892.016740,0.072006,-0.370270,-0.910477
1426437892.026561,0.078491,-0.372589,-0.908035
1426437892.036392,0.077362,-0.379379,-0.912094
1426437892.046219,0.078247,-0.380524,-0.926575
1426437892.056055,0.079956,-0.378082,-0.940552
1426437892.065876,0.077011,-0.373505,-0.950272
1426437892.075717,0.073486,-0.369217,-0.952606
1426437892.085536,0.074280,-0.370163,-0.955658
1426437892.095354,0.074371,-0.364471,-0.957291
1426437892.105196,0.072433,-0.359909,-0.954636
1426437892.115014,0.065582,-0.356308,-0.943375
1426437892.124849,0.061356,-0.353989,-0.937881
1426437892.134671,0.063766,-0.354523,-0.938187
1426437892.144512,0.071808,-0.356644,-0.940903
1426437892.154342,0.079376,-0.356583,-0.950577
1426437892.164172,0.085831,-0.357819,-0.950241
1426437892.174001,0.081161,-0.354584,-0.933578
1426437892.183832,0.077286,-0.346268,-0.917114
1426437892.193656,0.075104,-0.350739,-0.918015
1426437892.203486,0.087830,-0.357803,-0.939545
1426437892.213314,0.092026,-0.356689,-0.943054
1426437892.223143,0.090759,-0.352554,-0.924194
1426437892.232971,0.088470,-0.356064,-0.910736
1426437892.242800,0.088821,-0.359802,-0.906433
1426437892.252628,0.086960,-0.365692,-0.904633
1426437892.262458,0.086090,-0.367599,-0.914383
1426437892.272284,0.092209,-0.368835,-0.933243
1426437892.282114,0.094849,-0.366455,-0.940933
1426437892.291944,0.092773,-0.364838,-0.934540
1426437892.301781,0.090439,-0.361588,-0.931091
1426437892.311600,0.088943,-0.357010,-0.926712
1426437892.321428,0.088715,-0.351959,-0.923996
1426437892.331255,0.089630,-0.348846,-0.925980
1426437892.341083,0.091125,-0.344849,-0.913620
1426437892.350910,0.091339,-0.343613,-0.901810
1426437892.360737,0.093216,-0.344193,-0.906555
1426437892.370564,0.096436,-0.341934,-0.925705
1426437892.380391,0.101166,-0.335815,-0.946869
1426437892.390218,0.098648,-0.328949,-0.953903
1426437892.400045,0.091171,-0.319565,-0.946381
1426437892.409873,0.090225,-0.311325,-0.926620
1426437892.419702,0.089935,-0.313049,-0.908081
1426437892.429515,0.090958,-0.328430,-0.893570
1426437892.439361,0.093002,-0.340057,-0.881027
1426437892.449190,0.095093,-0.351135,-0.875717
1426437892.459016,0.105133,-0.356979,-0.888428
1426437892.468845,0.119995,-0.360275,-0.912598
1426437892.478683,0.122620,-0.351044,-0.932053
1426437892.488501,0.104218,-0.364075,-0.901779
1426437892.498333,0.105820,-0.370361,-0.895386
1426437892.508158,0.108368,-0.343872,-0.903336
1426437892.517993,0.095352,-0.338959,-0.891632
1426437892.527815,0.087784,-0.351974,-0.871902
1426437892.537639,0.081085,-0.359283,-0.863449
1426437892.547473,0.079422,-0.359909,-0.874496
1426437892.557293,0.080597,-0.359589,-0.901978
1426437892.567131,0.082840,-0.355072,-0.926712
1426437892.576946,0.082993,-0.343933,-0.950119
1426437892.586786,0.085785,-0.337448,-0.974945
1426437892.596612,0.089035,-0.335449,-0.999100
1426437892.606456,0.090576,-0.342865,-1.015244
1426437892.616273,0.099594,-0.350906,-1.018860
1426437892.626106,0.112747,-0.360809,-0.984268
1426437892.635923,0.116714,-0.372803,-0.917603
1426437892.645763,0.115936,-0.395447,-0.832123
1426437892.655583,0.116104,-0.426834,-0.756424
1426437892.665421,0.129547,-0.456497,-0.698044
1426437892.675240,0.159103,-0.500244,-0.661301
1426437892.685079,0.188431,-0.550568,-0.633606
1426437892.694907,0.213791,-0.590317,-0.624634
1426437892.704735,0.228928,-0.606750,-0.637268
1426437892.714564,0.226578,-0.623642,-0.667252
1426437892.724392,0.212372,-0.644119,-0.707092
1426437892.734203,0.201248,-0.644897,-0.750549
1426437892.744055,0.177399,-0.623886,-0.800873
1426437892.753879,0.148621,-0.581573,-0.861404
1426437892.763701,0.129135,-0.538605,-0.907440
1426437892.773547,0.105713,-0.506302,-0.941483
1426437892.783366,0.087402,-0.491470,-0.958649
1426437892.793182,0.066483,-0.476196,-0.969177
1426437892.803009,0.041992,-0.449219,-0.985092
1426437892.812842,0.013504,-0.415451,-0.990936
1426437892.822684,-0.019470,-0.388718,-0.987747
1426437892.832493,-0.037567,-0.380905,-0.997803
1426437892.842335,-0.038086,-0.355453,-1.039566
1426437892.852146,-0.050293,-0.323288,-1.087860
1426437892.861999,-0.055145,-0.283768,-1.145462
1426437892.871828,-0.073730,-0.262543,-1.199158
1426437892.881639,-0.114380,-0.271713,-1.208755
1426437892.891468,-0.117325,-0.284027,-1.189575
1426437892.901297,-0.092438,-0.330185,-1.183746
1426437892.911125,-0.044891,-0.356415,-1.220078
1426437892.920954,0.014221,-0.344559,-1.283447
1426437892.930783,0.051620,-0.301224,-1.346039
1426437892.940612,0.061020,-0.288025,-1.393936
1426437892.950439,0.088959,-0.303238,-1.416443
1426437892.960286,0.092484,-0.314850,-1.474655
1426437892.970096,0.140182,-0.315887,-1.440491
1426437892.979924,0.178711,-0.296921,-1.404221
1426437892.989753,0.185776,-0.258194,-1.330215
1426437892.999581,0.172684,-0.249390,-1.213852
1426437893.009409,0.165176,-0.255508,-1.084946
1426437893.019237,0.184067,-0.260559,-0.967621
1426437893.029069,0.216782,-0.256714,-0.876862
1426437893.038891,0.238358,-0.243042,-0.804916
1426437893.048726,0.242828,-0.211716,-0.741638
1426437893.058564,0.245819,-0.187958,-0.671982
1426437893.068382,0.263245,-0.177155,-0.623718
1426437893.078215,0.310013,-0.172836,-0.647186
1426437893.088042,0.376877,-0.171753,-0.745743
1426437893.097868,0.435440,-0.156052,-0.897263
1426437893.107693,0.472687,-0.132629,-1.059036
1426437893.117506,0.508118,-0.112610,-1.199707
1426437893.127350,0.549118,-0.124725,-1.282288
1426437893.137175,0.585251,-0.151779,-1.310867
1426437893.147008,0.621490,-0.152634,-1.298035
1426437893.156837,0.655899,-0.177612,-1.323669
1426437893.166664,0.690323,-0.263840,-1.442642
1426437893.176480,0.713074,-0.398453,-1.628830
1426437893.186322,0.707977,-0.548111,-1.809372
1426437893.196163,0.704697,-0.660675,-1.961441
1426437893.205979,0.661377,-0.767960,-1.954315
1426437893.215820,0.556717,-0.850327,-1.762177
1426437893.225634,0.425247,-0.891541,-1.464966
1426437893.235451,0.284897,-0.873901,-1.080963
1426437893.245290,0.133881,-0.650909,-0.767151
1426437893.255119,0.088898,-0.721741,-0.633469
1426437893.264946,0.143570,-0.613068,-0.651764
1426437893.274776,0.092484,-0.590683,-0.781418
1426437893.284603,0.121628,-0.694504,-0.824844
1426437893.294430,0.087219,-0.779434,-0.760513
1426437893.304258,-0.023834,-0.798615,-0.633194
1426437893.314085,-0.111618,-0.777069,-0.532547
1426437893.323913,-0.168213,-0.797287,-0.502899
1426437893.333743,-0.207138,-0.810303,-0.572250
1426437893.343573,-0.233856,-0.814255,-0.726364
1426437893.353402,-0.282974,-0.771439,-0.900269
1426437893.363232,-0.328873,-0.681076,-1.000519
1426437893.373061,-0.334793,-0.608932,-1.007706
1426437893.382891,-0.329376,-0.603317,-1.001907
1426437893.392720,-0.289902,-0.620407,-1.016129
1426437893.402547,-0.233719,-0.623978,-1.030823
1426437893.412375,-0.161102,-0.609680,-1.062134
1426437893.422204,-0.040970,-0.607742,-1.118744
1426437893.432031,0.134354,-0.575958,-1.166901
1426437893.441868,0.304459,-0.548538,-1.254608
1426437893.451690,0.474045,-0.517807,-1.431656
1426437893.461518,0.603241,-0.470627,-1.696472
1426437893.471346,0.697540,-0.394669,-1.923462
1426437893.481175,0.765762,-0.287354,-2.027893
1426437893.491003,0.775208,-0.169678,-2.087799
1426437893.500832,0.680756,0.011383,-2.024673
1426437893.510662,0.548996,0.175095,-1.732208
1426437893.520490,0.499496,0.231277,-1.353882
1426437893.530316,0.597763,0.192856,-0.994766
1426437893.540146,0.611633,0.224396,-0.717514
1426437893.549974,0.484833,0.312256,-0.532837
1426437893.559803,0.536667,0.309738,-0.318558
1426437893.569631,0.564911,0.341080,-0.212509
1426437893.579460,0.553345,0.386124,-0.253601
1426437893.589287,0.549103,0.414764,-0.315491
1426437893.599116,0.545654,0.485779,-0.324631
1426437893.608945,0.575119,0.518036,-0.237000
1426437893.618783,0.623108,0.455704,-0.062988
1426437893.628603,0.679047,0.426941,0.020569
1426437893.638439,0.725082,0.378555,-0.006378
1426437893.648262,0.795502,0.224930,-0.110489
1426437893.658091,0.853271,0.056381,-0.347549
1426437893.667919,0.866119,-0.036728,-0.604172
1426437893.677746,0.813965,-0.160080,-0.750977
1426437893.687577,0.675842,-0.359619,-0.704926
1426437893.697407,0.552826,-0.492142,-0.758896
1426437893.707236,0.407104,-0.640869,-1.003967
1426437893.717067,0.215591,-0.736053,-1.341797
1426437893.726894,-0.000061,-0.682953,-1.704346
1426437893.736712,-0.222168,-0.618484,-1.966400
1426437893.746554,-0.401367,-0.573410,-1.987595
1426437893.756372,-0.477722,-0.644333,-1.784088
1426437893.766213,-0.455246,-0.819656,-1.483505
1426437893.776033,-0.421127,-0.956467,-1.180664
1426437893.785872,-0.411102,-0.966919,-0.967651
1426437893.795709,-0.403809,-0.888062,-0.891876
1426437893.805529,-0.393860,-0.819595,-0.871414
1426437893.815359,-0.373779,-0.748886,-0.840134
1426437893.825188,-0.246262,-0.767227,-0.766418
1426437893.835019,-0.088242,-0.876862,-0.752274
1426437893.844851,0.063034,-0.997452,-0.783890
1426437893.854680,0.149796,-1.120255,-0.871231
1426437893.864508,0.129654,-1.208328,-1.007080
1426437893.874335,0.001831,-1.146713,-1.080933
1426437893.884165,-0.182571,-0.932922,-0.997635
1426437893.893994,-0.330276,-0.694778,-0.871475
1426437893.903824,-0.412354,-0.525620,-0.804199
1426437893.913655,-0.413635,-0.387344,-0.951355
1426437893.923484,-0.346176,-0.361176,-1.046463
