timestamp,x (in microteslas),y (in microteslas),z (in microteslas)
1426437891.840267,29.803772,38.073013,-246.462692
1426437891.860072,29.459213,37.728470,-248.792526
1426437891.879878,29.631485,39.278946,-247.960434
1426437891.899715,29.976044,38.934402,-247.627609
1426437891.919520,30.148315,38.762131,-246.795517
1426437891.939326,30.320587,39.278946,-248.293274
1426437891.959133,30.320587,38.589844,-246.961945
1426437891.978946,30.837418,38.417572,-247.128357
1426437891.998742,30.665146,39.623505,-247.627609
1426437892.018568,29.803772,39.451233,-247.461182
1426437892.038356,32.560181,38.073013,-247.794022
1426437892.058162,31.698807,38.934402,-247.960434
1426437892.077968,30.665146,40.657166,-246.961945
1426437892.097772,31.354248,39.278946,-247.294769
1426437892.117573,30.665146,37.900742,-247.294769
1426437892.137385,31.871078,39.106674,-246.462692
1426437892.157191,31.009705,40.312607,-246.629105
1426437892.176998,29.286942,40.312607,-247.294769
1426437892.196794,31.009705,40.657166,-247.960434
1426437892.216604,30.148315,40.140335,-247.794022
1426437892.236410,30.492874,40.140335,-247.794022
1426437892.256212,29.976044,40.657166,-247.960434
1426437892.276035,30.148315,40.829437,-247.461182
1426437892.295842,29.803772,40.140335,-248.126862
1426437892.315648,30.492874,40.140335,-247.128357
1426437892.335477,31.181976,39.795776,-248.126862
1426437892.355291,29.976044,40.657166,-248.293274
1426437892.375075,29.976044,41.346268,-247.294769
1426437892.394883,29.976044,40.657166,-247.627609
1426437892.414700,31.181976,40.140335,-247.461182
1426437892.434510,29.459213,40.829437,-248.792526
1426437892.454324,30.320587,41.001709,-247.627609
1426437892.474142,29.459213,40.484879,-246.795517
1426437892.493951,29.803772,41.173996,-247.794022
1426437892.513766,29.631485,40.312607,-247.960434
1426437892.533577,31.526520,41.173996,-246.795517
1426437892.553387,31.009705,40.312607,-247.294769
1426437892.573198,31.871078,41.518539,-247.794022
1426437892.593014,31.354248,39.968063,-247.627609
1426437892.612828,29.803772,41.518539,-247.128357
1426437892.632650,29.631485,41.690811,-248.958939
1426437892.652454,29.631485,41.690811,-247.627609
1426437892.672264,30.492874,41.173996,-247.461182
1426437892.692080,30.665146,41.001709,-245.963440
1426437892.711893,33.077011,39.278946,-248.293274
1426437892.731705,33.421570,39.968063,-247.960434
1426437892.751526,33.077011,41.690811,-246.961945
1426437892.771335,32.215637,41.863098,-247.794022
1426437892.791154,33.593842,40.829437,-247.461182
1426437892.810973,33.938385,41.173996,-247.461182
1426437892.830792,34.110672,42.035370,-247.294769
1426437892.850976,33.421570,40.657166,-246.296280
1426437892.870781,34.110672,41.346268,-246.629105
1426437892.890598,34.972046,39.795776,-247.794022
1426437892.910411,33.249283,41.173996,-246.795517
1426437892.930223,34.110672,38.934402,-245.963440
1426437892.950037,35.488876,39.968063,-245.963440
1426437892.969850,33.077011,39.968063,-245.297775
1426437892.989657,34.972046,41.518539,-245.464188
1426437893.009474,35.488876,40.312607,-246.296280
1426437893.029301,34.799774,40.657166,-247.627609
1426437893.049094,36.694809,41.863098,-246.462692
1426437893.068904,34.799774,42.035370,-246.296280
1426437893.088730,35.316605,42.896744,-246.129852
1426437893.108541,35.316605,43.585861,-246.129852
1426437893.128348,36.350250,44.274963,-245.797028
1426437893.148154,35.833435,45.136337,-246.629105
1426437893.167959,36.005707,42.552200,-244.798523
1426437893.187766,40.312607,43.069031,-245.630615
1426437893.207571,40.312607,42.379929,-242.635117
1426437893.227377,43.069031,45.825439,-244.299271
1426437893.247176,44.102692,45.136337,-240.638123
1426437893.266988,45.308624,44.619507,-240.138870
1426437893.286795,46.686829,43.585861,-238.141876
1426437893.306606,48.237305,44.102692,-236.644119
1426437893.326432,48.754135,44.964066,-235.812042
1426437893.346231,47.892761,45.136337,-235.645630
1426437893.366043,48.409592,45.997726,-236.477707
1426437893.385850,46.686829,44.619507,-238.474701
