-0.043675844,-5.326322e-07,-0.07134955,1.42643791874e+12,1.42643791876e+12,888888,0,20
-0.17498611,4.0318656,8.406818,1.42643791875e+12,1.42643791878e+12,777777,1,37
11.699997,-20.699997,-29.699997,1.42643791875e+12,1.42643791879e+12,999999,1,41
-0.031899076,-5.326322e-07,-0.02438843,1.4264379188e+12,1.42643791885e+12,888888,53,50
-0.20642075,4.0487804,8.383916,1.4264379188e+12,1.42643791886e+12,777777,53,64
20.399994,-13.5,-32.399994,1.4264379188e+12,1.42643791886e+12,999999,53,65
-0.093688145,0.042684346,-0.021176126,1.42643791885e+12,1.42643791886e+12,888888,102,17
-0.30102402,4.1023693,8.330028,1.42643791885e+12,1.42643791887e+12,777777,102,23
28.799988,-5.699997,-34.799988,1.42643791885e+12,1.42643791887e+12,999999,102,27
-0.030774424,-0.019128688,-5.326322e-07,1.4264379189e+12,1.42643791893e+12,888888,151,32
-0.48529083,4.0868015,8.439001,1.4264379189e+12,1.42643791893e+12,777777,151,36
28.799988,-5.399994,-34.799988,1.4264379189e+12,1.42643791893e+12,999999,151,38
-0.030712107,-5.326322e-07,0.03318805,1.42643791895e+12,1.42643791896e+12,888888,202,16
-0.5292993,4.0785685,8.378227,1.42643791895e+12,1.42643791897e+12,777777,202,25
28.799988,-5.699997,-35.09999,1.42643791895e+12,1.42643791898e+12,999999,202,29
-0.085025415,-0.063863136,-5.326322e-07,1.426437919e+12,1.426437919e+12,888888,250,8
-0.504451,4.1835003,8.303383,1.426437919e+12,1.42643791901e+12,777777,250,16
29.09999,-6.299988,-35.399994,1.426437919e+12,1.42643791901e+12,999999,251,17
-5.326322e-07,-0.12674835,-5.326322e-07,1.42643791904e+12,1.42643791905e+12,888888,300,1
-0.4432283,4.1511674,8.553213,1.42643791904e+12,1.42643791905e+12,777777,300,9
28.799988,-7.799988,-35.399994,1.42643791904e+12,1.42643791906e+12,999999,300,13
-0.024271784,-0.058533885,-0.059567455,1.4264379191e+12,1.4264379191e+12,888888,353,1
-0.2616559,4.2053547,8.408614,1.4264379191e+12,1.4264379191e+12,777777,353,4
29.09999,-8.099991,-35.09999,1.4264379191e+12,1.4264379191e+12,999999,353,5
-0.022107434,0.056566607,-0.024345286,1.42643791914e+12,1.42643791915e+12,888888,400,2
-0.359702,4.287534,8.178393,1.42643791914e+12,1.42643791915e+12,777777,400,5
28.799988,-7.199997,-35.09999,1.42643791914e+12,1.42643791915e+12,999999,400,6
0.0418095,-0.057460096,-0.07439674,1.4264379192e+12,1.4264379192e+12,888888,451,1
-0.38080812,4.2571473,7.914192,1.4264379192e+12,1.4264379192e+12,777777,451,4
28.5,-6.599991,-34.5,1.4264379192e+12,1.4264379192e+12,999999,451,5
-0.12020444,-0.12460132,-0.13300891,1.42643791924e+12,1.42643791925e+12,888888,500,1
-0.32183075,4.2643323,7.738158,1.42643791924e+12,1.42643791925e+12,777777,500,6
28.5,-5.699997,-34.199997,1.42643791924e+12,1.42643791925e+12,999999,500,7
-0.15750921,-0.06917721,-0.13194312,1.4264379193e+12,1.4264379193e+12,888888,551,1
-0.20507355,4.1445813,8.393346,1.4264379193e+12,1.4264379193e+12,777777,551,6
28.199997,-5.099991,-34.799988,1.4264379193e+12,1.4264379193e+12,999999,551,8
-0.17029956,0.047000267,-5.326322e-07,1.42643791934e+12,1.42643791934e+12,888888,598,1
-0.22483246,4.291875,8.546477,1.42643791934e+12,1.42643791935e+12,777777,598,6
28.799988,-5.099991,-34.799988,1.42643791934e+12,1.42643791935e+12,999999,598,7
-0.14152119,-0.15018179,0.05671228,1.42643791939e+12,1.42643791939e+12,888888,648,1
0.033530273,4.5873604,8.380024,1.42643791939e+12,1.4264379194e+12,777777,649,7
28.799988,-4.5,-35.399994,1.42643791939e+12,1.4264379194e+12,999999,649,8
-0.10954594,-0.031872712,-0.10316527,1.42643791945e+12,1.42643791945e+12,888888,701,1
0.8637039,4.9981065,8.396339,1.42643791944e+12,1.42643791945e+12,777777,700,8
28.5,-4.199997,-35.699997,1.42643791944e+12,1.42643791946e+12,999999,700,10
-0.124467626,-0.27488643,-0.27263552,1.4264379195e+12,1.4264379195e+12,888888,751,1
1.2955558,5.197791,7.7871065,1.4264379195e+12,1.4264379195e+12,777777,751,8
28.199997,-3.5999908,-35.09999,1.4264379195e+12,1.42643791951e+12,999999,752,9
-0.051989965,-0.39959082,-0.32379645,1.42643791954e+12,1.42643791955e+12,888888,800,1
1.3783337,5.0802855,8.053253,1.42643791955e+12,1.42643791955e+12,777777,801,6
27.899994,-3.2999878,-34.5,1.42643791954e+12,1.42643791955e+12,999999,800,8
-0.09249239,-0.44648802,-0.37389103,1.4264379196e+12,1.4264379196e+12,888888,851,1
0.91414905,5.06367,8.56429,1.4264379196e+12,1.4264379196e+12,777777,851,5
27.299988,-2.699997,-34.5,1.4264379196e+12,1.4264379196e+12,999999,851,6
0.054595068,-0.4550149,-0.28755748,1.42643791965e+12,1.42643791965e+12,888888,901,1
