timestamp,x (in G's),y (in G's),z (in G's)
1426438661.572014,0.031494,-0.211685,-1.015030
1426438661.581853,0.037170,-0.215805,-1.003677
1426438661.591680,0.036652,-0.218506,-0.991104
1426438661.601503,0.037704,-0.229782,-0.979324
1426438661.611331,0.048294,-0.237167,-0.977097
1426438661.621158,0.060410,-0.234421,-0.979034
1426438661.630985,0.055130,-0.235352,-0.978439
1426438661.640811,0.046539,-0.229813,-0.984055
1426438661.650637,0.046127,-0.224762,-0.983810
1426438661.660463,0.040512,-0.221664,-0.975418
1426438661.670290,0.037247,-0.222290,-0.966309
1426438661.680116,0.040268,-0.222382,-0.960938
1426438661.689942,0.045822,-0.225311,-0.957870
1426438661.699775,0.045807,-0.230545,-0.952866
1426438661.709582,0.045029,-0.230774,-0.959045
1426438661.719421,0.045837,-0.227417,-0.958878
1426438661.729238,0.043762,-0.230728,-0.953430
1426438661.739073,0.038666,-0.234055,-0.954514
1426438661.748895,0.036652,-0.232559,-0.954834
1426438661.758725,0.035309,-0.231552,-0.950668
1426438661.768551,0.034470,-0.232773,-0.950150
1426438661.778376,0.032806,-0.232803,-0.959595
1426438661.788189,0.036041,-0.229553,-0.965149
1426438661.798026,0.033752,-0.229050,-0.965866
1426438661.807837,0.033737,-0.225235,-0.969040
1426438661.817675,0.026962,-0.222839,-0.973740
1426438661.827495,0.029480,-0.219452,-0.986816
1426438661.837323,0.023056,-0.211746,-0.988159
1426438661.847137,0.019608,-0.207916,-0.978638
1426438661.856974,0.016739,-0.213821,-0.968323
1426438661.866802,0.020035,-0.226959,-0.965439
1426438661.876636,0.047348,-0.238739,-0.962799
1426438661.886453,0.057373,-0.249710,-0.946976
1426438661.896279,0.052368,-0.253403,-0.931656
1426438661.906103,0.036652,-0.248154,-0.927475
1426438661.915929,0.029251,-0.236038,-0.930511
1426438661.925756,0.042130,-0.233841,-0.940582
1426438661.935582,0.060242,-0.238373,-0.943558
1426438661.945408,0.058899,-0.245193,-0.939056
1426438661.955234,0.048096,-0.243256,-0.952393
1426438661.965059,0.050537,-0.234787,-0.983582
1426438661.974886,0.059143,-0.231949,-1.005615
1426438661.984713,0.058151,-0.227600,-1.005676
1426438661.994538,0.052002,-0.220993,-1.003311
1426438662.004364,0.051193,-0.225204,-0.991440
1426438662.014192,0.051453,-0.232193,-0.983154
1426438662.024017,0.064774,-0.238541,-0.978561
1426438662.033843,0.071854,-0.246307,-0.955795
1426438662.043669,0.064911,-0.251816,-0.943954
1426438662.053502,0.055573,-0.257675,-0.929840
1426438662.063320,0.063629,-0.261169,-0.937683
1426438662.073145,0.070358,-0.264282,-0.944809
