-0.057556238,-0.081005104,-5.326322e-07,1.43022691472e+12,1.43022691473e+12,888888,0,10
-0.75398207,2.194287,9.434581,1.43022691472e+12,1.43022691475e+12,777777,-1,33
6,-2.699997,-19.5,1.43022691472e+12,1.43022691476e+12,999999,-1,39
-0.16627286,-0.14495613,-0.039436888,1.43022691477e+12,1.43022691481e+12,888888,50,46
-0.5239105,2.6021888,9.492959,1.43022691477e+12,1.43022691482e+12,777777,50,57
-2.699997,-9.299988,-18,1.43022691477e+12,1.43022691483e+12,999999,49,59
-0.24088213,-0.0842025,-0.081005104,1.43022691482e+12,1.43022691486e+12,888888,100,44
-0.38963974,2.9460237,9.766291,1.43022691482e+12,1.43022691487e+12,777777,100,56
-12,-15.599991,-17.399994,1.43022691482e+12,1.43022691488e+12,999999,101,60
-0.24940903,-5.326322e-07,-0.11830986,1.43022691487e+12,1.43022691491e+12,888888,150,44
-0.47166917,2.9850924,9.568851,1.43022691487e+12,1.43022691492e+12,777777,150,52
-11.399994,-16.199997,-17.09999,1.43022691487e+12,1.43022691492e+12,999999,150,53
-0.31442612,-5.326322e-07,-0.0831367,1.43022691492e+12,1.43022691495e+12,888888,200,35
-0.6041437,2.8285182,9.07892,1.43022691492e+12,1.43022691496e+12,777777,200,38
-12.299988,-15.899994,-17.09999,1.43022691492e+12,1.43022691496e+12,999999,200,41
-0.3741134,-0.033041574,-0.058622036,1.43022691497e+12,1.43022691499e+12,888888,248,26
-0.49621812,2.7373576,9.170231,1.43022691497e+12,1.430226915e+12,777777,249,31
-12.299988,-14.699997,-17.399994,1.43022691497e+12,1.430226915e+12,999999,248,33
-0.30163574,-0.043700077,-0.026646258,1.43022691502e+12,1.43022691505e+12,888888,299,31
-0.4258644,2.805466,9.5440035,1.43022691502e+12,1.43022691507e+12,777777,299,52
-11.699997,-13.5,-17.399994,1.43022691502e+12,1.43022691508e+12,999999,299,63
0.21530166,-0.9166313,0.2344868,1.43022691507e+12,1.43022691515e+12,888888,349,83
-0.48065048,2.9335995,9.759854,1.43022691507e+12,1.43022691516e+12,777777,349,91
-12,-12.599991,-17.699997,1.43022691507e+12,1.43022691516e+12,999999,349,92
0.38796905,-0.3272162,0.22276224,1.43022691512e+12,1.43022691516e+12,888888,399,44
-0.3408412,3.2587235,10.501113,1.43022691512e+12,1.43022691517e+12,777777,400,52
-12.599991,-12.599991,-16.799988,1.43022691512e+12,1.43022691517e+12,999999,399,54
0.4114179,0.15348223,0.3133598,1.43022691517e+12,1.4302269152e+12,888888,449,31
0.23516098,3.3111145,10.85378,1.43022691517e+12,1.43022691520e+12,777777,449,38
-13.5,-12.899994,-16.5,1.43022691517e+12,1.43022691521e+12,999999,449,40
0.28777933,-0.053292517,0.18119429,1.43022691522e+12,1.43022691523e+12,888888,499,15
0.32542327,3.083438,10.923684,1.43022691522e+12,1.43022691524e+12,777777,498,22
-14.399994,-13.5,-16.5,1.43022691522e+12,1.43022691524e+12,999999,499,23
-5.326322e-07,0.29524016,0.28777933,1.43022691527e+12,1.43022691527e+12,888888,549,2
0.25387207,1.8920654,11.846664,1.43022691527e+12,1.43022691527e+12,777777,549,6
-15.299988,-13.799988,-15.899994,1.43022691527e+12,1.43022691527e+12,999999,549,7
0.027712055,0.21530166,0.28138402,1.43022691532e+12,1.43022691532e+12,888888,600,1
0.42167312,1.7004639,11.77691,1.43022691532e+12,1.43022691532e+12,777777,601,4
-14.699997,-13.5,-16.5,1.43022691532e+12,1.43022691532e+12,999999,601,5
0.17160158,0.35492775,0.13536288,1.43022691536e+12,1.43022691536e+12,888888,644,1
-0.060174868,1.9652632,10.404264,1.43022691536e+12,1.43022691537e+12,777777,644,4
-14.399994,-13.5,-18,1.43022691536e+12,1.43022691537e+12,999999,644,5
0.13429682,0.26113307,-5.326322e-07,1.43022691542e+12,1.43022691542e+12,888888,700,1
-1.2928615,1.5164964,8.3797245,1.43022691542e+12,1.43022691542e+12,777777,700,4
-14.099991,-14.099991,-18.299988,1.43022691542e+12,1.43022691542e+12,999999,700,5
-0.045831937,-5.326322e-07,0.15881123,1.43022691547e+12,1.43022691547e+12,888888,750,1
-2.1070185,1.1154803,8.331375,1.43022691547e+12,1.43022691547e+12,777777,750,4
-13.5,-13.799988,-19.199997,1.43022691547e+12,1.43022691547e+12,999999,750,5
0.119374864,0.31868878,0.1886554,1.43022691552e+12,1.43022691552e+12,888888,800,1
-1.377286,1.2302916,9.922565,1.43022691552e+12,1.43022691553e+12,777777,801,7
-12.599991,-14.399994,-19.199997,1.43022691552e+12,1.43022691553e+12,999999,800,9
0.036238696,0.53185886,0.20037943,1.43022691557e+12,1.43022691557e+12,888888,851,1
-1.0740166,1.6536113,9.2184305,1.43022691557e+12,1.43022691558e+12,777777,851,6
-12,-14.399994,-17.699997,1.43022691557e+12,1.43022691558e+12,999999,851,8
-0.16733865,-0.067148946,0.2494085,1.43022691562e+12,1.43022691562e+12,888888,899,1
-1.1523038,1.8911673,7.936795,1.43022691562e+12,1.43022691562e+12,777777,899,4
-12,-13.799988,-17.699997,1.43022691562e+12,1.43022691562e+12,999999,900,5
-0.27818742,0.04369928,0.2366184,1.43022691566e+12,1.43022691566e+12,888888,940,1
-1.0684781,1.9639161,8.731942,1.43022691566e+12,1.43022691566e+12,777777,940,4
-12,-13.799988,-17.699997,1.43022691566e+12,1.43022691566e+12,999999,940,5
-0.23768473,0.06501655,0.21316953,1.43022691571e+12,1.43022691571e+12,888888,990,1
-1.2900174,2.1981788,9.382938,1.43022691571e+12,1.43022691571e+12,777777,990,4
-12,-12.899994,-18,1.43022691571e+12,1.43022691571e+12,999999,990,5
-0.2280923,0.12683597,0.16200915,1.43022691576e+12,1.43022691576e+12,888888,1044,1
-1.679208,2.499203,9.4667635,1.43022691576e+12,1.43022691577e+12,777777,1044,4
-11.699997,-11.399994,-18.899994,1.43022691576e+12,1.43022691577e+12,999999,1044,5
-5.326322e-07,-0.1875896,0.39862755,1.43022691581e+12,1.43022691581e+12,888888,1094,1
-1.4807209,2.6682014,10.106383,1.43022691581e+12,1.43022691582e+12,777777,1095,4
-11.699997,-11.099991,-19.199997,1.43022691581e+12,1.43022691582e+12,999999,1094,6
0.20677476,-0.18439221,0.39436436,1.43022691587e+12,1.43022691587e+12,888888,1150,1
-0.8364606,3.151696,11.722274,1.43022691587e+12,1.43022691587e+12,777777,1151,5
-12.599991,-10.799988,-18.899994,1.43022691587e+12,1.43022691588e+12,999999,1151,6
0.038370293,-0.30376735,0.16200915,1.43022691592e+12,1.43022691592e+12,888888,1201,1
-0.3516188,3.2560291,12.725188,1.43022691592e+12,1.43022691592e+12,777777,1201,6
-13.199997,-11.099991,-18.899994,1.43022691592e+12,1.43022691593e+12,999999,1200,9
0.39543015,0.26752785,-0.16520707,1.43022691597e+12,1.43022691597e+12,888888,1250,1
-0.38395157,2.2535636,12.487332,1.43022691597e+12,1.43022691597e+12,777777,1250,6
-13.799988,-11.399994,-18.59999,1.43022691597e+12,1.43022691598e+12,999999,1250,8
0.59261245,0.60007334,0.09272861,1.43022691602e+12,1.43022691602e+12,888888,1299,1
-1.5239809,0.6821315,9.171727,1.43022691602e+12,1.43022691602e+12,777777,1300,4
-13.799988,-11.699997,-18.59999,1.43022691602e+12,1.43022691602e+12,999999,1300,5
-0.075675584,-0.54145205,-0.05222672,1.43022691606e+12,1.43022691606e+12,888888,1345,1
-1.9772383,0.51807266,7.6438546,1.43022691606e+12,1.43022691607e+12,777777,1345,4
-13.199997,-12,-18.59999,1.43022691606e+12,1.43022691607e+12,999999,1345,5
-0.15668015,-0.04476614,-0.33147994,1.43022691611e+12,1.43022691611e+12,888888,1391,1
-0.9440868,1.1614348,10.216405,1.43022691611e+12,1.43022691611e+12,777777,1391,4
-13.199997,-12,-18.59999,1.43022691611e+12,1.43022691611e+12,999999,1391,5
0.17479898,0.36984968,0.12790178,1.43022691617e+12,1.43022691617e+12,888888,1450,1
-0.37212616,1.6714243,10.713371,1.43022691617e+12,1.43022691617e+12,777777,1450,5
-13.5,-12.299988,-18,1.43022691617e+12,1.43022691617e+12,999999,1450,6
0.12790178,-0.029844182,0.25686935,1.43022691622e+12,1.43022691622e+12,888888,1500,1
-0.51687515,2.0930974,8.637938,1.43022691622e+12,1.43022691622e+12,777777,1500,7
-13.5,-12,-18.59999,1.43022691622e+12,1.43022691623e+12,999999,1500,9
-0.15668015,-0.10232185,0.03410684,1.43022691627e+12,1.43022691627e+12,888888,1550,3
-0.5490582,2.3951693,8.125703,1.43022691627e+12,1.43022691628e+12,777777,1550,8
-13.799988,-12.299988,-18,1.43022691627e+12,1.43022691628e+12,999999,1550,10
-0.2280923,-0.07887298,0.06288496,1.43022691632e+12,1.43022691632e+12,888888,1599,1
-0.62031007,2.493365,8.870554,1.43022691632e+12,1.43022691632e+12,777777,1600,7
-13.5,-12.299988,-18.899994,1.43022691632e+12,1.43022691633e+12,999999,1599,9
-0.1961165,0.11404561,0.08313616,1.43022691636e+12,1.43022691636e+12,888888,1640,1
-0.88286406,2.7692413,9.338631,1.43022691636e+12,1.43022691636e+12,777777,1641,4
-13.199997,-12.599991,-20.699997,1.43022691636e+12,1.43022691636e+12,999999,1640,6
0.045831405,0.087399356,0.35386193,1.43022691641e+12,1.43022691641e+12,888888,1690,1
-1.131497,2.9175828,9.236692,1.43022691641e+12,1.43022691641e+12,777777,1690,5
-14.099991,-12.899994,-21.899994,1.43022691641e+12,1.43022691642e+12,999999,1690,7
-0.020251475,-5.326322e-07,0.3133598,1.43022691646e+12,1.43022691646e+12,888888,1741,1
-1.2662169,3.0702653,10.04591,1.43022691646e+12,1.43022691646e+12,777777,1742,4
-14.099991,-12.299988,-22.5,1.43022691646e+12,1.43022691646e+12,999999,1741,6
0.088465154,-0.06395155,0.51373947,1.43022691651e+12,1.43022691651e+12,888888,1794,1
-1.2043954,2.7867548,12.050391,1.43022691651e+12,1.43022691652e+12,777777,1794,6
-15.299988,-11.399994,-22.5,1.43022691651e+12,1.43022691652e+12,999999,1793,8
0.15241644,-0.05222672,0.1801285,1.43022691657e+12,1.43022691657e+12,888888,1852,1
-1.0806029,2.636168,13.4710865,1.43022691657e+12,1.43022691658e+12,777777,1852,7
-15.899994,-10.799988,-21.299988,1.43022691657e+12,1.43022691658e+12,999999,1852,8
0.58621716,0.7119873,0.5489124,1.43022691662e+12,1.43022691662e+12,888888,1902,1
-1.1392808,1.5959811,11.428434,1.43022691662e+12,1.43022691663e+12,777777,1901,10
