0.16200915,-5.326322e-07,0.044765607,1.4302251312e+12,1.43022513121e+12,888888,0,10
-0.6646179,1.943259,9.332493,1.4302251312e+12,1.43022513123e+12,777777,-1,37
-4.5,-21.299988,-31.799988,1.4302251312e+12,1.43022513124e+12,999999,-1,41
0.0351484,0.05540467,-5.326322e-07,1.43022513125e+12,1.43022513128e+12,888888,50,39
-0.69201094,2.031725,9.439671,1.43022513125e+12,1.43022513129e+12,777777,50,47
-4.199997,-21.59999,-31.799988,1.43022513124e+12,1.43022513129e+12,999999,49,49
0.059626844,0.04899524,-5.326322e-07,1.4302251313e+12,1.43022513132e+12,888888,101,27
-0.66536635,2.029779,9.489816,1.4302251313e+12,1.43022513133e+12,777777,100,31
-4.5,-22.199997,-31.199997,1.4302251313e+12,1.43022513133e+12,999999,100,34
-5.326322e-07,0.022330873,-5.326322e-07,1.43022513135e+12,1.43022513137e+12,888888,153,17
-0.57510406,2.0640578,9.377399,1.43022513135e+12,1.43022513137e+12,777777,153,25
-4.5,-22.5,-31.199997,1.43022513135e+12,1.43022513138e+12,999999,153,26
0.13207681,-0.05655036,-0.022381205,1.4302251314e+12,1.4302251314e+12,888888,200,1
-0.58363634,2.0155587,9.349109,1.4302251314e+12,1.43022513140e+12,777777,200,9
-4.199997,-22.799988,-31.799988,1.4302251314e+12,1.43022513141e+12,999999,199,11
0.09157466,-0.06081355,-0.13536155,1.43022513145e+12,1.43022513145e+12,888888,250,1
-0.5535489,1.9070343,9.4595785,1.43022513144e+12,1.43022513145e+12,777777,249,8
-4.5,-22.799988,-31.799988,1.43022513145e+12,1.43022513146e+12,999999,250,9
0.03934794,-5.326322e-07,-0.19291726,1.4302251315e+12,1.4302251315e+12,888888,301,1
-0.4631369,1.9805315,9.591305,1.4302251315e+12,1.43022513151e+12,777777,301,9
-4.199997,-22.799988,-31.799988,1.4302251315e+12,1.43022513151e+12,999999,301,10
0.05213271,-5.326322e-07,-0.044756554,1.43022513155e+12,1.43022513155e+12,888888,351,3
-0.5188211,2.4099884,9.392219,1.43022513155e+12,1.43022513156e+12,777777,350,11
-3.899994,-22.5,-31.5,1.43022513155e+12,1.43022513156e+12,999999,351,12
0.03932557,-0.15353869,-5.326322e-07,1.4302251316e+12,1.4302251316e+12,888888,400,3
-0.4272116,3.1933095,9.162447,1.4302251316e+12,1.43022513161e+12,777777,400,10
-3.899994,-22.799988,-31.199997,1.4302251316e+12,1.43022513163e+12,999999,400,31
-5.326322e-07,-5.326322e-07,-0.11295958,1.43022513165e+12,1.43022513169e+12,888888,450,44
-0.37467086,3.747008,9.481882,1.43022513165e+12,1.4302251317e+12,777777,451,50
-3.5999908,-22.799988,-31.199997,1.43022513165e+12,1.43022513171e+12,999999,450,68
0.20026891,0.051104464,-0.12468361,1.4302251317e+12,1.43022513174e+12,888888,500,40
-0.3305127,3.463348,9.265732,1.4302251317e+12,1.43022513174e+12,777777,500,46
-3.5999908,-23.699997,-30.59999,1.4302251317e+12,1.43022513174e+12,999999,500,47
0.11926434,0.1555579,-0.10549846,1.43022513174e+12,1.43022513176e+12,888888,549,19
-0.33934432,2.6399102,8.283923,1.43022513174e+12,1.43022513177e+12,777777,549,27
-3.2999878,-24.299988,-30.299988,1.43022513174e+12,1.43022513177e+12,999999,549,28
0.1363179,0.22696976,0.063971795,1.4302251318e+12,1.4302251318e+12,888888,600,1
-0.60773623,1.7411792,7.0855155,1.4302251318e+12,1.4302251318e+12,777777,600,8
-3,-24.899994,-30,1.4302251318e+12,1.43022513180e+12,999999,600,9
-5.326322e-07,0.07988232,0.33682916,1.43022513184e+12,1.43022513185e+12,888888,649,1
-0.8387059,1.3534855,6.299949,1.43022513184e+12,1.43022513185e+12,777777,649,6
-2.699997,-24.899994,-29.699997,1.43022513184e+12,1.43022513185e+12,999999,649,7
-0.3731584,-0.030965906,0.2515614,1.4302251319e+12,1.4302251319e+12,888888,700,1
-0.8307724,1.4804214,6.74677,1.4302251319e+12,1.4302251319e+12,777777,700,6
-2.399994,-23.699997,-30.59999,1.4302251319e+12,1.4302251319e+12,999999,700,7
-0.33905104,-0.18018495,0.17162262,1.43022513194e+12,1.43022513194e+12,888888,745,1
-0.4125421,1.719624,8.974587,1.43022513194e+12,1.43022513195e+12,777777,746,6
-3.2999878,-22.5,-30.899994,1.43022513194e+12,1.43022513195e+12,999999,746,7
-5.326322e-07,0.26853824,0.37839738,1.430225132e+12,1.430225132e+12,888888,800,1
0.008232879,1.7411792,10.000704,1.430225132e+12,1.430225132e+12,777777,800,6
-3.5999908,-21.59999,-30.59999,1.430225132e+12,1.430225132e+12,999999,800,7
0.20133471,-0.0799947,0.39438513,1.43022513204e+12,1.43022513204e+12,888888,845,1
0.048499145,1.8690133,8.782237,1.43022513204e+12,1.43022513205e+12,777777,845,5
