timestamp,x (in microteslas),y (in microteslas),z (in microteslas)
1426433157.497396,-8.096985,32.904739,-247.128357
1426433157.517187,-8.269257,32.387909,-246.961945
1426433157.537002,-6.546494,32.043350,-246.629105
1426433157.556812,-6.718781,32.215637,-245.797028
1426433157.576624,-8.269257,32.387909,-246.629105
1426433157.596428,-6.891052,30.320587,-247.627609
1426433157.616236,-7.580154,31.354248,-246.296280
1426433157.636047,-8.958374,31.698807,-246.296280
1426433157.655858,-7.752441,31.871078,-246.795517
1426433157.675675,-8.441544,33.249283,-247.794022
1426433157.695484,-9.130646,31.871078,-247.128357
1426433157.715296,-7.924713,33.421570,-245.963440
1426433157.735119,-8.096985,31.181976,-246.462692
1426433157.754924,-8.096985,32.560181,-246.795517
1426433157.774729,-8.441544,31.526520,-247.461182
1426433157.794545,-8.269257,32.043350,-246.296280
1426433157.814361,-7.580154,31.698807,-247.960434
1426433157.834177,-8.269257,34.799774,-246.961945
1426433157.853989,-6.718781,32.904739,-246.129852
1426433157.873800,-8.441544,31.871078,-247.794022
1426433157.893620,-7.924713,32.387909,-246.629105
1426433157.913431,-8.269257,32.043350,-245.963440
1426433157.933244,-8.613815,33.421570,-246.961945
1426433157.953049,-7.063324,30.837418,-248.459686
1426433157.972871,-7.924713,33.077011,-246.296280
1426433157.992682,-7.235611,32.043350,-247.294769
1426433158.012501,-7.235611,33.077011,-246.629105
1426433158.032314,-8.441544,32.215637,-247.794022
1426433158.052129,-7.924713,32.732452,-246.629105
1426433158.071942,-7.924713,32.043350,-247.627609
1426433158.091758,-7.235611,31.698807,-246.629105
1426433158.111571,-7.752441,32.904739,-247.461182
1426433158.131378,-8.269257,31.698807,-245.963440
1426433158.151190,-7.407883,32.215637,-245.797028
1426433158.171005,-5.168289,32.043350,-247.627609
1426433158.190817,-7.924713,33.077011,-244.964951
1426433158.210627,-9.302917,32.387909,-247.960434
1426433158.230440,-6.374222,32.560181,-246.129852
1426433158.250251,-7.235611,31.698807,-247.294769
1426433158.270062,-9.647476,32.043350,-245.963440
1426433158.289877,-7.235611,32.387909,-245.963440
1426433158.309702,-7.407883,33.593842,-246.795517
1426433158.329516,-8.096985,32.904739,-245.464188
1426433158.349330,-7.752441,31.526520,-246.129852
1426433158.369151,-8.613815,31.354248,-246.629105
1426433158.388957,-7.063324,32.560181,-246.795517
1426433158.408787,-6.374222,32.904739,-246.462692
1426433158.428600,-8.096985,33.249283,-246.462692
1426433158.448407,-7.235611,32.732452,-245.963440
1426433158.468242,-8.613815,32.732452,-246.629105
1426433158.488048,-7.407883,33.593842,-247.128357
1426433158.507035,-7.235611,33.077011,-246.629105
1426433158.526836,-6.546494,32.043350,-246.629105
1426433158.546662,-6.546494,33.421570,-246.296280
1426433158.566448,-7.580154,33.077011,-247.627609
1426433158.586284,-6.029678,32.904739,-248.126862
1426433158.606090,-6.201950,33.077011,-247.627609
1426433158.625897,-5.685120,31.871078,-246.462692
1426433158.645723,-5.857391,32.043350,-247.627609
1426433158.665534,-5.685120,30.148315,-248.126862
1426433158.685344,-7.580154,30.665146,-246.961945
1426433158.705151,-6.546494,31.009705,-247.627609
1426433158.724957,-5.857391,32.732452,-247.294769
1426433158.744764,-5.857391,30.320587,-247.627609
1426433158.764576,-6.546494,30.665146,-247.627609
1426433158.784387,-6.029678,30.148315,-248.792526
1426433158.804200,-7.235611,30.665146,-248.293274
1426433158.824011,-6.718781,28.770111,-248.792526
1426433158.843823,-7.407883,29.114655,-247.461182
1426433158.863641,-6.029678,29.114655,-247.794022
1426433158.883456,-5.685120,30.148315,-247.794022
1426433158.903271,-5.685120,29.803772,-248.126862
1426433158.923077,-7.924713,30.320587,-248.293274
1426433158.942912,-5.168289,29.631485,-248.293274
1426433158.962718,-6.029678,31.181976,-249.791016
1426433158.982525,-5.685120,29.803772,-248.126862
1426433159.002359,-7.063324,30.148315,-248.459686
1426433159.022167,-7.580154,29.976044,-248.626099
1426433159.042004,-7.580154,30.320587,-249.291763
1426433159.061801,-5.340561,30.492874,-249.125351
1426433159.081615,-6.029678,31.181976,-248.792526
1426433159.101451,-6.891052,30.320587,-248.958939
1426433159.121246,-5.340561,31.181976,-247.461182
1426433159.141064,-5.685120,31.181976,-247.461182
1426433159.160901,-7.752441,30.492874,-247.794022
1426433159.180705,-6.029678,31.181976,-248.126862
1426433159.200511,-5.512848,32.043350,-248.293274
1426433159.220348,-7.580154,31.354248,-247.294769
1426433159.240160,-6.718781,30.148315,-247.794022
1426433159.259959,-7.063324,29.459213,-247.794022
1426433159.279785,-6.546494,29.631485,-248.626099
1426433159.299603,-5.857391,29.976044,-247.960434
1426433159.319423,-5.685120,31.181976,-246.795517
1426433159.339224,-5.857391,30.665146,-247.294769
1426433159.359054,-4.651459,30.492874,-247.128357
1426433159.378851,-5.168289,29.631485,-247.294769
1426433159.398664,-4.651459,28.770111,-245.797028
1426433159.418479,-4.996017,28.425552,-246.795517
1426433159.438310,-5.512848,28.597824,-247.960434
1426433159.458108,-6.029678,29.459213,-248.459686
1426433159.477914,-5.168289,31.009705,-247.294769
1426433159.497732,-5.512848,29.976044,-245.963440
1426433159.518178,-5.857391,28.942383,-246.296280
1426433159.537999,-5.857391,30.665146,-245.630615
1426433159.557805,-6.718781,29.803772,-247.128357
1426433159.577618,-5.857391,29.631485,-247.294769
1426433159.597423,-6.029678,29.459213,-246.462692
1426433159.617259,-6.718781,30.148315,-246.129852
1426433159.637056,-7.407883,29.114655,-246.129852
1426433159.656872,-8.441544,30.148315,-245.464188
1426433159.676677,-6.891052,29.631485,-246.296280
1426433159.696484,-8.613815,30.320587,-244.964951
1426433159.716323,-7.752441,29.803772,-245.797028
1426433159.736125,-8.269257,30.665146,-245.963440
1426433159.755932,-6.374222,31.181976,-246.462692
1426433159.775738,-6.718781,31.526520,-246.462692
1426433159.795547,-6.718781,30.148315,-246.795517
1426433159.815367,-6.029678,29.459213,-245.131363
1426433159.835165,-5.168289,30.320587,-245.297775
1426433159.854975,-7.235611,29.976044,-247.294769
1426433159.874796,-5.168289,30.320587,-246.296280
1426433159.894606,-6.201950,29.286942,-246.629105
1426433159.914425,-5.685120,29.803772,-245.797028
1426433159.934233,-4.996017,30.148315,-245.464188
1426433159.954052,-5.512848,28.597824,-245.630615
1426433159.973865,-4.996017,29.114655,-245.797028
1426433159.993682,-4.134628,31.009705,-245.297775
1426433160.013485,-5.340561,30.492874,-246.795517
1426433160.033302,-5.168289,29.286942,-244.964951
1426433160.053114,-5.340561,30.148315,-246.129852
1426433160.072930,-5.857391,31.009705,-245.630615
1426433160.092742,-5.685120,31.181976,-246.462692
1426433160.112552,-5.512848,30.320587,-246.961945
1426433160.132366,-6.891052,29.631485,-245.297775
1426433160.152175,-4.996017,31.871078,-245.464188
1426433160.171986,-5.512848,30.320587,-245.630615
1426433160.191798,-5.340561,30.837418,-245.464188
1426433160.211605,-5.685120,29.114655,-246.129852
1426433160.231416,-4.306915,29.459213,-245.464188
1426433160.251235,-5.512848,29.631485,-246.629105
1426433160.271042,-4.823746,28.597824,-246.296280
1426433160.290847,-3.445526,27.908722,-245.963440
1426433160.310673,-3.617813,27.736450,-244.798523
1426433160.330481,-3.790085,28.253281,-246.629105
1426433160.350292,-4.479187,27.219620,-244.964951
1426433160.370108,-3.445526,27.219620,-245.297775
1426433160.389923,-3.790085,27.219620,-245.297775
1426433160.409729,-3.273254,27.391891,-245.464188
1426433160.429539,-3.100983,27.564178,-245.630615
1426433160.449349,-2.928696,28.770111,-245.464188
1426433160.469161,-2.067322,26.185959,-246.629105
1426433160.488971,-2.067322,27.219620,-244.964951
1426433160.508781,-3.445526,26.530518,-246.629105
1426433160.530287,-2.756424,27.908722,-245.630615
1426433160.550078,-4.134628,27.219620,-245.630615
1426433160.569915,-4.823746,27.908722,-246.296280
1426433160.589719,-3.273254,26.702789,-244.798523
1426433160.609511,-4.134628,27.908722,-245.963440
1426433160.629331,-5.168289,28.253281,-244.632111
1426433160.649158,-4.306915,27.047348,-245.131363
1426433160.668972,-5.340561,29.114655,-245.464188
1426433160.688763,-4.134628,29.286942,-245.297775
1426433160.708585,-4.996017,29.803772,-243.800034
1426433160.728390,-3.445526,27.219620,-246.296280
1426433160.748202,-3.273254,28.425552,-245.464188
1426433160.768019,-3.617813,27.391891,-245.797028
1426433160.787831,-3.273254,27.391891,-246.795517
1426433160.807646,-4.134628,27.219620,-245.297775
1426433160.827451,-2.928696,27.736450,-244.798523
1426433160.847283,-2.584152,26.358246,-245.797028
1426433160.867097,-3.617813,26.358246,-245.464188
1426433160.886916,-3.790085,26.185959,-244.964951
1426433160.906731,-4.479187,27.908722,-245.963440
1426433160.926549,-5.857391,27.908722,-246.296280
1426433160.946372,-4.479187,28.253281,-244.964951
1426433160.966189,-5.857391,27.219620,-245.297775
1426433160.986000,-4.823746,26.185959,-244.299271
1426433161.005817,-5.685120,26.358246,-245.464188
1426433161.025636,-5.340561,28.425552,-245.131363
1426433161.045442,-5.512848,28.597824,-245.963440
1426433161.065254,-5.168289,27.564178,-244.964951
1426433161.085073,-6.374222,28.081009,-245.131363
1426433161.104888,-6.891052,28.942383,-246.296280
1426433161.124699,-6.029678,29.114655,-245.131363
1426433161.144519,-6.029678,29.803772,-244.798523
1426433161.164330,-6.718781,28.425552,-244.132858
1426433161.184137,-4.823746,26.530518,-245.630615
1426433161.203960,-6.891052,28.253281,-243.966446
1426433161.223776,-3.962357,27.736450,-244.465698
1426433161.243587,-6.546494,28.597824,-244.964951
1426433161.263396,-3.790085,27.219620,-246.296280
1426433161.283232,-3.962357,27.391891,-244.465698
1426433161.303038,-3.617813,27.047348,-244.465698
1426433161.322844,-4.651459,27.736450,-244.798523
1426433161.342674,-2.239594,27.047348,-244.132858
1426433161.362486,-2.928696,27.047348,-245.131363
1426433161.382287,-3.445526,25.841415,-245.297775
1426433161.402105,-2.928696,25.669144,-244.465698
1426433161.421935,-4.651459,26.702789,-245.131363
1426433161.441769,-3.962357,25.669144,-243.467194
1426433161.461564,-3.962357,26.702789,-243.467194
1426433161.481382,-3.790085,26.530518,-245.963440
1426433161.501218,-2.584152,25.669144,-243.800034
1426433161.521013,-2.928696,26.013687,-244.465698
1426433161.541195,-3.617813,23.946381,-244.465698
1426433161.560997,-4.479187,27.219620,-245.630615
1426433161.580816,-3.617813,26.358246,-245.797028
1426433161.600632,-3.962357,25.324585,-245.797028
1426433161.620451,-4.306915,25.669144,-245.464188
1426433161.640254,-3.445526,27.564178,-244.964951
1426433161.660073,-2.411880,27.564178,-244.964951
1426433161.679868,-4.134628,27.908722,-245.297775
1426433161.699675,-4.306915,26.702789,-245.797028
1426433161.719481,-4.651459,27.047348,-245.464188
1426433161.739317,-4.479187,26.875076,-245.297775
1426433161.759124,-4.996017,27.391891,-245.464188
1426433161.778924,-2.756424,27.908722,-244.632111
1426433161.798733,-4.134628,27.219620,-244.632111
1426433161.818543,-4.651459,28.081009,-244.132858
1426433161.838355,-5.168289,26.185959,-244.632111
1426433161.858172,-3.790085,27.564178,-244.964951
1426433161.877987,-4.996017,27.047348,-244.132858
1426433161.897804,-4.651459,26.702789,-243.800034
1426433161.917612,-3.617813,26.702789,-244.798523
1426433161.937431,-4.823746,25.841415,-244.299271
1426433161.957237,-3.617813,25.669144,-244.465698
1426433161.977056,-3.790085,25.841415,-244.299271
1426433161.996868,-2.928696,24.980026,-244.798523
1426433162.016677,-2.928696,26.358246,-243.800034
1426433162.036485,-4.651459,26.013687,-243.467194
1426433162.056303,-3.273254,26.358246,-244.465698
1426433162.076115,-3.790085,24.807755,-244.632111
