timestamp,x (in G's),y (in G's),z (in G's)
1426433157.201435,-0.050537,0.010941,-1.009186
1426433157.211245,-0.044724,0.006393,-1.001511
1426433157.221068,-0.036835,-0.000092,-1.002762
1426433157.230893,-0.028580,-0.010757,-1.004807
1426433157.240715,-0.018021,-0.024612,-1.004181
1426433157.250538,-0.016998,-0.028046,-1.001297
1426433157.260361,-0.023270,-0.027390,-1.002304
1426433157.270184,-0.026672,-0.024048,-1.004028
1426433157.280013,-0.029648,-0.010849,-1.016830
1426433157.289829,-0.030823,0.005707,-1.027176
1426433157.299637,-0.033585,0.020157,-1.031525
1426433157.309473,-0.044037,0.021194,-1.014267
1426433157.319284,-0.043045,0.009003,-1.010422
1426433157.329119,-0.036087,-0.006927,-1.015137
1426433157.338954,-0.026566,-0.013565,-1.021637
1426433157.348763,-0.014114,-0.010468,-1.023331
1426433157.358601,-0.006027,-0.014114,-1.020508
1426433157.368410,-0.001907,-0.020355,-1.021240
1426433157.378233,0.004105,-0.025299,-1.023972
1426433157.388057,0.001144,-0.027481,-1.017792
1426433157.397878,-0.006516,-0.027039,-1.012283
1426433157.407689,-0.015747,-0.025864,-1.013672
1426433157.417525,-0.020096,-0.020126,-1.010941
1426433157.427348,-0.025681,-0.015381,-1.002670
1426433157.437170,-0.033066,-0.012115,-0.998093
1426433157.446992,-0.031433,-0.014786,-0.995651
1426433157.456822,-0.030945,-0.021088,-0.988068
1426433157.466635,-0.024216,-0.024002,-0.987289
1426433157.476458,-0.015839,-0.026184,-0.991989
1426433157.486286,-0.009506,-0.027695,-1.004166
1426433157.496101,-0.008789,-0.029846,-1.007904
1426433157.505922,-0.015091,-0.029877,-1.005585
1426433157.515742,-0.020996,-0.026520,-0.997559
1426433157.525566,-0.027283,-0.025787,-0.993835
1426433157.535387,-0.024628,-0.025131,-0.997864
1426433157.545209,-0.021378,-0.024658,-1.010803
1426433157.555032,-0.020325,-0.022552,-1.011536
1426433157.564852,-0.015839,-0.023132,-1.005554
1426433157.574675,-0.019150,-0.025269,-0.987778
1426433157.584492,-0.018127,-0.027618,-0.986420
1426433157.594317,-0.016205,-0.031799,-0.990524
1426433157.604138,-0.010437,-0.033432,-0.994141
1426433157.613960,-0.011993,-0.032318,-0.987915
1426433157.623780,-0.016571,-0.030151,-0.983185
