timestamp,x (in radians/s),y (in radians/s),z (in radians/s)
1426437969.055805,1.176504,0.604070,0.272896
1426437969.065818,1.060333,0.557441,0.431939
1426437969.075824,0.888371,0.314676,0.529938
1426437969.085837,0.763593,0.009307,0.574269
1426437969.095843,0.725846,-0.304790,0.587267
1426437969.105827,0.738239,-0.591425,0.593718
1426437969.115833,0.726872,-0.775922,0.626171
1426437969.125852,0.653714,-0.778035,0.669110
1426437969.135858,0.465409,-0.636972,0.734383
1426437969.145864,0.108935,-0.463925,0.786760
1426437969.155870,-0.404950,-0.367105,0.774735
1426437969.165875,-0.994244,-0.337358,0.693670
1426437969.175881,-1.557571,-0.358398,0.561212
1426437969.185892,-1.975477,-0.397938,0.381130
1426437969.195898,-2.132636,-0.370221,0.137160
1426437969.205898,-1.961483,-0.202280,-0.156956
1426437969.215904,-1.483165,0.023273,-0.424735
1426437969.225910,-0.811947,0.172439,-0.617079
1426437969.235916,-0.078648,0.105618,-0.758278
1426437969.245917,0.479300,-0.012071,-0.818929
1426437969.255923,0.645768,0.006874,-0.784567
1426437969.265922,0.431326,0.027679,-0.713171
1426437969.275928,0.005447,-0.086745,-0.628389
1426437969.285947,-0.412202,-0.275900,-0.530055
1426437969.295953,-0.665507,-0.402148,-0.427010
1426437969.305964,-0.715131,-0.424903,-0.355513
1426437969.315970,-0.608321,-0.387348,-0.337825
1426437969.325961,-0.421903,-0.314561,-0.377904
1426437969.335967,-0.216504,-0.194477,-0.475407
1426437969.345971,-0.009269,-0.061170,-0.620780
1426437969.355977,0.187942,0.009498,-0.781212
1426437969.365989,0.391182,-0.012687,-0.924946
1426437969.375995,0.635925,-0.092975,-1.031818
1426437969.386004,0.878751,-0.215332,-1.081333
1426437969.396010,1.045447,-0.328270,-1.066566
1426437969.406016,1.115839,-0.350268,-1.036117
1426437969.416022,1.093192,-0.234261,-1.013269
1426437969.426026,0.969086,0.015388,-0.982025
1426437969.436032,0.752638,0.282357,-0.923651
1426437969.446038,0.471059,0.452370,-0.821624
1426437969.456044,0.137120,0.525363,-0.677073
1426437969.466051,-0.246877,0.526834,-0.484602
1426437969.476057,-0.639563,0.451381,-0.261468
1426437969.486062,-0.917542,0.316660,-0.035907
1426437969.496068,-0.950238,0.130986,0.133974
1426437969.506074,-0.703810,-0.077672,0.198064
1426437969.516080,-0.218467,-0.213983,0.123874
1426437969.526084,0.394527,-0.238314,-0.044264
1426437969.536090,0.985749,-0.182853,-0.189677
1426437969.546104,1.442235,-0.013858,-0.207366
1426437969.556110,1.661095,0.326664,-0.084919
1426437969.566093,1.564622,0.665732,0.159388
1426437969.576099,1.191685,0.804646,0.452320
1426437969.586112,0.686046,0.649552,0.719402
1426437969.596118,0.226483,0.245641,0.915179
1426437969.606132,-0.049984,-0.246916,1.024591
1426437969.616138,-0.077485,-0.652766,1.047882
1426437969.626151,0.118974,-0.877038,0.991877
1426437969.636157,0.414177,-0.902396,0.901966
1426437969.646160,0.689664,-0.825367,0.809295
1426437969.656166,0.877716,-0.827011,0.755125
1426437969.666168,0.828064,-0.967390,0.763429
1426437969.676174,0.433323,-1.196764,0.821065
1426437969.686179,-0.264803,-1.427689,0.890853
1426437969.696185,-1.055303,-1.584435,0.944313
1426437969.706191,-1.658628,-1.571792,0.991007
1426437969.716197,-1.915872,-1.293444,0.997459
1426437969.726203,-1.873059,-0.765977,0.943618
1426437969.736209,-1.526029,-0.291076,0.743312
1426437969.746214,-0.898163,-0.092454,0.416150
1426437969.756220,-0.190786,0.023591,0.100030
1426437969.766225,0.374032,0.165773,-0.076903
1426437969.776231,0.657496,0.261393,-0.113132
1426437969.786238,0.622884,0.344553,-0.100977
1426437969.796244,0.302078,0.506274,-0.111623
1426437969.806249,-0.184518,0.593785,-0.169590
1426437969.816255,-0.649049,0.457745,-0.252884
1426437969.826261,-0.932072,0.222737,-0.343794
1426437969.836267,-0.942354,0.006316,-0.427486
1426437969.846273,-0.715574,-0.107277,-0.492860
1426437969.856279,-0.373353,-0.129902,-0.562770
1426437969.866285,-0.006263,-0.087753,-0.627270
1426437969.876291,0.305066,0.072874,-0.684715
1426437969.886296,0.528168,0.268131,-0.745866
1426437969.896302,0.637115,0.409657,-0.799172
1426437969.906307,0.627572,0.449329,-0.821350
1426437969.916313,0.538757,0.344261,-0.806348
1426437969.926320,0.428342,0.165730,-0.780834
1426437969.936326,0.335304,0.055280,-0.757312
1426437969.946331,0.261142,0.072395,-0.719628
1426437969.956337,0.179975,0.135084,-0.654081
1426437969.966338,0.072418,0.170836,-0.539522
1426437969.976344,-0.054226,0.139056,-0.367604
1426437969.986355,-0.158743,0.018460,-0.165216
1426437969.996361,-0.205183,-0.139383,-0.001563
1426437970.006366,-0.194543,-0.246643,0.071485
1426437970.016372,-0.154122,-0.218953,0.046890
1426437970.026378,-0.088549,-0.023926,-0.006024
1426437970.036384,-0.009310,0.268532,-0.008654
1426437970.046390,0.051201,0.540177,0.061129
1426437970.056396,0.043353,0.712784,0.171381
1426437970.066401,-0.035407,0.786903,0.265696
1426437970.076407,-0.133984,0.781550,0.328978
1426437970.086408,-0.189530,0.698475,0.363047
1426437970.096414,-0.186157,0.541977,0.354001
1426437970.106436,-0.136193,0.382318,0.312777
1426437970.116442,-0.028587,0.282180,0.249105
1426437970.126438,0.126438,0.282897,0.190849
1426437970.136444,0.324653,0.353366,0.163479
1426437970.146446,0.544809,0.441119,0.209509
1426437970.156452,0.732412,0.522054,0.320616
1426437970.166460,0.852831,0.540257,0.461659
1426437970.176466,0.907644,0.453530,0.588846
1426437970.186454,0.893455,0.266436,0.672402
1426437970.196460,0.811549,0.008706,0.720935
1426437970.206472,0.675176,-0.284951,0.772814
1426437970.216478,0.472354,-0.478244,0.839193
1426437970.226498,0.201116,-0.500608,0.892634
1426437970.236504,-0.121818,-0.421426,0.939214
1426437970.246513,-0.468008,-0.303729,0.981777
1426437970.256519,-0.794042,-0.166756,1.000883
1426437970.266524,-1.072504,-0.038204,0.980337
1426437970.276530,-1.269571,0.057388,0.903921
1426437970.286530,-1.349271,0.105093,0.751181
1426437970.296536,-1.309265,0.135725,0.528594
1426437970.306542,-1.160693,0.181858,0.289548
1426437970.316548,-0.912750,0.274150,0.063997
1426437970.326554,-0.597331,0.415938,-0.143631
1426437970.336560,-0.245490,0.536869,-0.307862
